outer_iteration,node_index,normal_displacement
1,0,0.0005112450208365698
1,1,0.0005234287568149638
1,2,0.0005463513417289066
1,3,0.0005774474936406456
1,4,0.0006135893045944153
1,5,0.0006517227731501904
1,6,0.0006894122114315816
1,7,0.0007251562791739795
1,8,0.000758413118073031
1,9,0.0007893609547251061
1,10,0.0008184966118571259
1,11,0.0008462145739942081
1,12,0.0008725027526222674
1,13,0.0008968423422691355
1,14,0.0009183259377142758
1,15,0.000935935249048288
1,16,0.0009488708603225522
1,17,0.0009568161299086103
1,18,0.0009600467523477454
1,19,0.0009593547200486068
1,20,0.000955819828301081
1,21,0.0009505114752211884
1,22,0.0009442223959198724
1,23,0.0009373193641902954
1,24,0.000929751285262926
1,25,0.0009211991490168123
1,26,0.0009113047539705949
1,27,0.0008998918756474405
1,28,0.00088710144909933
1,29,0.0008733971048952339
1,30,0.0008594456559695508
1,31,0.0008459213958320181
1,32,0.0008333080067431713
1,33,0.0008217695745591075
1,34,0.0008111346390577036
1,35,0.0008009951599856136
1,36,0.0007908812189408832
1,37,0.0007804467340377149
1,38,0.0007695999315964726
1,39,0.0007585344664559693
1,40,0.0007476541795845442
1,41,0.0007374227813297682
1,42,0.000728195538234606
1,43,0.0007200945204054319
1,44,0.0007129712255727975
1,45,0.0007064674958143722
1,46,0.000700149850316213
1,47,0.0006936666061481106
1,48,0.0006868704023604523
1,49,0.0006798628615405813
1,50,0.0006729474488708718
1,51,0.0006665101440002776
1,52,0.0006608731217858891
1,53,0.0006561752304662977
1,54,0.0006523219949352631
1,55,0.0006490216409532302
1,56,0.0006458920742079838
1,57,0.0006425983825381865
1,58,0.0006389702801109426
1,59,0.0006350572993345804
1,60,0.0006311030133580552
1,61,0.0006274493198359021
1,62,0.0006244069424724298
1,63,0.0006221398200113475
1,64,0.0006206050692159136
1,65,0.0006195692484147486
1,66,0.0006186935930672045
1,67,0.0006176560340133044
1,68,0.0006162650755882329
1,69,0.0006145243807300364
