outer_panel_index,xi_mid,eta_mid,panel_length,arc_mid,normalized_arc_mid,s_nu,k_contribution,k_fraction,cumulative_k_fraction,s_nu_left,s_nu_right,k_contribution_linear_exact,s_nu_weak_projected_left,s_nu_weak_projected_right,k_contribution_weak_projected
22,5.987442000079488,0.10393085849678665,0.1705739854027642,1.7332810824238107,0.11007357786839181,0.006058131526491983,6.260228604612369e-06,0.0030557777784779045,0.18591702674731964,0.024659804575083266,-0.012543541522099244,2.593435945462812e-05,0.005903785253112114,0.005892997821171412,5.934445056636551e-06
23,6.162953235565492,0.0965473676085479,0.1807604417824705,1.9089482960164281,0.12122948264943896,0.0060578622076540856,6.633491475084866e-06,0.00323797693719239,0.18915500368451205,0.022683472337889143,-0.010567747922580972,2.328821100949588e-05,0.005892997821171412,0.005917098727391026,6.303052168568768e-06
24,6.348666815559577,0.0897414787629741,0.19091723365155636,2.0947871337334414,0.1330313455912589,0.0060738550687797765,7.0432642481682875e-06,0.0034379975136440265,0.19259300119815606,0.020948516080057877,-0.008800805942498269,2.112376280321767e-05,0.005917098727391026,0.005943543998443476,6.714324230994502e-06
25,6.544520700077545,0.08348591699473626,0.20099122705249048,2.2907413640854646,0.14547559566241972,0.006093395225338916,7.462696804958035e-06,0.003642733277712445,0.19623573447586853,0.0194145018485139,-0.007227711397836067,1.935145395123202e-05,0.005943543998443476,0.00598154329478636,7.145649564156854e-06
26,6.750400824389469,0.07775223819778615,0.21092941884286592,2.496701687033143,0.15855529166537713,0.006139772955106149,7.951366634786352e-06,0.0038812655265031285,0.20011700000237165,0.018080859776348823,-0.005801313866136498,1.797681058743243e-05,0.00598154329478636,0.006059806934596753,7.645988786786053e-06
27,6.9661413334552895,0.07251187471808275,0.22067946382410292,2.712506128366627,0.1722601472818984,0.006230734735013677,8.567230356562875e-06,0.004181884368790906,0.20429888437116256,0.01694466145166937,-0.004483191981642015,1.701103172274965e-05,0.006059806934596753,0.006177115215503929,8.261513685157273e-06
28,7.191525322389819,0.06773595540769131,0.2301901759790964,2.937940948268227,0.18657658877215297,0.006345172468516458,9.267735856426917e-06,0.004523819028910021,0.20882270340007258,0.015966834268490243,-0.003276489331457272,1.6371126601531904e-05,0.006177115215503929,0.006298360679013976,8.956837800960431e-06
29,7.426286091836062,0.06339497168063984,0.23941199716262737,3.1727420348390885,0.20148784347188045,0.006455058977454131,9.975767959947027e-06,0.004869427616876225,0.2136921310169488,0.015103723050818918,-0.002193605095910711,1.5945058429025494e-05,0.006298360679013976,0.0064176722862068,9.67836402364424e-06
30,7.670108902205629,0.059459695540082,0.24829742777130456,3.4165967473060546,0.21697405684690396,0.006576699918243972,1.073960412801171e-05,0.005242275596748727,0.21893440661369754,0.014357975751021462,-0.0012045759145335178,1.5750929335141916e-05,0.0064176722862068,0.006560051484974193,1.0455064233196345e-05
31,7.9226331503766,0.0559022102220949,0.2568014148573721,3.669146168620393,0.23301243554644363,0.0067277196811655615,1.1623400108996821e-05,0.005673679031027883,0.22460808564472542,0.01373515720703053,-0.00027971784469943417,1.5826741133581356e-05,0.006560051484974193,0.006732850631946681,1.1344921537053662e-05
32,8.183454904979321,0.05269577557762005,0.26488169473294154,3.92998772341555,0.24957741365888386,0.006901214288863339,1.2615456548712557e-05,0.0061579271655521906,0.23076601281027762,0.01321769162877523,0.0005847369489514198,1.6138196434090125e-05,0.006732850631946681,0.006913349563419756,1.2332205645083212e-05
33,8.45212977286485,0.04981428939900785,0.272499087787596,4.198678114675818,0.2666408392075648,0.007071923757805992,1.3628253164207065e-05,0.006652299110606326,0.23741831192088395,0.012770887114234325,0.0013729604013777152,1.6578344941733664e-05,0.006913349563419756,0.007088193047687965,1.3356092181509659e-05
34,8.728176060024502,0.04723259146469715,0.279617744714092,4.474736530926663,0.28417217782629567,0.007245543802075649,1.4679345794902438e-05,0.0071653643206586164,0.24458367624154254,0.012392164484688883,0.0020989231194624147,1.714815652195537e-05,0.007088193047687965,0.007275816803431328,1.442383762021949e-05
35,9.011078166424296,0.04492722589175906,0.28620534397670055,4.7576480752720585,0.30213873052346263,0.00743950747110983,1.5840398647499337e-05,0.007732103928855987,0.2523157801703985,0.012091698955024696,0.002787315987194977,1.790516848705198e-05,0.007275816803431328,0.007485496164346601,1.5591824299571824e-05
36,9.300290151998414,0.042876333239895,0.29223324152497193,5.046867368022895,0.3205058624701933,0.007650127039153368,1.710278789533442e-05,0.008348308424724032,0.2606640885951226,0.011859430118050712,0.003440823960256023,1.8828740059091554e-05,0.007485496164346601,0.007702695227640197,1.685432447518476e-05
37,9.595239433979259,0.0410591218732124,0.2976765743532432,5.341822275962002,0.33923723983069526,0.007861016949839122,1.8395098792876812e-05,0.008979118443496406,0.269643207038619,0.011673361990750475,0.004048671908927784,1.983724006077539e-05,0.007702695227640197,0.007916080518525711,1.8155393512927418e-05
38,9.895330576651192,0.0394559025300098,0.30251432023376434,5.6419177232555064,0.35829507177761694,0.00807133889430306,1.97077526561478e-05,0.00961985838440868,0.27926306542302765,0.01152769396273716,0.00461498382586896,2.091240404239025e-05,0.007916080518525711,0.008134255766797471,1.948412767987916e-05
39,10.199949126218963,0.038048494994481846,0.3067293164502283,5.946539541597502,0.3776403549989566,0.008292566250359512,2.1092749087810875e-05,0.010295910584168448,0.2895589760071961,0.011429478645955088,0.00515565385476395,2.2098843675618964e-05,0.008134255766797471,0.00836626118149267,2.0879448115197728e-05
40,10.508465445885559,0.0368202151992642,0.31030824079278113,6.255058320219007,0.3972331181963522,0.008526127719830912,2.255781222680507e-05,0.011011045392649257,0.3005700213998454,0.011376188146285646,0.005676067293376205,2.339800741570032e-05,0.00836626118149267,0.008605982916101937,2.234810666491559e-05
41,10.820238516374634,0.03575549310235815,0.3132415583608315,6.566833219795814,0.4170326642907384,0.008762195484806445,2.404945572202144e-05,0.01173915475318203,0.31230917615302745,0.011354460352176951,0.006169930617435926,2.4751099808181438e-05,0.008605982916101937,0.008843668837278778,2.3846232350964114e-05
42,11.134619671930345,0.0348397165908437,0.31552343790110765,6.881215717926784,0.4369978082823217,0.008995817198703668,2.5533648097121737e-05,0.012463627031315181,0.32477280318434265,0.011356199416813886,0.006635434980593463,2.611961763446633e-05,0.008843668837278778,0.009080293212474411,2.5343400950275376e-05
43,11.450956242190603,0.0340593863266362,0.31715164149724223,7.197553257625959,0.4570871089513626,0.009232230393520752,2.7032127761588223e-05,0.013195073300993579,0.33796787648533627,0.01138385058180192,0.00708061020523959,2.752154237173849e-05,0.009080293212474411,0.009322743135254843,2.6854128674238176e-05
44,11.768595073154474,0.03340217596824735,0.31812739142314084,7.515192774086151,0.4772590928284763,0.009475831100642408,2.8565095916285932e-05,0.013943354285299518,0.35191123077063574,0.011439324294987036,0.007512337906297788,2.89739220128076e-05,0.009322743135254843,0.009571480332789444,2.8393848233094357e-05
45,12.086885905978907,0.032856735634932355,0.318455217890874,7.833484078743158,0.49747246910268206,0.009723188487129192,3.0106881884206092e-05,0.014695939469883396,0.36660717024051914,0.011516975703443094,0.007929401270815283,3.0448443424786395e-05,0.009571480332789444,0.00982074892712764,2.9941101251464563e-05
46,12.405184596954946,0.0324124905562298,0.3181427912736318,8.15178308332541,0.5176863343675827,0.009968909487761364,3.161676220361804e-05,0.015432950690978546,0.3820401209314977,0.011609444277569346,0.008328374697953403,3.190217387029525e-05,0.00982074892712764,0.010066761266487053,3.145901191374752e-05
47,12.722856164806092,0.032059613489250904,0.31720074217946426,8.46945485005196,0.5378603663269383,0.010212036939618988,3.307950094899228e-05,0.01614695090345322,0.3981870718349509,0.011714026787695855,0.008710047091542113,3.331803310556529e-05,0.010066761266487053,0.010311486953800278,3.293280910715257e-05
48,13.039277654173336,0.0317890761667205,0.31564247250963556,8.785876457396508,0.5579550057875943,0.010455841703747061,3.450749517281229e-05,0.016843991425859857,0.41503106326081074,0.011832444230185216,0.009079239177308893,3.4706879632831224e-05,0.010311486953800278,0.010557859741437857,3.436950904638293e-05
49,13.353840807372595,0.03159260949799235,0.31348396035386306,9.100439673828259,0.5779316264578046,0.010701108183044136,3.5898213314736644e-05,0.017522836538814267,0.43255389979962505,0.011964100720245514,0.009438115645842751,3.60648979767619e-05,0.010557859741437857,0.010804424135063996,3.576596788864268e-05
50,13.665954539581744,0.03146257855923545,0.3107435612785161,9.412553434644447,0.5977526922407155,0.01094557529423678,3.7228824560641523e-05,0.018172341937711868,0.4507262417373369,0.012105505838100251,0.009785644750373301,3.7368186715603474e-05,0.010804424135063996,0.011049735053424495,3.7104671546234205e-05
51,13.975047215036845,0.03139191380395265,0.30744180825310174,9.721646119410257,0.61738190186524,0.01118843537112442,3.8485899455476024e-05,0.018785952361888316,0.46951219409922523,0.012254760953466566,0.010122109788782273,3.860242505020391e-05,0.011049735053424495,0.011291884330069486,3.836623986677685e-05
52,14.28056872371209,0.03137406268177015,0.30360121213991353,10.027167629606765,0.6367843208289641,0.011426947543984288,3.964276779584025e-05,0.019350649402585043,0.4888628435018103,0.012408151403585133,0.010445743684383432,3.9740199599467036e-05,0.011291884330069486,0.01152940277823455,3.953115105625214e-05
53,14.581992359769213,0.03140296675543955,0.2992460643717092,10.328591267862578,0.6559265007404462,0.011661928117720922,4.069763455361907e-05,0.019865556860645058,0.5087284003624554,0.012565629818695623,0.010758226416746213,4.0779096989483695e-05,0.01152940277823455,0.011764332664629914,4.0593963637936213e-05
54,14.878816504579037,0.0314730665199735,0.29440224312939284,10.625415421613127,0.6747765862415188,0.0118947035296431,4.165319874076216e-05,0.020331992192867555,0.5290603925553229,0.012727753658684504,0.011061653400601713,4.172130109603587e-05,0.011764332664629914,0.01199645197463918,4.155435011353255e-05
55,15.170566118308852,0.0315792440917398,0.2890970240548559,10.917165055205253,0.6933044097647352,0.012124148721687739,4.24958119124181e-05,0.020743293244062707,0.5498036857993857,0.012892710805848983,0.011355586637526505,4.255273392896059e-05,0.01199645197463918,0.01222529890862069,4.240407737364314e-05
56,15.456794044982734,0.0317167791210883,0.2833588962660042,11.20339301536568,0.7114815744383216,0.012350506919437121,4.3222155239810895e-05,0.021097840008977537,0.5709015258083632,0.013060135090663408,0.011640878748210834,4.326971912186984e-05,0.01222529890862069,0.012450310967938237,4.31344921382655e-05
57,15.737082136558351,0.0318813138181538,0.2772173841953529,11.48368115559636,0.7292815254919179,0.012571896105076315,4.381492048560017e-05,0.02138718389405584,0.592288709702419,0.013227599840783366,0.011916192369369277,4.385465011577549e-05,0.012450310967938237,0.012669372387761545,4.3732046428422515e-05
58,16.0110422019764,0.03206881578630495,0.2707028755626151,11.757641285475344,0.7466796105427854,0.012787221558670868,4.426344881804944e-05,0.0216061220507721,0.6138948317531912,0.013393526605010496,0.01218091651233124,4.4296619467925616e-05,0.012669372387761545,0.012882608567008697,4.418675507321447e-05
59,16.27831678733977,0.03227557644051745,0.26384645559773984,12.02491595105552,0.7636531291557316,0.012996910001171855,4.456885609904467e-05,0.021755199159867282,0.6356500309130584,0.013557913682534055,0.012435906319809648,4.459653580243481e-05,0.012882608567008697,0.01308963591797631,4.449584266411064e-05
60,16.538579793463818,0.03249819771398515,0.25667974747244815,12.285179052590614,0.780181372072357,0.0132008321074076,4.472951802447339e-05,0.021833622356938847,0.6574836532699972,0.013720249917946077,0.012681414296869122,4.475260165014774e-05,0.01308963591797631,0.013292837957918482,4.466540059081212e-05
61,16.791536936877105,0.03273361041987295,0.2492347587693629,12.538136305711522,0.7962456504984747,0.013404645173873346,4.4783626062090483e-05,0.02186003387470124,0.6793436871446985,0.013885860746527943,0.012923429601218749,4.4802864362468145e-05,0.013292837957918482,0.013499551023719346,4.472806551715088e-05
62,17.036926060194084,0.032979090368285696,0.24154373371213086,12.783525551952268,0.8118293158243404,0.013613723964535123,4.476614078515825e-05,0.021851498863589874,0.7011951860082883,0.01405983384062438,0.01316761408844586,4.4782164315099856e-05,0.013499551023719346,0.013711153468203351,4.4712001378882714e-05
63,17.27451729762601,0.03323210311758405,0.2336390108142077,13.021116924215438,0.826917770132684,0.013815362446385582,4.459333212242724e-05,0.02176714653321126,0.7229623325414997,0.014229215025568329,0.013401509867202847,4.460667088174758e-05,0.013711153468203351,0.013893013920077624,4.450829473657523e-05
64,17.5041131009853,0.0334899081729705,0.22555288555160513,13.250712872398346,0.8414984678261231,0.01395577685093603,4.3929516230313494e-05,0.0214431210095064,0.7444054535510061,0.014339981939698175,0.013571571762173891,4.3940614451047195e-05,0.013893013920077624,0.013983892807306662,4.3820678596461254e-05
65,17.725548130402583,0.03374947548963665,0.21731747765911053,13.472148054003704,0.8555609086802944,0.014000288639853139,4.2595981980866435e-05,0.020792188817781453,0.7651976423687876,0.014357249604786428,0.01364332767491986,4.2605212260425703e-05,0.013983892807306662,0.013998054958655857,4.25393240348897e-05
66,17.938689013105357,0.034008510243507345,0.2089646026491673,13.685289094157842,0.8690966226035944,0.014053597918854032,4.12712643184151e-05,0.020145560227781804,0.7853432025965694,0.014385608248755562,0.013721587588952495,4.127894243430986e-05,0.013998054958655857,0.014147161670845525,4.1383382823636107e-05
67,18.14343397455741,0.034267173800349646,0.2005256471894619,13.890034219077156,0.8820991463601361,0.014399828078403221,4.1580005336077315e-05,0.020296264619053032,0.8056394672156224,0.014709237267146354,0.014090418889660079,4.158640437992662e-05,0.014147161670845525,0.014731465203021368,4.181405380364158e-05
68,18.33971234843819,0.03452820986969245,0.19203144803724476,14.08631276669051,0.8945639924913826,0.015242546538774788,4.461566968425798e-05,0.021778050068749475,0.8274175172843719,0.015531829414458569,0.014953263663091,4.462102637475507e-05,0.014731465203021368,0.015802126271857952,4.477608380005297e-05
69,18.527483970839096,0.03479430519099415,0.1835121742849483,14.274084577851607,0.9064886106545411,0.016448493530109878,4.964975817032518e-05,0.024235317478965422,0.8516528347633373,0.01672022761686107,0.016176759443358682,4.9654274980789565e-05,0.015802126271857952,0.01707394250655074,4.961137260129145e-05
70,18.706738459317815,0.035065308856992,0.1749972127784621,14.45333927138331,0.9178723415835978,0.017663258437198813,5.459750267117832e-05,0.026650438180492817,0.8783032729438301,0.01792018869301643,0.0174063281813812,5.460135337730124e-05,0.01707394250655074,0.018179918745949947,5.439099137178555e-05
71,18.877494376802854,0.0353376186539818,0.16651505667165642,14.62409540610837,0.928716363873324,0.018508666727552265,5.7043186856473426e-05,0.027844239215345342,0.9061475121591754,0.018754034012870603,0.018263299442233934,5.7046528541947373e-05,0.018179918745949947,0.018674889916260907,5.654678927429398e-05
72,19.039798286263846,0.0356033321446263,0.1580931972644967,14.786399533076448,0.9390236337900989,0.018246003386182715,5.263185597195061e-05,0.025690955726543296,0.9318384678857188,0.01848363126429519,0.018008375508070225,5.263483165525285e-05,0.018674889916260907,0.017363524424276723,5.135422486512933e-05
73,19.193723699446508,0.0358481453029544,0.14975801891771598,14.940325141167554,0.9487988183115054,0.015705912928010213,3.694166428225826e-05,0.018032171657524562,0.9498706395432434,0.015939911661813563,0.015471914194206866,3.6944397636038426e-05,0.017363524424276723,0.013784268961902046,3.648312715942471e-05
74,19.339369903416475,0.0360602206722898,0.14153469878199892,15.085971500017411,0.9580482216452617,0.012109593962766795,2.0754968938963326e-05,0.010131031449866736,0.96000167099311,0.012346686447983236,0.01187250147755035,2.075762096173118e-05,0.013784268961902046,0.01106240875180258,2.1931753435209872e-05
75,19.476860680206222,0.0362469870577667,0.13344710852926703,15.223462403673045,0.966779705443937,0.011040850920700618,1.626725444773367e-05,0.007940463168007325,0.9679421341611173,0.011299684469751065,0.010782017371650177,1.627023453545448e-05,0.01106240875180258,0.011450238434798464,1.6910064646446307e-05
76,19.606342973218716,0.0364255731490995,0.12551772398591268,15.352944819930634,0.9750026030299341,0.011965675968508074,1.797130154785325e-05,0.008772252163410562,0.976714386324528,0.012234781798095375,0.011696570138920764,1.7974331459835965e-05,0.011450238434798464,0.012097052350322652,1.740348302043219e-05
77,19.72798547930411,0.036599682040253295,0.11776753741423741,15.474587450630711,0.982727627965738,0.011711119924481813,1.6151856606176804e-05,0.007884134528562117,0.9845985208530901,0.012256450446260923,0.01116578940270269,1.6163530720719505e-05,0.012097052350322652,0.011467083878401793,1.635204621075252e-05
78,19.841977109893733,0.03676941915105215,0.11021597673426514,15.588579207704964,0.9899667772738936,0.01352840034526482,2.0171465296189196e-05,0.009846208390220578,0.9944447292433106,0.01292695212975458,0.014129848560775052,2.018475513704511e-05,0.011467083878401793,0.016576028532036303,2.190863795551706e-05
79,19.948525369673547,0.0369456336981953,0.10288083586912285,15.695127614006656,0.9967332298803004,0.01051767109168427,1.1380822631257436e-05,0.005555270756689612,1.0000000000000002,0.0190275082540439,0.0020078339293246364,1.3864274394778305e-05,0.016576028532036303,0.0032335737903284346,1.1619379873368349e-05
