outer_iteration,node_index,normal_displacement
1,0,0.00022615536340668248
1,1,0.00023475787548641323
1,2,0.00025131038755651176
1,3,0.00027463623714691916
1,4,0.00030326772270651407
1,5,0.00033574015493032926
1,6,0.00037088950109966394
1,7,0.00040809215222670095
1,8,0.0004473923677446391
1,9,0.0004894811978938915
1,10,0.0005355180387981019
1,11,0.0005868180266364658
1,12,0.0006444590110392633
1,13,0.0007088840034448238
1,14,0.0007795828776126943
1,15,0.0008549274347689838
1,16,0.0009322072942618261
1,17,0.00100787514165494
1,18,0.0010779667361826978
1,19,0.0011386234099011
1,20,0.0011866214687243184
1,21,0.0012198097347804458
1,22,0.0012373745691784401
1,23,0.0012398871055346102
1,24,0.0012291319608330347
1,25,0.0012077600992342
1,26,0.001178841009183365
1,27,0.0011454040359406559
1,28,0.0011100532513733054
1,29,0.001074717220158095
1,30,0.0010405610154786593
1,31,0.0010080515203269428
1,32,0.000977136869932272
1,33,0.0009474829932957017
1,34,0.000918707152213853
1,35,0.0008905588881297741
1,36,0.0008630185678489219
1,37,0.000836306900515021
1,38,0.0008108196190389671
1,39,0.000787015716910583
1,40,0.0007652932185682839
1,41,0.0007458837788488402
1,42,0.0007287885716460005
1,43,0.0007137659513845241
1,44,0.0007003692634109471
1,45,0.0006880232911908466
1,46,0.0006761215459136797
1,47,0.0006641243742242784
1,48,0.0006516394112285775
1,49,0.0006384705158627913
1,50,0.0006246280160245933
1,51,0.0006103007244612278
1,52,0.0005957975115266466
1,53,0.0005814719475941607
1,54,0.0005676465007018151
1,55,0.0005545522405465842
1,56,0.0005422958910127522
1,57,0.0005308591826894357
1,58,0.0005201273816459705
1,59,0.0005099366794656139
1,60,0.0005001258066828767
1,61,0.0004905770608072665
1,62,0.00048123603584831576
1,63,0.0004721065176916344
1,64,0.0004632250755911663
1,65,0.0004546262879176919
1,66,0.00044631221143860895
1,67,0.00043823774004571493
1,68,0.0004303175328494691
1,69,0.0004224522248112561
1,70,0.000414564398211176
1,71,0.0004066308351794068
1,72,0.0003986983597115772
1,73,0.0003908759618943128
1,74,0.0003833041115706733
1,75,0.00037611040160230125
1,76,0.00036936600889149625
1,77,0.00036305794436003534
1,78,0.00035708734443605256
1,79,0.00035129560652541843
1,80,0.00034551080145638665
1,81,0.0003395997143810554
1,82,0.0003335085680176886
1,83,0.00032727886998877413
1,84,0.00032103286131165954
1,85,0.0003149330714436781
1,86,0.0003091291262972433
1,87,0.0003037092586385265
1,88,0.0002986724362087943
1,89,0.000293930135110773
1,90,0.00028933686007880577
1,91,0.00028473891212019956
1,92,0.00028002488636694265
1,93,0.0002751609829383684
1,94,0.0002701995407078534
1,95,0.00026525840734378174
1,96,0.0002604786696942772
1,97,0.0002559754953226207
1,98,0.00025179893512508974
1,99,0.000247917848664742
1,100,0.0002442319759726997
