component,sigma,omega_rad_s,motion_dof,coefficient,value_dimensional,value_nondimensional,harmonic_fit_residual_nrmse,restoring_matrix_is_zero,restoring_subtraction,restoring_matrices_sha256,target_identifier,beam_m,deadrise_deg,trim_deg,fn_b,mean_wetted_length_over_b,lcg_from_transom_m,rho_water_kg_m3,gravity_m_s2,matrix_coordinate_contract,response_calibration_used
bem,1.4,7.774541989381373,heave,A33,-15.830888864508813,-0.49229331696973855,0.018276707118794134,True,zero_diagnostic_only,ec96299b1ed27c871d4ba51a06e23db3c30063004c1e9dde72609ad1fcb30bab,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
bem,1.4,7.774541989381373,heave,A53,-8.003036730870853,-0.7826116890350526,0.04366449456078991,True,zero_diagnostic_only,ec96299b1ed27c871d4ba51a06e23db3c30063004c1e9dde72609ad1fcb30bab,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
bem,1.4,7.774541989381373,heave,B33,336.5164840006548,1.8844221695370775,0.018276707118794134,True,zero_diagnostic_only,ec96299b1ed27c871d4ba51a06e23db3c30063004c1e9dde72609ad1fcb30bab,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
bem,1.4,7.774541989381373,heave,B53,23.67770731080212,0.4169503954219599,0.04366449456078991,True,zero_diagnostic_only,ec96299b1ed27c871d4ba51a06e23db3c30063004c1e9dde72609ad1fcb30bab,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
front,1.4,7.774541989381373,heave,A33,-6.8062861255110185,-0.21165515099312093,0.09730866828936248,True,zero_diagnostic_only,ec96299b1ed27c871d4ba51a06e23db3c30063004c1e9dde72609ad1fcb30bab,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
front,1.4,7.774541989381373,heave,A53,-5.303265552749747,-0.5186028442964881,0.07963193815388517,True,zero_diagnostic_only,ec96299b1ed27c871d4ba51a06e23db3c30063004c1e9dde72609ad1fcb30bab,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
front,1.4,7.774541989381373,heave,B33,37.90144595090601,0.21224019744381856,0.09730866828936248,True,zero_diagnostic_only,ec96299b1ed27c871d4ba51a06e23db3c30063004c1e9dde72609ad1fcb30bab,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
front,1.4,7.774541989381373,heave,B53,23.593655765865943,0.41547029752071685,0.07963193815388517,True,zero_diagnostic_only,ec96299b1ed27c871d4ba51a06e23db3c30063004c1e9dde72609ad1fcb30bab,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.4,7.774541989381373,heave,A33,0.3035904729026937,0.00944075611829619,0.004420609891950315,True,zero_diagnostic_only,ec96299b1ed27c871d4ba51a06e23db3c30063004c1e9dde72609ad1fcb30bab,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.4,7.774541989381373,heave,A53,-0.07785078414597758,-0.007612976888906148,0.005358606248687129,True,zero_diagnostic_only,ec96299b1ed27c871d4ba51a06e23db3c30063004c1e9dde72609ad1fcb30bab,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.4,7.774541989381373,heave,B33,55.56807748621097,0.31116965174688543,0.004420609891950315,True,zero_diagnostic_only,ec96299b1ed27c871d4ba51a06e23db3c30063004c1e9dde72609ad1fcb30bab,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.4,7.774541989381373,heave,B53,-19.23714023333739,-0.338754640463794,0.005358606248687129,True,zero_diagnostic_only,ec96299b1ed27c871d4ba51a06e23db3c30063004c1e9dde72609ad1fcb30bab,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_forward_post_chine,1.4,7.774541989381373,heave,A33,-0.2054941349291058,-0.006390253268019218,0.03670848093239264,True,zero_diagnostic_only,ec96299b1ed27c871d4ba51a06e23db3c30063004c1e9dde72609ad1fcb30bab,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_forward_post_chine,1.4,7.774541989381373,heave,A53,-0.1791700708089859,-0.01752092317650681,0.033943958268617985,True,zero_diagnostic_only,ec96299b1ed27c871d4ba51a06e23db3c30063004c1e9dde72609ad1fcb30bab,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_forward_post_chine,1.4,7.774541989381373,heave,B33,100.83977892461048,0.5646817437222005,0.03670848093239264,True,zero_diagnostic_only,ec96299b1ed27c871d4ba51a06e23db3c30063004c1e9dde72609ad1fcb30bab,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_forward_post_chine,1.4,7.774541989381373,heave,B53,11.982137345952317,0.21099833859825703,0.033943958268617985,True,zero_diagnostic_only,ec96299b1ed27c871d4ba51a06e23db3c30063004c1e9dde72609ad1fcb30bab,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_middle_post_chine,1.4,7.774541989381373,heave,A33,1.7582986583699953,0.05467783181101014,0.008888149589938712,True,zero_diagnostic_only,ec96299b1ed27c871d4ba51a06e23db3c30063004c1e9dde72609ad1fcb30bab,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_middle_post_chine,1.4,7.774541989381373,heave,A53,-0.18910917549453968,-0.018492861675233535,0.004215111076320072,True,zero_diagnostic_only,ec96299b1ed27c871d4ba51a06e23db3c30063004c1e9dde72609ad1fcb30bab,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_middle_post_chine,1.4,7.774541989381373,heave,B33,74.92012605656703,0.41953709015108054,0.008888149589938712,True,zero_diagnostic_only,ec96299b1ed27c871d4ba51a06e23db3c30063004c1e9dde72609ad1fcb30bab,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_middle_post_chine,1.4,7.774541989381373,heave,B53,-8.284411515753858,-0.14588357783086361,0.004215111076320072,True,zero_diagnostic_only,ec96299b1ed27c871d4ba51a06e23db3c30063004c1e9dde72609ad1fcb30bab,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
