case,x,panel,chain_real,chain_imag,pressure_delta_real,pressure_delta_imag
fn167,1.7902623815836317e-05,0,-5.16616223649061e-14,-1.659319012825241e-14,1.7564951604068073e-10,5.64168464360582e-11
fn167,1.7902623815836317e-05,1,-2.288876855791349e-14,-1.3040775947923025e-14,7.782181309690587e-11,4.433863822293829e-11
fn167,1.7902623815836317e-05,2,-9.701572723371377e-15,-1.2966998220678733e-14,3.298534725946268e-11,4.408779395030769e-11
fn167,1.7902623815836317e-05,3,-3.404096611105097e-15,-8.338013391954381e-15,1.1573928477757331e-11,2.8349245532644895e-11
fn167,1.7902623815836317e-05,4,-7.728175522084014e-16,-5.5857032954772406e-15,2.6275796775085648e-12,1.8991391204622617e-11
fn167,1.7902623815836317e-05,5,5.535744904154615e-16,-3.504134398736115e-15,-1.882153267412569e-12,1.1914056955702792e-11
fn167,1.7902623815836317e-05,6,1.062955862580297e-15,-4.363398555113852e-15,-3.6140499327730096e-12,1.4835555087387095e-11
fn167,1.7902623815836317e-05,7,1.7646451269627734e-15,-4.039219424099386e-15,-5.99979343167343e-12,1.3733346041937913e-11
fn167,1.7902623815836317e-05,8,2.6759128206835898e-15,-2.2651232921746606e-15,-9.098103590324205e-12,7.701419193393846e-12
fn167,1.7902623815836317e-05,9,2.6895004308612846e-15,-2.825382941553416e-15,-9.144301464928368e-12,9.606302001281614e-12
fn167,1.7902623815836317e-05,10,3.4029148527980934e-15,-9.435706795218366e-16,-1.1569910499513518e-11,3.2081403103742447e-12
fn167,1.7902623815836317e-05,11,3.700728980494435e-15,1.4685973240848684e-16,-1.2582478533681078e-11,-4.993230901888553e-13
fn167,1.7902623815836317e-05,12,4.725956211742162e-15,6.60315842795858e-16,-1.606825111992335e-11,-2.245073865505917e-12
fn167,1.7902623815836317e-05,13,4.054800855111544e-15,-2.9621684865287573e-16,-1.3786322907379251e-11,1.0071372854197774e-12
fn167,1.7902623815836317e-05,14,3.6026107414516905e-15,4.409042486920867e-16,-1.2248876520935748e-11,-1.4990744455530947e-12
fn167,1.7902623815836317e-05,15,5.9023080050061206e-15,1.5853167171981314e-15,-2.006784721702081e-11,-5.390076838473647e-12
fn167,1.7902623815836317e-05,16,5.839063114115677e-15,2.192523934666838e-15,-1.98528145879933e-11,-7.454581377867249e-12
fn167,1.7902623815836317e-05,17,5.678157366435693e-15,2.17867141329204e-15,-1.930573504588136e-11,-7.407482805192936e-12
fn167,1.7902623815836317e-05,18,5.134853563369578e-15,2.3556433823076966e-15,-1.7458502115456566e-11,-8.009187499846168e-12
fn167,1.7902623815836317e-05,19,5.657846143358832e-15,2.8758788277605765e-15,-1.9236676887420028e-11,-9.77798801438596e-12
fn167,1.7902623815836317e-05,20,5.429056904870405e-15,2.4826862593719535e-15,-1.8458793476559377e-11,-8.441133281864642e-12
fn167,1.7902623815836317e-05,21,6.502280554800585e-15,3.6326659174054324e-15,-2.2107753886321988e-11,-1.235106411917847e-11
fn167,1.7902623815836317e-05,22,6.418701104232144e-15,3.455708057895554e-15,-2.182358375438929e-11,-1.1749407396844883e-11
fn167,1.7902623815836317e-05,23,5.7894456297386325e-15,3.3175632882504623e-15,-1.968411514111135e-11,-1.1279715180051573e-11
fn167,1.7902623815836317e-05,24,5.2071471657547095e-15,3.1343012397235455e-15,-1.770430036356601e-11,-1.0656624215060054e-11
fn167,1.7902623815836317e-05,25,7.343995155575005e-15,4.470884730871643e-15,-2.4969583528955015e-11,-1.5201008084963585e-11
fn167,1.7902623815836317e-05,26,6.668052844031323e-15,4.1711789221864955e-15,-2.26713796697065e-11,-1.4182008335434085e-11
fn167,1.7902623815836317e-05,27,4.655032779369387e-15,2.9231888244702695e-15,-1.5827111449855916e-11,-9.938842003198916e-12
fn167,1.7902623815836317e-05,28,3.98475371940084e-15,2.3979284634746327e-15,-1.3548162645962855e-11,-8.152956775813751e-12
fn167,1.7902623815836317e-05,29,1.105825621855848e-14,4.750531787311252e-15,-3.7598071143098836e-11,-1.6151808076858256e-11
