case_name,coefficient,total_rows,pass_rows,fail_rows,error_rows,finite_gate_rows,median_gate_error_ratio,max_gate_error_ratio,median_abs_error,median_rel_error,max_heave_residual,max_pitch_residual,max_heave_condition_number,max_pitch_condition_number,pass_fraction,diagnostic_conclusion,gate_role
st5_bp8_fs4_cp4_r2p0_h2_zerofs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0,A35,1,0,1,0,1,3.333795928071156,3.333795928071156,0.20002775568426936,1.0001387784213467,4.638520343115812e-16,3.5382363108465676e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_zerofs_noend_pr1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv1p0_hr1p0,A35,1,0,1,0,1,3.333795928071156,3.333795928071156,0.20002775568426936,1.0001387784213467,4.638520343115812e-16,3.5382363108465676e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_zerofs_endaft_pr1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv1p0_hr1p0,A53,1,0,1,0,1,3.334035658896099,3.334035658896099,0.15003160465032445,1.0002106976688296,3.994021119204139e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_zerofs_endaft_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv1p0_hr1p0,A53,1,0,1,0,1,3.334035658896099,3.334035658896099,0.15003160465032445,1.0002106976688296,3.994021119204139e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_zerofs_noend_pr1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv1p0_hr1p0,A53,1,0,1,0,1,3.334035658896099,3.334035658896099,0.15003160465032445,1.0002106976688296,3.994021119204139e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_zerofs_noend_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv1p0_hr1p0,A53,1,0,1,0,1,3.334035658896099,3.334035658896099,0.15003160465032445,1.0002106976688296,3.994021119204139e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_zerofs_endaft_prm1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0,A35,1,0,1,0,1,4.884167431876746,4.884167431876746,0.29305004591260475,1.4652502295630236,4.638520343115812e-16,3.5382363108465676e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_zerofs_endaft_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv1p0_hr1p0,A35,1,0,1,0,1,4.884167431876746,4.884167431876746,0.29305004591260475,1.4652502295630236,4.638520343115812e-16,3.5382363108465676e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_zerofs_noend_pr1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv1p0_hr1p0,A55,1,0,1,0,1,6.280196389442396,6.280196389442396,0.05934785588023064,0.9420294584163594,3.994021119204139e-16,4.1599178711809582e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_zerofs_noend_prm1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0,A55,1,0,1,0,1,6.280196389442396,6.280196389442396,0.05934785588023064,0.9420294584163594,3.994021119204139e-16,4.1599178711809582e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_zerofs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0,A55,1,0,1,0,1,7.053136943890937,7.053136943890937,0.06665214411976936,1.0579705415836407,3.994021119204139e-16,4.1599178711809582e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_zerofs_noend_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv1p0_hr1p0,A55,1,0,1,0,1,7.053136943890937,7.053136943890937,0.06665214411976936,1.0579705415836407,3.994021119204139e-16,4.1599178711809582e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_zerofs_endaft_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0,A55,1,0,1,0,1,12.593482277038207,12.593482277038207,0.11900840751801106,1.889022341555731,3.994021119204139e-16,4.1599178711809582e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_zerofs_endaft_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv1p0_hr1p0,A55,1,0,1,0,1,12.593482277038207,12.593482277038207,0.11900840751801106,1.889022341555731,3.994021119204139e-16,4.1599178711809582e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaft_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0,A53,1,0,1,0,1,17.53030854369666,17.53030854369666,0.7888638844663497,5.259092563108998,8.159020890337504e-16,6.918809967381077e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaft_prm1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0,A53,1,0,1,0,1,17.53030854369666,17.53030854369666,0.7888638844663497,5.259092563108998,8.159020890337504e-16,6.918809967381077e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0,A53,1,0,1,0,1,17.53030854369666,17.53030854369666,0.7888638844663497,5.259092563108998,8.159020890337504e-16,6.918809967381077e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_prm1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0,A53,1,0,1,0,1,17.53030854369666,17.53030854369666,0.7888638844663497,5.259092563108998,8.159020890337504e-16,6.918809967381077e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaft_pr1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv1p0_hr1p0,A53,1,0,1,0,1,24.196975210363327,24.196975210363327,1.0888638844663496,7.2590925631089975,8.159020890337504e-16,6.918809967381077e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaft_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv1p0_hr1p0,A53,1,0,1,0,1,24.196975210363327,24.196975210363327,1.0888638844663496,7.2590925631089975,8.159020890337504e-16,6.918809967381077e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv1p0_hr1p0,A53,1,0,1,0,1,24.196975210363327,24.196975210363327,1.0888638844663496,7.2590925631089975,8.159020890337504e-16,6.918809967381077e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv1p0_hr1p0,A53,1,0,1,0,1,24.196975210363327,24.196975210363327,1.0888638844663496,7.2590925631089975,8.159020890337504e-16,6.918809967381077e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0,A35,1,0,1,0,1,50.119095649086255,50.119095649086255,3.0071457389451752,15.035728694725876,6.469991011368369e-16,6.543027735555565e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv1p0_hr1p0,A35,1,0,1,0,1,50.119095649086255,50.119095649086255,3.0071457389451752,15.035728694725876,6.469991011368369e-16,6.543027735555565e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_prm1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0,A35,1,0,1,0,1,56.785762315752926,56.785762315752926,3.4071457389451756,17.035728694725876,6.469991011368369e-16,6.543027735555565e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv1p0_hr1p0,A35,1,0,1,0,1,56.785762315752926,56.785762315752926,3.4071457389451756,17.035728694725876,6.469991011368369e-16,6.543027735555565e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaft_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0,A35,1,0,1,0,1,87.27647584353824,87.27647584353824,5.236588550612294,26.182942753061468,6.469991011368369e-16,6.543027735555565e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaft_pr1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv1p0_hr1p0,A35,1,0,1,0,1,87.27647584353824,87.27647584353824,5.236588550612294,26.182942753061468,6.469991011368369e-16,6.543027735555565e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaft_prm1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0,A35,1,0,1,0,1,93.94314251020491,93.94314251020491,5.636588550612294,28.182942753061468,6.469991011368369e-16,6.543027735555565e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaft_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv1p0_hr1p0,A35,1,0,1,0,1,93.94314251020491,93.94314251020491,5.636588550612294,28.182942753061468,6.469991011368369e-16,6.543027735555565e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv1p0_hr1p0,A55,1,0,1,0,1,96.27706012676853,96.27706012676853,0.9098182181979626,14.44155901901528,8.159020890337504e-16,6.673618278387823e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_prm1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0,A55,1,0,1,0,1,96.27706012676853,96.27706012676853,0.9098182181979626,14.44155901901528,8.159020890337504e-16,6.673618278387823e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0,A55,1,0,1,0,1,109.61039346010188,109.61039346010188,1.0358182181979627,16.44155901901528,8.159020890337504e-16,6.673618278387823e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv1p0_hr1p0,A55,1,0,1,0,1,109.61039346010188,109.61039346010188,1.0358182181979627,16.44155901901528,8.159020890337504e-16,6.673618278387823e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaft_pr1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv1p0_hr1p0,A55,1,0,1,0,1,228.9819893926685,228.9819893926685,2.1638797997607173,34.34729840890027,8.159020890337504e-16,6.673618278387823e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaft_prm1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0,A55,1,0,1,0,1,228.9819893926685,228.9819893926685,2.1638797997607173,34.34729840890027,8.159020890337504e-16,6.673618278387823e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaft_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0,A55,1,0,1,0,1,242.31532272600185,242.31532272600185,2.2898797997607176,36.34729840890028,8.159020890337504e-16,6.673618278387823e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaft_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv1p0_hr1p0,A55,1,0,1,0,1,242.31532272600185,242.31532272600185,2.2898797997607176,36.34729840890028,8.159020890337504e-16,6.673618278387823e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
