node_index,normal_displacement
0,-0.0007592621433355713
1,-0.0007544833816771309
2,-0.0007448041555316734
3,-0.0007299886715075684
4,-0.0007097021288908779
5,-0.000683532968879239
6,-0.0006510217804087759
7,-0.0006116960973707531
8,-0.0005651100145002665
9,-0.0005108872014044741
10,-0.00044876552916643084
11,-0.0003786411748876742
12,-0.00030060977669896206
13,-0.00021500201844178635
14,-0.00012241097080607652
15,-2.370863864793656e-05
16,7.995051479646281e-05
17,0.00018714077005101793
18,0.00029619206345491816
19,0.0004052327101172568
20,0.00051224704258402
21,0.0006151460253310749
22,0.0007118478883136971
23,0.0008003649154486982
24,0.0008788918063159052
25,0.0009458905731155007
26,0.0010001667960378327
27,0.0010409322732574068
28,0.0010678496754726878
29,0.0010810557297904104
30,0.0010811606660638402
31,0.0010692230869526363
32,0.0010467009762591527
33,0.0010153811293919066
34,0.0009772907598248148
35,0.0009345962937925574
36,0.0008894953119232965
37,0.0008441081514010923
38,0.0008003757935947041
39,0.0007599703105990738
40,0.0007242233456705501
41,0.0006940769077406931
42,0.0006700592512722372
43,0.0006522868975645676
44,0.0006404920577043105
45,0.000634072974076483
46,0.0006321631375082442
47,0.0006337140784960701
48,0.0006375855688145883
49,0.0006426366690323047
50,0.000647811147233821
51,0.000652211365451368
52,0.000655155736094045
53,0.0006562162100970242
54,0.0006552338630149354
55,0.0006523123673537738
56,0.0006477908429511046
57,0.0006421991284487009
58,0.0006361997953528869
59,0.0006305221343022556
60,0.0006258938142053189
61,0.0006229759181772519
62,0.0006223066033349668
63,0.000624257759567956
64,0.0006290078338675397
65,0.0006365325467936365
66,0.0006466136790063208
67,0.0006588645786355207
68,0.000672769661166261
69,0.0006877340549211425
70,0.0007031387761863041
71,0.0007183964570091431
72,0.0007330027189712464
73,0.0007465787743378747
74,0.0007589016932506517
75,0.0007699199227552858
76,0.0007797529775774368
77,0.0007886756262916101
78,0.0007970882481489013
79,0.0008054762197392627
80,0.0008143621072135212
81,0.0008242550136458161
82,0.0008356016174535525
83,0.0008487432258014984
84,0.0008638825803525088
85,0.0008810632474633869
86,0.0009001632837665665
87,0.0009209035933014366
88,0.0009428700966343799
89,0.0009655476289198419
90,0.0009883624764790435
91,0.0010107297358472817
92,0.0010321012955205157
93,0.001052010228525896
94,0.00107010774044479
