benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,candidate_name,candidate_order,candidate_description,candidate_is_current_default,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,abs_error,rel_error,tolerance,near_zero_abs_tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,candidate_gate_status,time_component_value,time_component_raw,forward_gradient_component_value,forward_gradient_component_raw,end_component_value,end_component_raw,gate_role,current_default_candidate_gate_status,current_default_gate_error_ratio_by_coefficient,stencil_phase_row_decision,candidate_default_gate_eligible,candidate_exclusion_reason
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,mapped_normalized_y_central,10,Interpolates adjacent station body potentials to the same normalized breadth coordinate y/(Bwl/2) before applying a central x-gradient.,False,1.0,17.442853170208622,1394.5561109581793,17.442853170208622,16.442853170208622,16.442853170208622,0.15,0.0,0.15,109.61902113472415,109.61902113472415,0.0,FAIL,17.442853170208622,1394.5561109581793,0.0,0.0,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,109.61902113472415,neutral_or_not_evaluable,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,mapped_normalized_y_forward,11,Interpolates adjacent station body potentials to the same normalized breadth coordinate y/(Bwl/2) before applying a forward x-gradient.,False,1.0,17.442853170208622,1394.5561109581793,17.442853170208622,16.442853170208622,16.442853170208622,0.15,0.0,0.15,109.61902113472415,109.61902113472415,0.0,FAIL,17.442853170208622,1394.5561109581793,0.0,0.0,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,109.61902113472415,neutral_or_not_evaluable,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,mapped_normalized_y_backward,12,Interpolates adjacent station body potentials to the same normalized breadth coordinate y/(Bwl/2) before applying a backward x-gradient.,False,1.0,17.442853170208622,1394.5561109581793,17.442853170208622,16.442853170208622,16.442853170208622,0.15,0.0,0.15,109.61902113472415,109.61902113472415,0.0,FAIL,17.442853170208622,1394.5561109581793,0.0,0.0,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,109.61902113472415,neutral_or_not_evaluable,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,startup_aft_gradient_zero,13,Sets the first aft active station's body-potential x-gradient to zero while leaving all other stations unchanged.,False,1.0,17.442853170208622,1394.5561109581793,17.442853170208622,16.442853170208622,16.442853170208622,0.15,0.0,0.15,109.61902113472415,109.61902113472415,0.0,FAIL,17.442853170208622,1394.5561109581793,0.0,0.0,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,109.61902113472415,neutral_or_not_evaluable,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,startup_aft_gradient_copy_second,14,"Copies the second active station's x-gradient to the first aft station, treating the first station as a start-up extrapolation point.",False,1.0,17.442853170208622,1394.5561109581793,17.442853170208622,16.442853170208622,16.442853170208622,0.15,0.0,0.15,109.61902113472415,109.61902113472415,0.0,FAIL,17.442853170208622,1394.5561109581793,0.0,0.0,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,109.61902113472415,neutral_or_not_evaluable,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,startup_first_pair_gradient_average,15,Replaces the first two active station gradients by their pair average to measure local spike sensitivity without changing downstream stations.,False,1.0,17.442853170208622,1394.5561109581793,17.442853170208622,16.442853170208622,16.442853170208622,0.15,0.0,0.15,109.61902113472415,109.61902113472415,0.0,FAIL,17.442853170208622,1394.5561109581793,0.0,0.0,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,109.61902113472415,neutral_or_not_evaluable,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,2.1,103.59910875621567,14975.254015609959,49.332908931531264,101.49910875621568,48.33290893153127,0.15,0.0,0.315,322.21939287687513,322.21939287687513,0.0,FAIL,-0.0,-0.0,75.24479864563936,10876.637710498335,28.354310110576296,4098.616305111622,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,322.21939287687513,baseline_current_default,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,scheme_central,1,Recomputes only the forward-speed pressure term with a central body-potential x-gradient.,False,2.1,103.59910875621567,14975.254015609959,49.332908931531264,101.49910875621568,48.33290893153127,0.15,0.0,0.315,322.21939287687513,322.21939287687513,0.0,FAIL,-0.0,-0.0,75.24479864563936,10876.637710498335,28.354310110576296,4098.616305111622,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,322.21939287687513,neutral_or_not_evaluable,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,scheme_forward,2,Recomputes only the forward-speed pressure term with a forward body-potential x-gradient.,False,2.1,69.20877097556185,10004.12974503538,32.956557607410396,67.10877097556185,31.956557607410407,0.15,0.0,0.315,213.04371738273605,322.21939287687513,-109.17567549413909,FAIL,-0.0,-0.0,40.85446086498555,5905.513439923758,28.354310110576296,4098.616305111622,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,322.21939287687513,improves_but_still_fails,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,scheme_backward,3,Recomputes only the forward-speed pressure term with a backward body-potential x-gradient.,False,2.1,121.72219410335299,17594.946500210383,57.96294957302523,119.622194103353,56.962949573025234,0.15,0.0,0.315,379.75299715350155,322.21939287687513,57.53360427662642,FAIL,-0.0,-0.0,93.3678839927767,13496.33019509876,28.354310110576296,4098.616305111622,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,322.21939287687513,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,phase_aligned_central,4,Phase-aligns adjacent body-potential states before applying the central x-gradient; this diagnoses station-to-station phase flips without changing the BIE solution.,False,2.1,103.71593909126467,14992.141843749529,49.388542424411746,101.61593909126468,48.38854242441175,0.15,0.0,0.315,322.59028282941165,322.21939287687513,0.37088995253651547,FAIL,-0.0,-0.0,75.36162898068838,10893.525538637909,28.354310110576296,4098.616305111622,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,322.21939287687513,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,phase_aligned_forward,5,Phase-aligns adjacent body-potential states before applying the forward x-gradient; this isolates one-sided start-up sensitivity from phase wrapping.,False,2.1,69.38367130508375,10029.41159247065,33.03984347861131,67.28367130508376,32.03984347861131,0.15,0.0,0.315,213.59895652407542,322.21939287687513,-108.62043635279971,FAIL,-0.0,-0.0,41.02936119450746,5930.7952873590275,28.354310110576296,4098.616305111622,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,322.21939287687513,improves_but_still_fails,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,phase_aligned_backward,6,Phase-aligns adjacent body-potential states before applying the backward x-gradient; this checks whether upstream differencing reduces the first active pair spike.,False,2.1,121.69876478384015,17591.559791431417,57.95179275420959,119.59876478384015,56.95179275420959,0.15,0.0,0.315,379.6786183613973,322.21939287687513,57.459225484522165,FAIL,-0.0,-0.0,93.34445467326385,13492.943486319795,28.354310110576296,4098.616305111622,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,322.21939287687513,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,mapped_fixed_y_central,7,Interpolates adjacent station body potentials to the target station's fixed physical y-coordinate before applying a central x-gradient.,False,2.1,115.89817277727545,16753.084057594457,55.18960608441688,113.79817277727545,54.18960608441688,0.15,0.0,0.315,361.2640405627792,322.21939287687513,39.04464768590407,FAIL,-0.0,-0.0,87.54386266669916,12654.467752482835,28.354310110576296,4098.616305111622,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,322.21939287687513,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,mapped_fixed_y_forward,8,Interpolates adjacent station body potentials to the target station's fixed physical y-coordinate before applying a forward x-gradient.,False,2.1,74.89276271852832,10825.750907567297,35.663220342156336,72.79276271852832,34.66322034215634,0.15,0.0,0.315,231.08813561437563,322.21939287687513,-91.1312572624995,FAIL,-0.0,-0.0,46.53845260795202,6727.134602455675,28.354310110576296,4098.616305111622,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,322.21939287687513,improves_but_still_fails,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,mapped_fixed_y_backward,9,Interpolates adjacent station body potentials to the target station's fixed physical y-coordinate before applying a backward x-gradient.,False,2.1,151.76891429895562,21938.200729587243,72.27091157093123,149.66891429895563,71.27091157093125,0.15,0.0,0.315,475.139410472875,322.21939287687513,152.92001759599987,FAIL,-0.0,-0.0,123.41460418837933,17839.584424475623,28.354310110576296,4098.616305111622,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,322.21939287687513,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,mapped_normalized_y_central,10,Interpolates adjacent station body potentials to the same normalized breadth coordinate y/(Bwl/2) before applying a central x-gradient.,False,2.1,94.84045430303343,13709.19027388411,45.16212109668258,92.74045430303343,44.16212109668258,0.15,0.0,0.315,294.41414064455057,322.21939287687513,-27.805252232324563,FAIL,-0.0,-0.0,66.48614419245713,9610.573968772489,28.354310110576296,4098.616305111622,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,322.21939287687513,improves_but_still_fails,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,mapped_normalized_y_forward,11,Interpolates adjacent station body potentials to the same normalized breadth coordinate y/(Bwl/2) before applying a forward x-gradient.,False,2.1,69.1049334857791,9989.120033035839,32.90711118370433,67.0049334857791,31.907111183704334,0.15,0.0,0.315,212.7140745580289,322.21939287687513,-109.50531831884624,FAIL,-0.0,-0.0,40.75062337520279,5890.503727924216,28.354310110576296,4098.616305111622,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,322.21939287687513,improves_but_still_fails,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,mapped_normalized_y_backward,12,Interpolates adjacent station body potentials to the same normalized breadth coordinate y/(Bwl/2) before applying a backward x-gradient.,False,2.1,120.58703199290903,17430.858785973418,57.42239618709954,118.48703199290904,56.42239618709954,0.15,0.0,0.315,376.14930791399695,322.21939287687513,53.929915037121816,FAIL,-0.0,-0.0,92.23272188233274,13332.242480861796,28.354310110576296,4098.616305111622,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,322.21939287687513,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,startup_aft_gradient_zero,13,Sets the first aft active station's body-potential x-gradient to zero while leaving all other stations unchanged.,False,2.1,81.91501382187225,11840.817497391252,39.00714943898679,79.81501382187226,38.00714943898679,0.15,0.0,0.315,253.3809962599119,322.21939287687513,-68.83839661696322,FAIL,-0.0,-0.0,53.56070371129595,7742.201192279629,28.354310110576296,4098.616305111622,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,322.21939287687513,improves_but_still_fails,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,startup_aft_gradient_copy_second,14,"Copies the second active station's x-gradient to the first aft station, treating the first station as a start-up extrapolation point.",False,2.1,87.25483936839206,12612.689426775776,41.54992350875812,85.15483936839206,40.54992350875812,0.15,0.0,0.315,270.3328233917208,322.21939287687513,-51.886569485154325,FAIL,-0.0,-0.0,58.90052925781576,8514.073121664154,28.354310110576296,4098.616305111622,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,322.21939287687513,improves_but_still_fails,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,startup_first_pair_gradient_average,15,Replaces the first two active station gradients by their pair average to measure local spike sensitivity without changing downstream stations.,False,2.1,126.99917938809268,18357.734868028958,60.47579970861556,124.89917938809269,59.47579970861556,0.15,0.0,0.315,396.50533139077044,322.21939287687513,74.2859385138953,FAIL,-0.0,-0.0,98.64486927751639,14259.118562917336,28.354310110576296,4098.616305111622,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,322.21939287687513,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,-0.2,-21.16365927906854,-5076.10367808459,105.8182963953427,20.96365927906854,104.8182963953427,0.3,0.0,0.06,349.39432131780904,349.3943213178091,-5.684341886080802e-14,FAIL,-2.7460399446302075,-658.6376807195553,-13.376853092558104,-3208.4382142500617,-5.040766241880227,-1209.0277831149724,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,349.39432131780904,baseline_current_default,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,scheme_central,1,Recomputes only the forward-speed pressure term with a central body-potential x-gradient.,False,-0.2,-21.16365927906854,-5076.10367808459,105.8182963953427,20.96365927906854,104.8182963953427,0.3,0.0,0.06,349.39432131780904,349.3943213178091,-5.684341886080802e-14,FAIL,-2.7460399446302075,-658.6376807195553,-13.376853092558104,-3208.4382142500617,-5.040766241880227,-1209.0277831149724,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,349.39432131780904,improves_but_still_fails,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,scheme_forward,2,Recomputes only the forward-speed pressure term with a forward body-potential x-gradient.,False,-0.2,-15.049821451396754,-3609.699675117512,75.24910725698378,14.849821451396755,74.24910725698378,0.3,0.0,0.06,247.49702418994593,349.3943213178091,-101.89729712786317,FAIL,-2.7460399446302075,-658.6376807195553,-7.263015264886323,-1742.0342112829846,-5.040766241880227,-1209.0277831149724,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,349.39432131780904,improves_but_still_fails,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,scheme_backward,3,Recomputes only the forward-speed pressure term with a backward body-potential x-gradient.,False,-0.2,-24.38554111855961,-5848.872037286523,121.92770559279803,24.18554111855961,120.92770559279803,0.3,0.0,0.06,403.0923519759935,349.3943213178091,53.69803065818439,FAIL,-2.7460399446302075,-658.6376807195553,-16.598734932049172,-3981.2065734519947,-5.040766241880227,-1209.0277831149724,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,349.39432131780904,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,phase_aligned_central,4,Phase-aligns adjacent body-potential states before applying the central x-gradient; this diagnoses station-to-station phase flips without changing the BIE solution.,False,-0.2,-21.26356081152711,-5100.065060644778,106.31780405763556,21.06356081152711,105.31780405763556,0.3,0.0,0.06,351.0593468587852,349.3943213178091,1.665025540976103,FAIL,-2.7460399446302075,-658.6376807195553,-13.476754625016678,-3232.3995968102504,-5.040766241880227,-1209.0277831149724,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,349.39432131780904,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,phase_aligned_forward,5,Phase-aligns adjacent body-potential states before applying the forward x-gradient; this isolates one-sided start-up sensitivity from phase wrapping.,False,-0.2,-15.185181254413227,-3642.1657238710127,75.92590627206613,14.985181254413227,74.92590627206613,0.3,0.0,0.06,249.75302090688712,349.3943213178091,-99.64130041092199,FAIL,-2.7460399446302075,-658.6376807195553,-7.398375067902794,-1774.5002600364853,-5.040766241880227,-1209.0277831149724,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,349.39432131780904,improves_but_still_fails,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,phase_aligned_backward,6,Phase-aligns adjacent body-potential states before applying the backward x-gradient; this checks whether upstream differencing reduces the first active pair spike.,False,-0.2,-24.4316021590925,-5859.919777858337,122.15801079546249,24.2316021590925,121.15801079546249,0.3,0.0,0.06,403.860035984875,349.3943213178091,54.465714667065924,FAIL,-2.7460399446302075,-658.6376807195553,-16.644795972582063,-3992.2543140238085,-5.040766241880227,-1209.0277831149724,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,349.39432131780904,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,mapped_fixed_y_central,7,Interpolates adjacent station body potentials to the target station's fixed physical y-coordinate before applying a central x-gradient.,False,-0.2,-23.35015954947918,-5600.5357679425815,116.7507977473959,23.15015954947918,115.7507977473959,0.3,0.0,0.06,385.8359924913197,349.3943213178091,36.4416711735106,FAIL,-2.7460399446302075,-658.6376807195553,-15.563353362968744,-3732.8703041080535,-5.040766241880227,-1209.0277831149724,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,349.39432131780904,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,mapped_fixed_y_forward,8,Interpolates adjacent station body potentials to the target station's fixed physical y-coordinate before applying a forward x-gradient.,False,-0.2,-16.06030887236857,-3852.0650830376017,80.30154436184284,15.86030887236857,79.30154436184284,0.3,0.0,0.06,264.33848120614283,349.3943213178091,-85.05584011166627,FAIL,-2.7460399446302075,-658.6376807195553,-8.273502685858134,-1984.3996192030734,-5.040766241880227,-1209.0277831149724,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,349.39432131780904,improves_but_still_fails,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
