benchmark,matrix_cell,coefficient,pair_status,station_index,x_m,x_over_l,trapz_weight_m,direct_pressure_gradient_density_value_per_m,projection_transport_derivative_density_value_per_m,stokes_body_forward_density_value_per_m,direct_minus_transport_density_value_per_m,transport_minus_stokes_density_value_per_m,direct_pressure_gradient_station_contribution_value,projection_transport_station_contribution_value,stokes_body_forward_station_contribution_value,direct_minus_transport_station_contribution_value,station_abs_direct_transport_residual_share,diagnostic_flags,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,10,0.825,0.27499999999999997,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,11,0.8999999999999999,0.3,0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,12,0.975,0.325,0.07500000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,13,1.05,0.35000000000000003,0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,14,1.125,0.375,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,15,1.2,0.39999999999999997,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,16,1.275,0.425,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,17,1.3499999999999999,0.44999999999999996,0.07500000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,18,1.425,0.47500000000000003,0.07500000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,19,1.5,0.5,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,20,1.575,0.525,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,21,1.65,0.5499999999999999,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,22,1.7249999999999999,0.575,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,23,1.7999999999999998,0.6,0.07500000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,24,1.875,0.625,0.07500000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,25,1.95,0.65,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,26,2.025,0.6749999999999999,0.07500000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,27,2.1,0.7000000000000001,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,28,2.175,0.725,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,29,2.25,0.75,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,30,2.3249999999999997,0.7749999999999999,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,31,2.4,0.7999999999999999,0.07500000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,32,2.475,0.8250000000000001,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,33,2.55,0.85,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,34,2.625,0.875,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,35,2.6999999999999997,0.8999999999999999,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,36,2.775,0.9249999999999999,0.07500000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,37,2.85,0.9500000000000001,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,A53,same_frequency_ab_pair,38,2.925,0.975,0.03749999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,B53,same_frequency_ab_pair,0,0.075,0.024999999999999998,0.0375,274.6652025016833,290.0057059205709,-9.451436703525431,-15.340503418887566,299.4571426240964,10.299945093813124,10.875213972021408,-0.35442887638220366,-0.5752688782082838,0.040434959470175585,first_active_station;near_aft_startup_region,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,B53,same_frequency_ab_pair,1,0.15,0.049999999999999996,0.07499999999999998,125.54766637244164,33.538237122864466,-0.9891847691814201,92.00942924957717,34.527421892045886,9.416074977933121,2.5153677842148343,-0.07418885768860649,6.900707193718286,0.4850424319191512,peak_abs_direct_transport_residual;near_aft_startup_region,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,B53,same_frequency_ab_pair,2,0.22499999999999998,0.075,0.075,-27.84098815592529,-42.693926541751026,-6.617695477720837,14.85293838582573,-36.07623106403019,-2.0880741116943966,-3.202044490631327,-0.4963271608290628,1.1139703789369297,0.07829964183632118,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,B53,same_frequency_ab_pair,3,0.3,0.09999999999999999,0.07500000000000001,27.66654389337988,9.690160822503715,-6.44957368304797,17.976383070876164,16.139734505551687,2.0749907920034913,0.7267620616877788,-0.48371802622859783,1.3482287303157126,0.09476538038462083,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,B53,same_frequency_ab_pair,4,0.375,0.125,0.07499999999999998,18.004406127640948,7.2562961647895134,-6.2080334317497865,10.748109962851437,13.464329596539299,1.3503304595730707,0.5442222123592134,-0.4656025073812339,0.8061082472138577,0.0566603818481993,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,B53,same_frequency_ab_pair,5,0.44999999999999996,0.15,0.07500000000000001,6.685145051606851,0.2541822044640503,-6.334327614227752,6.430962847142801,6.5885098186918025,0.5013858788705139,0.019063665334803775,-0.4750745710670815,0.48232221353571014,0.033901849890827236,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,B53,same_frequency_ab_pair,6,0.525,0.17500000000000002,0.07500000000000001,20.924318928689335,18.026042807590358,-7.124010543639903,2.8982761210989754,25.150053351230266,1.5693239196517004,1.351953210569277,-0.5343007907729929,0.21737070908242317,0.01527872642637344,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,B53,same_frequency_ab_pair,7,0.6,0.19999999999999998,0.07499999999999996,23.051211141186887,21.91071564086232,-4.385708415333987,1.1404955003245676,26.296424056196308,1.7288408355890155,1.643303673064673,-0.3289281311500488,0.08553716252434251,0.006012304560326564,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,B53,same_frequency_ab_pair,8,0.6749999999999999,0.22499999999999998,0.07500000000000001,4.211050663176909,4.733327274202633,-4.435518707781281,-0.5222766110257235,9.168845981983914,0.3158287997382682,0.3549995455651975,-0.3326639030835961,-0.03917074582692927,0.0027532647426739016,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,B53,same_frequency_ab_pair,9,0.75,0.25,0.07500000000000001,4.314510267962407,5.715561117142487,-4.316184643560259,-1.4010508491800788,10.031745760702746,0.3235882700971806,0.4286670837856866,-0.3237138482670195,-0.10507881368850593,0.00738586378234512,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,B53,same_frequency_ab_pair,10,0.825,0.27499999999999997,0.07499999999999996,3.73819274871408,5.760562207508549,-4.151064839034348,-2.022369458794469,9.911627046542899,0.2803644561535558,0.43204216556314096,-0.31132986292757586,-0.15167770940958508,0.010661244271735275,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,B53,same_frequency_ab_pair,11,0.8999999999999999,0.3,0.07500000000000001,3.223001126195899,5.655054326960419,-3.9550902525731884,-2.432053200764521,9.610144579533607,0.24172508446469246,0.4241290745220315,-0.29663176894298915,-0.1824039900573391,0.012820957685279855,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,B53,same_frequency_ab_pair,12,0.975,0.325,0.07500000000000007,2.761158738922927,5.432927592810185,-3.7213535567697553,-2.6717688538872575,9.154281149579939,0.2070869054192197,0.40746956946076424,-0.27910151675773187,-0.20038266404154448,0.014084657115958316,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,B53,same_frequency_ab_pair,13,1.05,0.35000000000000003,0.07500000000000001,2.160646113632895,4.947835425215441,-3.4624778058275227,-2.7871893115825457,8.410313231042965,0.16204845852246713,0.37108765689115814,-0.25968583543706425,-0.20903919836869095,0.01469311453114221,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,B53,same_frequency_ab_pair,14,1.125,0.375,0.07499999999999996,1.4568797052482523,4.278482875725944,-3.230760809391479,-2.8216031704776916,7.509243685117423,0.10926597789361886,0.3208862156794456,-0.24230706070436075,-0.21162023778582675,0.014874532696066867,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,B53,same_frequency_ab_pair,15,1.2,0.39999999999999997,0.07499999999999996,1.1124125599670573,3.873943257869433,-3.054475270878312,-2.7615306979023755,6.928418528747745,0.08343094199752925,0.2905457443402073,-0.22908564531587325,-0.20711480234267804,0.014557851042599683,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,B53,same_frequency_ab_pair,16,1.275,0.425,0.07499999999999996,1.050165260713652,3.667724449999009,-2.8019725104061766,-2.6175591892853567,6.4696969604051855,0.07876239455352385,0.2750793337499255,-0.21014793828046313,-0.19631693919640164,0.013798882193034857,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,B53,same_frequency_ab_pair,17,1.3499999999999999,0.44999999999999996,0.07500000000000007,0.7400776427546155,3.145969167677422,-2.441226091757614,-2.4058915249228066,5.5871952594350365,0.055505823206596215,0.23594768757580686,-0.1830919568818212,-0.18044186436921064,0.012683042224040287,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,B53,same_frequency_ab_pair,18,1.425,0.47500000000000003,0.07500000000000007,0.30327487872954983,2.441226091757613,-2.113979195863685,-2.137951213028063,4.555205287621297,0.022745615904716257,0.18309195688182114,-0.1585484396897765,-0.16034634097710487,0.011270551987435547,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,B53,same_frequency_ab_pair,19,1.5,0.5,0.07499999999999996,-0.0,1.8817827759046102,-1.8578852382231474,-1.8817827759046102,3.739668014127758,-0.0,0.14113370819284568,-0.13934139286673597,-0.14113370819284568,0.009920119072714903,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,B53,same_frequency_ab_pair,20,1.575,0.525,0.07499999999999996,-0.18553475319130638,1.4713449003764796,-1.6495863559455357,-1.6568796535677859,3.120931256322015,-0.01391510648934797,0.1103508675282359,-0.12371897669591511,-0.12426597401758387,0.008734506268742805,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,B53,same_frequency_ab_pair,21,1.65,0.5499999999999999,0.07499999999999996,-0.3082353552070209,1.144361522250249,-1.4713449003764794,-1.4525968774572697,2.6157064226267286,-0.02311765164052655,0.08582711416876862,-0.11035086752823589,-0.10894476580929517,0.007657596920081722,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,B53,same_frequency_ab_pair,22,1.7249999999999999,0.575,0.07499999999999996,-0.4161957283533892,0.8387996160708072,-1.3127698001486778,-1.2549953444241964,2.151569416219485,-0.03121467962650417,0.0629099712053105,-0.09845773501115078,-0.09412465083181468,0.00661590881360154,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,B53,same_frequency_ab_pair,23,1.7999999999999998,0.6,0.07500000000000007,-0.5512106609128409,0.5079777469311401,-1.1550722582236432,-1.059188407843981,1.6630500051547834,-0.0413407995684631,0.038098331019835535,-0.08663041936677332,-0.07943913058829864,0.005583681209538422,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,B53,same_frequency_ab_pair,24,1.875,0.625,0.07500000000000007,-0.6675468352990093,0.20014329517912294,-0.9908529788616621,-0.8676901304781323,1.1909962740407851,-0.05006601264742574,0.015010747138434234,-0.07431397341462473,-0.06507675978585997,0.004574167392102299,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,B53,same_frequency_ab_pair,25,1.95,0.65,0.07499999999999996,-0.7137806017840705,-0.03010287828651413,-0.8367626038754695,-0.6836777234975564,0.8066597255889554,-0.05353354513380526,-0.0022577158714885584,-0.06275719529066018,-0.0512758292623167,0.0036041165384767086,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,B53,same_frequency_ab_pair,26,2.025,0.6749999999999999,0.07500000000000007,-0.7218088618390444,-0.20536165433225803,-0.6991513053907548,-0.5164472075067863,0.49378965105849665,-0.05413566463792838,-0.015402124074919366,-0.05243634790430665,-0.038733540563009004,0.0027225341090581496,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
ma2005_wigley_iii_coefficients,53,B53,same_frequency_ab_pair,27,2.1,0.7000000000000001,0.07499999999999996,-0.7140608533011192,-0.3442610368729691,-0.5762315393235374,-0.36979981642815013,0.23197050245056833,-0.05355456399758391,-0.025819577765472668,-0.043217365449265285,-0.027734986232111243,0.001949458916835851,none,false,diagnostic-only; projection transport evidence cannot replace Eq.30/Eq.32 pressure recovery unless all Gate 1 coefficient rows pass,diagnostic_projection_transport_not_hard_gate
