step,time_s,panels,newly_exposed,edge_extrapolated,relative_phi_eta_error,maximum_scaled_point_error
31,0.19375,140,0,0,0.00010063023785053383,8.08786497201826e-05
32,0.2,140,0,0,0.00010387236337513505,8.505956185240759e-05
33,0.20625000000000002,138,0,0,0.00010711810787438164,8.871809596847934e-05
34,0.21250000000000002,138,0,0,0.00011036555695183302,9.285870019458089e-05
35,0.21875,138,0,0,0.00011361313106841269,9.697489418989594e-05
36,0.225,138,0,0,0.00011686045234544848,0.00010105562685395442
37,0.23125,138,0,0,0.00012010740056579833,0.00010508980055049687
38,0.23750000000000002,138,0,0,0.00012335397493199216,0.00010906629122251654
39,0.24375000000000002,138,0,0,0.00012660021687633857,0.0001129739686292846
40,0.25,138,0,0,0.00012984617025323697,0.00011680171667411478
41,0.25625000000000003,138,0,2,0.00013311568514551812,0.00012053845378990351
42,0.2625,138,0,2,0.00013653514032724577,0.00012417315335056555
43,0.26875,138,0,2,0.00014041967870232427,0.00014774768920001191
44,0.275,138,0,2,0.0001453216596551554,0.00023851682707612054
45,0.28125,138,0,2,0.00015205884025121092,0.0003560255051171075
46,0.28750000000000003,138,0,2,0.00016170961363123288,0.0004997785113939854
47,0.29375,138,0,2,0.00017553863151014494,0.0006690427105844647
48,0.30000000000000004,140,2,2,0.00020017158115683036,0.003486822686226701
49,0.30625,140,2,0,0.0002497466520236666,0.003693568306409087
50,0.3125,140,0,2,0.00030505591341459666,0.003918838634229181
51,0.31875000000000003,140,0,2,0.00036690158430951553,0.004161049794692947
52,0.325,140,0,2,0.0004359428851769988,0.00441842641330165
53,0.33125000000000004,140,0,2,0.0005127435352911356,0.004689013645215328
54,0.3375,140,0,2,0.0005977940639458663,0.004970690418825971
55,0.34375,140,0,2,0.0006915228521077878,0.005261183794051026
56,0.35000000000000003,140,0,2,0.0007943016538760671,0.005558084327981872
57,0.35625,142,2,2,0.000913825515039734,0.008226973008447807
58,0.36250000000000004,142,2,0,0.0010463224331583982,0.008490271404744275
59,0.36875,142,0,2,0.0011889823700008807,0.008749289121508729
60,0.375,142,0,2,0.0013418171541514745,0.009001330161086684
61,0.38125000000000003,142,0,2,0.0015048189094119672,0.009243654281694168
62,0.3875,144,2,2,0.0016782814595497578,0.011580916760971323
63,0.39375000000000004,144,2,0,0.0018675473929187054,0.011744481439002719
64,0.4,144,0,2,0.0020675309305916664,0.011887757344950121
65,0.40625,144,0,2,0.0022778721983485665,0.012008120789985638
66,0.41250000000000003,144,0,2,0.0024982178516679944,0.0121029989153827
67,0.41875,146,2,2,0.002729404700087722,0.013965003282605392
68,0.42500000000000004,146,2,0,0.0029727865990413155,0.013941226587121972
69,0.43125,146,0,2,0.003225692361512379,0.01388305435461901
70,0.4375,146,0,2,0.0034875426979572807,0.014562479255291635
71,0.44375000000000003,148,2,2,0.003757932287929104,0.01710876554235263
72,0.45,148,2,0,0.004038584234115285,0.01803284113791547
73,0.45625000000000004,148,0,2,0.0043270166860240634,0.018963190751020372
74,0.4625,148,0,2,0.00462251478756023,0.01989725631131244
75,0.46875,150,2,2,0.004924476550658216,0.022619100598010086
76,0.47500000000000003,150,2,0,0.005233784707350637,0.02358262669511957
77,0.48125,150,0,2,0.005548489410075786,0.024538942510921924
78,0.48750000000000004,150,0,2,0.005867810643721517,0.0254851049184719
79,0.49375,152,2,2,0.0061911728499267835,0.028267742802678637
80,0.5,152,2,0,0.006518677919339211,0.029203679357280188
81,0.50625,152,0,2,0.006848830634569006,0.03011786790252613
82,0.5125000000000001,152,0,2,0.007180840439381742,0.03100726474293137
83,0.51875,154,2,2,0.00751416045165172,0.033735135400070226
84,0.525,154,2,0,0.007848417564337943,0.03457463847231935
85,0.53125,154,0,2,0.008182450367864885,0.03537802271033342
86,0.5375,154,0,2,0.008515500309855834,0.0361424211624466
87,0.5437500000000001,156,2,2,0.0088470064323146,0.038705843898548496
88,0.55,156,2,0,0.009176421899625566,0.03938337024109031
89,0.55625,156,0,2,0.009502814483482296,0.04001170418437351
90,0.5625,156,0,2,0.009825489481212578,0.04058839892938405
91,0.56875,158,2,2,0.010143853705057587,0.042889422288173405
92,0.5750000000000001,158,2,0,0.010457389494131194,0.04334722943499603
93,0.58125,158,0,2,0.010765324497997667,0.043745008682883016
94,0.5875,158,0,2,0.011067049479277113,0.04408092345328576
95,0.59375,158,0,2,0.011361982566362599,0.04435329827617276
96,0.6000000000000001,160,2,2,0.011649672746407276,0.046229587094585266
97,0.6062500000000001,160,2,0,0.01192951264755673,0.04635333062342474
98,0.6125,160,0,2,0.012200981408318044,0.04640803431388996
99,0.61875,160,0,2,0.012463594384568217,0.04639278081175636
100,0.625,160,0,2,0.01271689336503663,0.04630683892650191
101,0.6312500000000001,162,2,2,0.012960469462334145,0.04767187226178438
102,0.6375000000000001,162,2,0,0.013193892752676116,0.04741937922711538
103,0.64375,162,0,2,0.013416776121069767,0.0470939454449968
104,0.65,162,0,2,0.013628759892947576,0.04669564798944781
105,0.65625,162,0,2,0.013829508797476478,0.04622475361998502
106,0.6625000000000001,162,0,2,0.014018711350779868,0.045681717706921546
107,0.6687500000000001,164,2,2,0.014196069484563714,0.04638717514188652
108,0.675,164,2,0,0.014361316808000424,0.04567245744837968
109,0.68125,164,0,2,0.014514216190552714,0.04488716519750981
110,0.6875,164,0,2,0.014654546601151279,0.04403251613100523
111,0.6937500000000001,164,0,2,0.014782108219867644,0.04310990025258166
112,0.7000000000000001,164,0,2,0.01489672192090179,0.04212087561480483
113,0.70625,164,0,2,0.014998228795687966,0.041067163705859944
114,0.7125,164,0,2,0.015086489718246365,0.03995064446121056
115,0.71875,164,0,2,0.015161384955033356,0.03877335092299684
116,0.7250000000000001,164,0,2,0.015222813821547757,0.03844208110044361
117,0.7312500000000001,164,0,2,0.015270694387848638,0.039731697581831815
118,0.7375,164,0,2,0.015304963234949913,0.04096685541485726
119,0.74375,164,0,2,0.015325575263796484,0.04214507003593443
120,0.75,164,0,2,0.015332503558209509,0.043263988615063545
121,0.7562500000000001,164,0,0,0.015325739302824942,0.04432139615227046
122,0.7625000000000001,164,0,0,0.015305291756660587,0.0453152212451957
123,0.76875,164,0,0,0.015271188282535325,0.046243541524417175
124,0.775,164,0,0,0.015223474432149818,0.047104588751537495
125,0.78125,164,0,0,0.015162214086229244,0.04789675357324781
126,0.7875000000000001,164,0,0,0.015087489648737384,0.048618589922597745
127,0.7937500000000001,164,0,0,0.014999402293811859,0.049268819056612526
128,0.8,164,0,0,0.014898072263756156,0.04984633321725259
129,0.80625,164,0,0,0.014783639216163151,0.05035019890054938
130,0.8125,164,0,0,0.014656262618061612,0.05077965971669392
131,0.8187500000000001,164,0,0,0.014516122184878102,0.051134138821889684
132,0.8250000000000001,164,0,0,0.01436341836201525,0.05141324090103586
133,0.83125,164,0,0,0.01419837284698079,0.05161675367878705
134,0.8375,162,0,0,0.01402122348438923,0.05026722651137337
135,0.84375,162,0,0,0.013832237430935219,0.05030522567117539
136,0.8500000000000001,162,0,0,0.01363171357837629,0.050269350908710056
137,0.8562500000000001,162,0,0,0.013419964302979117,0.050160164851770224
138,0.8625,162,0,0,0.013197325843766991,0.049978414425564596
139,0.86875,162,0,0,0.012964158928822278,0.04972502883169228
140,0.875,160,0,0,0.012720851821913955,0.04780839932518001
141,0.8812500000000001,160,0,0,0.01246783569758616,0.04740898503581534
142,0.8875000000000001,160,0,0,0.012205520830045965,0.04694333665549506
143,0.89375,160,0,0,0.011934366948466522,0.046413123104846486
144,0.9,160,0,0,0.011654860369786389,0.04582017545217951
145,0.90625,158,0,0,0.011367523798394246,0.04351135764694525
146,0.9125000000000001,158,0,0,0.01107296661272131,0.04280135526147367
147,0.9187500000000001,158,0,0,0.010771642146904301,0.042036840569169974
148,0.925,158,0,0,0.010464134802466872,0.04122026300103876
149,0.93125,158,0,0,0.010151056634553717,0.040354193247772084
150,0.9375,156,0,0,0.009833183031428303,0.037771798539669256
151,0.9437500000000001,156,0,0,0.00951103525950194,0.0368273514353787
152,0.9500000000000001,156,0,0,0.009185210529536348,0.03584381175482389
153,0.95625,156,0,0,0.008856408002486599,0.034824156981518875
154,0.9625,154,0,0,0.008525564671269071,0.03212263202896577
155,0.96875,154,0,0,0.008193233193255498,0.03106164035840958
156,0.9750000000000001,154,0,0,0.007859981180930042,0.029975994930195354
157,0.9812500000000001,154,0,0,0.007526574515073877,0.0288688514048033
158,0.9875,152,0,0,0.007194182210530407,0.026156891523888132
159,0.99375,152,0,0,0.006863187431949102,0.025047901043092836
160,1.0,152,0,0,0.006534148418442149,0.023929128419378134
