benchmark,coefficient,source_row,station_index,x_m,x_over_l,station_trapezoid_weight_m,pressure_gradient_density_value_per_m,station_pressure_gradient_contribution_value,station_abs_pressure_gradient_contribution_share,station_signed_pressure_gradient_contribution_share_of_net,body_potential_x_gradient_gain_times_l,body_potential_adjacent_relative_jump,reported_pressure_gradient_component_value,station_integral_pressure_gradient_value,station_integral_minus_reported_pressure_gradient_component,current_computed_value,reference_value,current_gate_error_ratio,without_first_station_computed_value,without_first_station_gate_error_ratio,without_first_two_stations_computed_value,without_first_two_stations_gate_error_ratio,diagnostic_flags,diagnostic_candidate_status,failure_source,gate_role
ma2005_wigley_iii_coefficients,A33,0,10,0.825,0.27499999999999997,0.07499999999999996,0.0,0.0,0.0,,1.681375873675801,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,11,0.8999999999999999,0.3,0.07500000000000001,0.0,0.0,0.0,,1.6510707031922833,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,12,0.975,0.325,0.07500000000000007,0.0,0.0,0.0,,2.9355332143865844,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,13,1.05,0.35000000000000003,0.07500000000000001,0.0,0.0,0.0,,4.5041885698107205,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,14,1.125,0.375,0.07499999999999996,0.0,0.0,0.0,,5.796131380503145,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,15,1.2,0.39999999999999997,0.07499999999999996,0.0,0.0,0.0,,6.582345305474506,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,16,1.275,0.425,0.07499999999999996,0.0,0.0,0.0,,6.8417444923637305,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,17,1.3499999999999999,0.44999999999999996,0.07500000000000007,0.0,0.0,0.0,,6.678955241180023,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,18,1.425,0.47500000000000003,0.07500000000000007,0.0,0.0,0.0,,6.23121704111778,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,19,1.5,0.5,0.07499999999999996,0.0,0.0,0.0,,5.615990187115184,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,20,1.575,0.525,0.07499999999999996,0.0,0.0,0.0,,4.929071632323018,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,21,1.65,0.5499999999999999,0.07499999999999996,0.0,0.0,0.0,,4.267486968779376,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,22,1.7249999999999999,0.575,0.07499999999999996,0.0,0.0,0.0,,3.7459380059301255,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,23,1.7999999999999998,0.6,0.07500000000000007,0.0,0.0,0.0,,3.4827399541294115,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,24,1.875,0.625,0.07500000000000007,0.0,0.0,0.0,,3.5621192395438204,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,25,1.95,0.65,0.07499999999999996,0.0,0.0,0.0,,4.000791357003898,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,26,2.025,0.6749999999999999,0.07500000000000007,0.0,0.0,0.0,,4.699270515212868,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,27,2.1,0.7000000000000001,0.07499999999999996,0.0,0.0,0.0,,5.424965387575503,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,28,2.175,0.725,0.07499999999999996,0.0,0.0,0.0,,5.9175071671132535,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,29,2.25,0.75,0.07499999999999996,0.0,0.0,0.0,,6.030815905880949,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,30,2.3249999999999997,0.7749999999999999,0.07499999999999996,0.0,0.0,0.0,,5.771914210920866,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,31,2.4,0.7999999999999999,0.07500000000000018,0.0,0.0,0.0,,5.219744191937081,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,32,2.475,0.8250000000000001,0.07499999999999996,0.0,0.0,0.0,,4.411933709599586,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,33,2.55,0.85,0.07499999999999996,0.0,0.0,0.0,,3.247296853607303,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,34,2.625,0.875,0.07499999999999996,0.0,0.0,0.0,,1.912930262693203,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,35,2.6999999999999997,0.8999999999999999,0.07499999999999996,0.0,0.0,0.0,,13.59432829091157,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,36,2.775,0.9249999999999999,0.07500000000000018,0.0,0.0,0.0,,18.028702304365915,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,37,2.85,0.9500000000000001,0.07499999999999996,0.0,0.0,0.0,,48.361407348088804,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,38,2.925,0.975,0.03749999999999987,0.0,0.0,0.0,,111.00064139919023,,0.0,0.0,0.0,10.186413296463698,1.0,61.24275530975799,10.186413296463698,61.24275530975799,10.186413296463698,61.24275530975799,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,B33,1,0,0.075,0.024999999999999998,0.0375,30.50424375906946,1.1439091409651048,0.058435937814738534,0.1318107519667134,105.02028106786705,,8.678420568103425,8.678420568103427,1.7763568394002505e-15,9.180428403990165,2.1,22.477550488857666,8.03651926302506,18.846092898492255,9.03786595427391,22.024971283409236,first_active_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,B33,1,1,0.15,0.049999999999999996,0.07499999999999998,-13.35128921665132,-1.001346691248849,0.051153217406273814,-0.11538351747196808,48.739059430172375,,8.678420568103425,8.678420568103427,1.7763568394002505e-15,9.180428403990165,2.1,22.477550488857666,8.03651926302506,18.846092898492255,9.03786595427391,22.024971283409236,second_active_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,B33,1,2,0.22499999999999998,0.075,0.075,-25.839929112059565,-1.9379946834044672,0.0990013391353536,-0.2233119112165815,18.109362225049253,,8.678420568103425,8.678420568103427,1.7763568394002505e-15,9.180428403990165,2.1,22.477550488857666,8.03651926302506,18.846092898492255,9.03786595427391,22.024971283409236,peak_abs_pressure_gradient_contribution_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,B33,1,3,0.3,0.09999999999999999,0.07500000000000001,13.298206007898884,0.9973654505924164,0.05094983802665935,0.11492476571809883,11.860115692759717,,8.678420568103425,8.678420568103427,1.7763568394002505e-15,9.180428403990165,2.1,22.477550488857666,8.03651926302506,18.846092898492255,9.03786595427391,22.024971283409236,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,B33,1,4,0.375,0.125,0.07499999999999998,-1.0840542821351165,-0.08130407116013372,0.004153371518991632,-0.009368533193581078,2.905998820017439,,8.678420568103425,8.678420568103427,1.7763568394002505e-15,9.180428403990165,2.1,22.477550488857666,8.03651926302506,18.846092898492255,9.03786595427391,22.024971283409236,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,B33,1,5,0.44999999999999996,0.15,0.07500000000000001,-4.414429101745167,-0.33108218263088757,0.016913142087022312,-0.03815005046514379,3.495862369797805,,8.678420568103425,8.678420568103427,1.7763568394002505e-15,9.180428403990165,2.1,22.477550488857666,8.03651926302506,18.846092898492255,9.03786595427391,22.024971283409236,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,B33,1,6,0.525,0.17500000000000002,0.07500000000000001,-6.068428031534763,-0.4551321023651073,0.023250160593051808,-0.05244411685207962,3.660059384966209,,8.678420568103425,8.678420568103427,1.7763568394002505e-15,9.180428403990165,2.1,22.477550488857666,8.03651926302506,18.846092898492255,9.03786595427391,22.024971283409236,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,B33,1,7,0.6,0.19999999999999998,0.07499999999999996,-6.815661048478835,-0.5111745786359123,0.026113058126663372,-0.05890179838883101,3.511427485509998,,8.678420568103425,8.678420568103427,1.7763568394002505e-15,9.180428403990165,2.1,22.477550488857666,8.03651926302506,18.846092898492255,9.03786595427391,22.024971283409236,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,B33,1,8,0.6749999999999999,0.22499999999999998,0.07500000000000001,-6.502221277635289,-0.4876665958226467,0.02491216640141066,-0.056193012541361644,3.1230234882549777,,8.678420568103425,8.678420568103427,1.7763568394002505e-15,9.180428403990165,2.1,22.477550488857666,8.03651926302506,18.846092898492255,9.03786595427391,22.024971283409236,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,B33,1,9,0.75,0.25,0.07500000000000001,-4.5899725303025445,-0.3442479397726909,0.01758570718688092,-0.03966711881168056,2.474480139757656,,8.678420568103425,8.678420568103427,1.7763568394002505e-15,9.180428403990165,2.1,22.477550488857666,8.03651926302506,18.846092898492255,9.03786595427391,22.024971283409236,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,B33,1,10,0.825,0.27499999999999997,0.07499999999999996,-0.5273972833909051,-0.039554796254317855,0.0020206339222377813,-0.004557833530181417,1.681375873675801,,8.678420568103425,8.678420568103427,1.7763568394002505e-15,9.180428403990165,2.1,22.477550488857666,8.03651926302506,18.846092898492255,9.03786595427391,22.024971283409236,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,B33,1,11,0.8999999999999999,0.3,0.07500000000000001,5.556314041581878,0.4167235531186409,0.021288082037208444,0.04801836346238648,1.6510707031922833,,8.678420568103425,8.678420568103427,1.7763568394002505e-15,9.180428403990165,2.1,22.477550488857666,8.03651926302506,18.846092898492255,9.03786595427391,22.024971283409236,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,B33,1,12,0.975,0.325,0.07500000000000007,12.281148426436138,0.9210861319827112,0.04705315308971877,0.10613522642219729,2.9355332143865844,,8.678420568103425,8.678420568103427,1.7763568394002505e-15,9.180428403990165,2.1,22.477550488857666,8.03651926302506,18.846092898492255,9.03786595427391,22.024971283409236,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,B33,1,13,1.05,0.35000000000000003,0.07500000000000001,17.49235175509765,1.3119263816323241,0.06701900151781379,0.15117109977985674,4.5041885698107205,,8.678420568103425,8.678420568103427,1.7763568394002505e-15,9.180428403990165,2.1,22.477550488857666,8.03651926302506,18.846092898492255,9.03786595427391,22.024971283409236,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,B33,1,14,1.125,0.375,0.07499999999999996,19.687786185538965,1.4765839639154215,0.07543043901266792,0.17014431973283736,5.796131380503145,,8.678420568103425,8.678420568103427,1.7763568394002505e-15,9.180428403990165,2.1,22.477550488857666,8.03651926302506,18.846092898492255,9.03786595427391,22.024971283409236,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,B33,1,15,1.2,0.39999999999999997,0.07499999999999996,18.915285137364663,1.4186463853023488,0.07247073127039601,0.16346826869815764,6.582345305474506,,8.678420568103425,8.678420568103427,1.7763568394002505e-15,9.180428403990165,2.1,22.477550488857666,8.03651926302506,18.846092898492255,9.03786595427391,22.024971283409236,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,B33,1,16,1.275,0.425,0.07499999999999996,16.31193607450911,1.2233952055881825,0.06249643751975326,0.1409697992840582,6.8417444923637305,,8.678420568103425,8.678420568103427,1.7763568394002505e-15,9.180428403990165,2.1,22.477550488857666,8.03651926302506,18.846092898492255,9.03786595427391,22.024971283409236,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,B33,1,17,1.3499999999999999,0.44999999999999996,0.07500000000000007,13.107174638786761,0.983038097909008,0.05021793348942388,0.11327384864500063,6.678955241180023,,8.678420568103425,8.678420568103427,1.7763568394002505e-15,9.180428403990165,2.1,22.477550488857666,8.03651926302506,18.846092898492255,9.03786595427391,22.024971283409236,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,B33,1,18,1.425,0.47500000000000003,0.07500000000000007,10.071959373944273,0.7553969530458211,0.03858901707559232,0.08704313729876136,6.23121704111778,,8.678420568103425,8.678420568103427,1.7763568394002505e-15,9.180428403990165,2.1,22.477550488857666,8.03651926302506,18.846092898492255,9.03786595427391,22.024971283409236,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,B33,1,19,1.5,0.5,0.07499999999999996,7.515216464714168,0.5636412348535623,0.028793286958032932,0.06494744411502287,5.615990187115184,,8.678420568103425,8.678420568103427,1.7763568394002505e-15,9.180428403990165,2.1,22.477550488857666,8.03651926302506,18.846092898492255,9.03786595427391,22.024971283409236,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,B33,1,20,1.575,0.525,0.07499999999999996,5.487351571495815,0.41155136786218594,0.02102386394051808,0.04742238113865988,4.929071632323018,,8.678420568103425,8.678420568103427,1.7763568394002505e-15,9.180428403990165,2.1,22.477550488857666,8.03651926302506,18.846092898492255,9.03786595427391,22.024971283409236,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,B33,1,21,1.65,0.5499999999999999,0.07499999999999996,3.9562307350823853,0.2967173051311787,0.015157632166986318,0.034190242660252064,4.267486968779376,,8.678420568103425,8.678420568103427,1.7763568394002505e-15,9.180428403990165,2.1,22.477550488857666,8.03651926302506,18.846092898492255,9.03786595427391,22.024971283409236,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
ma2005_wigley_iii_coefficients,B33,1,22,1.7249999999999999,0.575,0.07499999999999996,2.898324869513656,0.21737436521352407,0.011104443904888114,0.025047687365194016,3.7459380059301255,,8.678420568103425,8.678420568103427,1.7763568394002505e-15,9.180428403990165,2.1,22.477550488857666,8.03651926302506,18.846092898492255,9.03786595427391,22.024971283409236,background_station,startup_removal_does_not_pass_this_coefficient,first_active_station_pressure_gradient_spike,diagnostic_pressure_gradient_startup_spike_not_hard_gate
