panel_index,mid_xi,mid_eta,panel_length,kinematic_residual_midpoint,kinematic_residual_left,kinematic_residual_right,kinematic_integral_panel_linear_exact
0,4.509513683951713,0.1423596563890501,0.0010287900324568078,-0.28841951461693727,-0.5394042747863854,-0.037434754447488894,0.00010718304890754501
1,4.50853508090357,0.1420257880536231,0.0010391867514096275,-0.026023117546185803,-0.03792254753791169,-0.014123687554459696,7.527883980617936e-07
2,4.507546657863941,0.14168838024863045,0.0010496637903665432,-0.005695001893136542,-0.015112156454152093,0.0037221526678794525,6.50728359268283e-08
3,4.506548380053582,0.14134728588353437,0.0010602215016963703,0.005432553197177503,0.0022182807783481806,0.00864682561600616,3.494117221599087e-08
4,4.505540214909024,0.1410023506403415,0.0010708602367223124,0.008653730621273947,0.0066125900953799555,0.01069487114716794,8.168072682806664e-08
5,4.504522132230644,0.14065341272134602,0.0010815803456832797,0.009624569188610987,0.008115081232269894,0.011134057144951637,1.0101078943923398e-07
6,4.503494104340804,0.1403003025914984,0.0010923821777105679,0.009462178588808268,0.007993292890598136,0.010931064287019066,9.858971130773182e-08
7,4.502456106194101,0.1399428428853152,0.0011032660808031726,0.00878015580132363,0.0072150821911198815,0.010345229411527379,8.595283571916831e-08
8,4.501408107509491,0.1395808714009143,0.001114232401798029,0.00768259392067927,0.006228115393867251,0.00913707244749129,6.65502250929225e-08
9,4.500350056039219,0.1392142893386607,0.001125281486330453,0.006170806593603029,0.004990646900707496,0.007350966286498117,4.3371851464821594e-08
10,4.49928188208315,0.1388430476933981,0.0011364136788347464,0.0041708915512055356,0.0032211384432043744,0.005120644659206697,2.0111128012092615e-08
11,4.498203513696724,0.13846710297391684,0.0011476293224833112,0.001747695060403398,0.0010087961689615454,0.0024865939518454727,3.7142203019027666e-09
12,4.497114878546316,0.13808641182232606,0.0011589287591826053,-0.0010684632004027694,-0.0016058702701182703,-0.0005310561306872685,1.4346175101470663e-09
13,4.496015903901816,0.13770093103491216,0.0011703123295285585,-0.004255832816442595,-0.0046027095016676345,-0.003908956131217556,2.1243767779076268e-08
14,4.494906516626867,0.13731061758948615,0.0011817803728040417,-0.00786043140650472,-0.007958303464222993,-0.007762559348786446,7.302170683266951e-08
15,4.493786644533502,0.1369154248118532,0.001193333226906793,-0.011553621791750457,-0.011817485517642945,-0.01128975806585819,1.593211846620461e-07
16,4.492656256940369,0.13651518803253168,0.0012049712283617522,-0.014706814455589079,-0.016209983541292772,-0.013203645369885164,2.6153124975785014e-07
17,4.49151541303292,0.13610949019223345,0.0012166947123064995,-0.01669894854869214,-0.01999357684971037,-0.01340432024767324,3.436834961282947e-07
18,4.490364230439134,0.13569775451727578,0.0012285040123710042,-0.01708770023965034,-0.022167202010061615,-0.01200819846923884,3.6927595419722005e-07
19,4.489202842923321,0.13527936749956057,0.0012403994607710254,-0.015874690097025024,-0.022795655025227957,-0.008953725168822535,3.3239278431097916e-07
20,4.488031399409609,0.13485368492846556,0.001252381388174883,-0.013002645023261428,-0.02181729227529039,-0.004187997771232466,2.441744360006525e-07
21,4.486850065531689,0.13442003117374324,0.001264450123796768,-0.00842806608868063,-0.019178916073394392,0.0023227838960331315,1.3853217324530697e-07
22,4.485659025315367,0.13397769852250038,0.0012766059951178931,-0.0020028362262070054,-0.014846208554249118,0.010840536101835552,7.531391179430037e-08
23,4.484458473892089,0.13352597062362426,0.0012888493284707605,0.005378251451783278,-0.008387257175213492,0.01914376007878027,1.1868841352765577e-07
24,4.483248499297333,0.13306443356133135,0.0013011804480895332,0.012544166336547091,-2.4517301550730508e-05,0.02511284997464469,2.732653019984447e-07
25,4.482028996569085,0.13259318578473667,0.0013135996767245934,0.018169841762674777,0.0075082756367210735,0.028831407888628258,4.834477851879315e-07
26,4.480799766999681,0.13211255941017236,0.0013261073356111903,0.021671495741400815,0.01286095392960207,0.03048203755319978,6.571245667735462e-07
27,4.479560594697238,0.1316229152295573,0.001338703744021287,0.02308337351150902,0.01618785501832054,0.0299788920046975,7.345353980740664e-07
28,4.478311247945834,0.131124639506634,0.0013513892197158494,0.022332443205201002,0.017403974938112077,0.02726091147229015,6.849308407459897e-07
29,4.477051479049397,0.1306181449781668,0.0013641640785661642,0.019348921256625573,0.016449381951825437,0.02224846056142571,5.145397677337888e-07
30,4.475781024214951,0.13010387196973033,0.0013770286348505996,0.014011054358803898,0.013245858302961766,0.014776250414646253,2.705927629887824e-07
31,4.474499626857936,0.1295822323435325,0.001389983200754935,0.007505663871330226,0.0072565638462640525,0.0077547638963966214,7.833343978930217e-08
32,4.473207209371458,0.12905319268217802,0.0014030280869861966,0.0010149478459842154,-0.0009206878168579458,0.0029505835088263765,3.1975210312046663e-09
33,4.471903938833281,0.12851612388064954,0.0014161636020673834,-0.004007139687467021,-0.008079375760515317,6.509638558171993e-05,3.0567708221435515e-08
