station_index,x_m,waterplane_beam_m,draft_m,omega_rad_s,response_mode,excitation_mode,complex_force_real_per_m,complex_force_imag_per_m,added_mass_per_m,damping_per_m,reciprocal_added_gap_per_m,reciprocal_damping_gap_per_m,condition_number,residual_norm,body_panel_count,free_surface_panel_count,status
1,2.2,1.8682846452291433,0.34,0.9112006086908124,sway,heave,9.769962616701378e-15,-1.6653345369377348e-16,1.1766976865024694e-14,1.827626673044524e-16,1.3906427204120091e-14,2.922298899086817e-16,8.114697945692004,2.864178264662298e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
1,2.2,1.8682846452291433,0.34,0.9112006086908124,sway,roll,33.63517832096751,-0.007435723199302703,40.510325441494174,0.008160358024767063,0.26020369210848315,0.00024938502426954424,8.114697945692004,1.9399311054552905e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
1,2.2,1.8682846452291433,0.34,0.9112006086908124,heave,sway,-1.7763568394002505e-15,9.974659986866641e-17,-2.1394503390953986e-15,-1.0946722260422931e-16,-1.3906427204120091e-14,-2.922298899086817e-16,8.114697945692004,2.0889479496379945e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
1,2.2,1.8682846452291433,0.34,0.9112006086908124,heave,heave,158.47829795616752,-3.121133695047009,190.87181177857232,3.4252980795649015,0.0,0.0,8.114697945692004,2.864178264662298e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
1,2.2,1.8682846452291433,0.34,0.9112006086908124,heave,roll,1.4210854715202004e-14,-5.204170427930421e-17,1.711560271276319e-14,5.711333353264138e-17,-4.278900678190799e-15,-3.693328901777476e-16,8.114697945692004,1.9399311054552905e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
1,2.2,1.8682846452291433,0.34,0.9112006086908124,roll,sway,33.419134695337235,-0.007208483413389921,40.25012174938569,0.007910973000497519,-0.26020369210848315,-0.00024938502426954424,8.114697945692004,2.0889479496379945e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
1,2.2,1.8682846452291433,0.34,0.9112006086908124,roll,heave,1.7763568394002505e-14,-3.885780586188048e-16,2.1394503390953988e-14,4.2644622371038897e-16,4.278900678190799e-15,3.693328901777476e-16,8.114697945692004,2.864178264662298e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
1,2.2,1.8682846452291433,0.34,0.9112006086908124,roll,roll,51.6287025781594,-0.01169138294640906,62.181788471730776,0.012830745320952883,0.0,0.0,8.114697945692004,1.9399311054552905e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
2,4.4,1.978183742007328,0.36,0.9112006086908124,sway,sway,29.60157947772477,-0.00543787129424123,35.65224500318307,0.0059678091107228425,0.0,0.0,8.21796838235234,1.6663056840125273e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
2,4.4,1.978183742007328,0.36,0.9112006086908124,sway,heave,-1.2434497875801753e-14,5.551115123125783e-17,-1.497615237366779e-14,-6.092088910148414e-17,-1.497615237366779e-14,3.6171777904006205e-17,8.21796838235234,2.4282686520424878e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
2,4.4,1.978183742007328,0.36,0.9112006086908124,sway,roll,40.07349673078423,-0.009337937358036957,48.26465846713624,0.0102479489905669,0.31018815718895354,0.000313577035974108,8.21796838235234,1.3649445232464977e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
2,4.4,1.978183742007328,0.36,0.9112006086908124,heave,sway,-0.0,8.847089727481716e-17,-0.0,-9.709266700549034e-17,1.497615237366779e-14,-3.6171777904006205e-17,8.21796838235234,1.6663056840125273e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
2,4.4,1.978183742007328,0.36,0.9112006086908124,heave,heave,152.3144902372634,-4.078079293683485,183.44810038127187,4.475501063967413,0.0,0.0,8.21796838235234,2.4282686520424878e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
2,4.4,1.978183742007328,0.36,0.9112006086908124,heave,roll,-0.0,2.0296264668928643e-16,-0.0,-2.2274200077730136e-16,1.711560271276319e-14,-2.2274200077730136e-16,8.21796838235234,1.3649445232464977e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
2,4.4,1.978183742007328,0.36,0.9112006086908124,roll,sway,39.815951676124754,-0.009052205771985889,47.95447030994729,0.009934371954592793,-0.31018815718895354,-0.000313577035974108,8.21796838235234,1.6663056840125273e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
2,4.4,1.978183742007328,0.36,0.9112006086908124,roll,heave,-1.4210854715202004e-14,-0.0,-1.711560271276319e-14,0.0,-1.711560271276319e-14,2.2274200077730136e-16,8.21796838235234,2.4282686520424878e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
2,4.4,1.978183742007328,0.36,0.9112006086908124,roll,roll,65.1271622444238,-0.015545315510884587,78.43938011643962,0.017060255845548284,0.0,0.0,8.21796838235234,1.3649445232464977e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
3,6.6,1.4850521120497775,0.3,0.9112006086908124,sway,sway,20.129290385494443,-0.002847791000544367,24.24378716358366,0.003125317271940801,0.0,0.0,7.729588108136458,2.370815438056459e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
3,6.6,1.4850521120497775,0.3,0.9112006086908124,sway,heave,1.1546319456101628e-14,-9.71445146547012e-17,1.3906427204120091e-14,1.0661155592759724e-16,-6.418351017286195e-15,-4.616661127221845e-17,7.729588108136458,2.32323455066779e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
3,6.6,1.4850521120497775,0.3,0.9112006086908124,sway,roll,17.939264951389376,-0.0032611021116131155,21.60611293411658,0.0035789068625607877,0.15979315798546878,0.00012281086933032615,7.729588108136458,3.24775873981082e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
3,6.6,1.4850521120497775,0.3,0.9112006086908124,heave,sway,1.687538997430238e-14,-1.3921155894713877e-16,2.0324778221406287e-14,1.527781671998157e-16,6.418351017286195e-15,4.616661127221845e-17,7.729588108136458,2.370815438056459e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
3,6.6,1.4850521120497775,0.3,0.9112006086908124,heave,heave,148.5459540136519,-1.075909975592332,178.90926228147822,1.180760817464959,0.0,0.0,7.729588108136458,2.32323455066779e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
3,6.6,1.4850521120497775,0.3,0.9112006086908124,heave,roll,7.105427357601002e-15,-1.0364972768961422e-16,8.557801356381595e-15,1.137507226191774e-16,-1.2836702034572393e-14,-6.9011944685275e-17,7.729588108136458,3.24775873981082e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
3,6.6,1.4850521120497775,0.3,0.9112006086908124,roll,sway,17.806590841647306,-0.0031491967727254747,21.446319776131112,0.0034560959932304616,-0.15979315798546878,-0.00012281086933032615,7.729588108136458,2.370815438056459e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
3,6.6,1.4850521120497775,0.3,0.9112006086908124,roll,heave,1.7763568394002505e-14,-1.6653345369377348e-16,2.1394503390953988e-14,1.827626673044524e-16,1.2836702034572393e-14,6.9011944685275e-17,7.729588108136458,2.32323455066779e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
3,6.6,1.4850521120497775,0.3,0.9112006086908124,roll,roll,19.561837096324425,-0.0036064831467282066,23.56034445375882,0.003957946375727186,0.0,0.0,7.729588108136458,3.24775873981082e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
4,8.8,0.8984147095616863,0.2,0.9112006086908124,sway,sway,8.724151528107356,-0.0007693674039858094,10.507398362274289,0.0008443446993425685,0.0,0.0,7.316922930590159,2.368264166164824e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
4,8.8,0.8984147095616863,0.2,0.9112006086908124,sway,heave,-7.549516567451064e-15,-8.673617379884035e-19,-9.092663941155445e-15,9.518888922106896e-19,-8.557801356381596e-15,1.2374555598738964e-17,7.316922930590159,1.4923687748053203e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
4,8.8,0.8984147095616863,0.2,0.9112006086908124,sway,roll,4.136371059129732,-0.00047588648876580833,4.981859651615587,0.0005222631374769917,0.04240099653427798,2.0053158661647533e-05,7.316922930590159,3.118468429894921e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
4,8.8,0.8984147095616863,0.2,0.9112006086908124,heave,sway,-4.440892098500626e-16,1.0408340855860843e-17,-5.348625847738497e-16,-1.1422666706528275e-17,8.557801356381596e-15,-1.2374555598738964e-17,7.316922930590159,2.368264166164824e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
4,8.8,0.8984147095616863,0.2,0.9112006086908124,heave,heave,84.78667784713389,-0.10950979706740618,102.11736890211078,0.1201818743566763,0.0,0.0,7.316922930590159,1.4923687748053203e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
4,8.8,0.8984147095616863,0.2,0.9112006086908124,heave,roll,-4.884981308350689e-15,7.860465750519907e-18,-5.883488432512347e-15,-8.626493085659375e-18,-3.744038093416948e-15,-8.626493085659375e-18,7.316922930590159,3.118468429894921e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
4,8.8,0.8984147095616863,0.2,0.9112006086908124,roll,sway,4.101166082031316,-0.0004576140383871416,4.939458655081309,0.0005022099788153442,-0.04240099653427798,-2.0053158661647533e-05,7.316922930590159,2.368264166164824e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
4,8.8,0.8984147095616863,0.2,0.9112006086908124,roll,heave,-1.7763568394002505e-15,-0.0,-2.1394503390953986e-15,0.0,3.744038093416948e-15,8.626493085659375e-18,7.316922930590159,1.4923687748053203e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
4,8.8,0.8984147095616863,0.2,0.9112006086908124,roll,roll,2.457678076978236,-0.00028307603272721303,2.9600360009612112,0.0003106626905505789,0.0,0.0,7.316922930590159,3.118468429894921e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
5,11.0,0.2256871758415598,0.06,0.9112006086908124,sway,sway,0.7570981367155969,-1.7436940913292684e-05,0.9118516220375862,1.913622614711111e-05,0.0,0.0,7.085339565656281,1.8916860744671346e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
5,11.0,0.2256871758415598,0.06,0.9112006086908124,sway,heave,9.992007221626409e-16,-1.7618285302889447e-19,1.2034408157411618e-15,1.9335243123029634e-19,1.7383034005150114e-15,1.4315516543012325e-19,7.085339565656281,1.7593547423798135e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
5,11.0,0.2256871758415598,0.06,0.9112006086908124,sway,roll,0.06965577441215898,-2.1790547979263773e-06,0.08389365631984241,2.3914106039252786e-06,0.0009562230431911789,1.1567407000440602e-07,7.085339565656281,1.2356070090853833e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
5,11.0,0.2256871758415598,0.06,0.9112006086908124,heave,sway,-4.440892098500626e-16,-4.573977915173222e-20,-5.348625847738497e-16,5.019726580017309e-20,-1.7383034005150114e-15,-1.4315516543012325e-19,7.085339565656281,1.8916860744671346e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
5,11.0,0.2256871758415598,0.06,0.9112006086908124,heave,heave,9.571505561206083,-0.001392787499761662,11.527954498990042,0.001528519062078745,0.0,0.0,7.085339565656281,1.7593547423798135e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
5,11.0,0.2256871758415598,0.06,0.9112006086908124,heave,roll,3.122502256758253e-16,-6.45862622281404e-20,3.7607525491911307e-16,7.0880398467837e-20,1.4207287408055386e-16,2.6260606645460928e-20,7.085339565656281,1.2356070090853833e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
5,11.0,0.2256871758415598,0.06,0.9112006086908124,roll,sway,0.06886183528128718,-2.073652514928619e-06,0.08293743327665123,2.2757365339208726e-06,-0.0009562230431911789,-1.1567407000440602e-07,7.085339565656281,1.8916860744671346e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
5,11.0,0.2256871758415598,0.06,0.9112006086908124,roll,heave,1.942890293094024e-16,-4.0657581468206416e-20,2.340023808385592e-16,4.4619791822376074e-20,-1.4207287408055386e-16,-2.6260606645460928e-20,7.085339565656281,1.7593547423798135e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
5,11.0,0.2256871758415598,0.06,0.9112006086908124,roll,roll,0.008611039960689177,-2.5917189560237087e-07,0.010371166398121107,2.8442901939534675e-07,0.0,0.0,7.085339565656281,1.2356070090853833e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
0,0.0,1.6484864516727733,0.3,4.0,sway,sway,375.1615133780962,-0.4251074111035778,23.44759458613101,0.10627685277589445,0.0,0.0,6.680884864699004,2.581467110478626e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
0,0.0,1.6484864516727733,0.3,4.0,sway,heave,8.526512829121202e-13,-2.4868995751603507e-14,5.3290705182007514e-14,6.217248937900877e-15,-3.552713678800501e-14,-2.9976021664879227e-15,6.680884864699004,3.8253469769070744e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
0,0.0,1.6484864516727733,0.3,4.0,sway,roll,418.3158935135574,-0.609636767937126,26.144743344597337,0.1524091919842815,0.1318121631488296,0.004695775756145992,6.680884864699004,2.983108194591658e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
0,0.0,1.6484864516727733,0.3,4.0,heave,sway,1.4210854715202004e-12,-3.68594044175552e-14,8.881784197001252e-14,9.2148511043888e-15,3.552713678800501e-14,2.9976021664879227e-15,6.680884864699004,2.581467110478626e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
0,0.0,1.6484864516727733,0.3,4.0,heave,heave,11910.866639998767,-346.80822473619196,744.4291649999229,86.70205618404799,0.0,0.0,6.680884864699004,3.8253469769070744e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
0,0.0,1.6484864516727733,0.3,4.0,heave,roll,2.9558577807620168e-12,-8.520961713998076e-14,1.8474111129762605e-13,2.130240428499519e-14,2.842170943040401e-14,1.762479051592436e-15,6.680884864699004,2.983108194591658e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
0,0.0,1.6484864516727733,0.3,4.0,roll,sway,416.2068989031761,-0.590853664912542,26.012931181448508,0.1477134162281355,-0.1318121631488296,-0.004695775756145992,6.680884864699004,2.581467110478626e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
0,0.0,1.6484864516727733,0.3,4.0,roll,heave,2.5011104298755527e-12,-7.815970093361102e-14,1.5631940186722204e-13,1.9539925233402755e-14,-2.842170943040401e-14,-1.762479051592436e-15,6.680884864699004,3.8253469769070744e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
0,0.0,1.6484864516727733,0.3,4.0,roll,roll,565.7850051234964,-0.8473619246832853,35.36156282021852,0.21184048117082133,0.0,0.0,6.680884864699004,2.983108194591658e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
1,2.2,1.8682846452291433,0.34,4.0,sway,sway,483.9775197183917,-0.5626302422918106,30.24859498239948,0.14065756057295264,0.0,0.0,4.876493075704859,3.349751643523585e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
1,2.2,1.8682846452291433,0.34,4.0,sway,heave,1.1368683772161603e-12,-1.0658141036401503e-14,7.105427357601002e-14,2.6645352591003757e-15,8.526512829121202e-14,1.1435297153639112e-14,4.876493075704859,3.0171476811934215e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
1,2.2,1.8682846452291433,0.34,4.0,sway,roll,610.9354722152666,-0.9145163044735928,38.18346701345416,0.2286290761183982,0.18865740147832355,0.0070642782398633586,4.876493075704859,2.114422142294766e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
1,2.2,1.8682846452291433,0.34,4.0,heave,sway,-2.2737367544323206e-13,3.5083047578154947e-14,-1.4210854715202004e-14,-8.770761894538737e-15,-8.526512829121202e-14,-1.1435297153639112e-14,4.876493075704859,3.349751643523585e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
1,2.2,1.8682846452291433,0.34,4.0,heave,heave,13900.679981088693,-301.47837890670496,868.7924988180433,75.36959472667624,0.0,0.0,4.876493075704859,3.0171476811934215e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
1,2.2,1.8682846452291433,0.34,4.0,heave,roll,7.958078640513122e-13,4.6629367034256575e-15,4.973799150320701e-14,-1.1657341758564144e-15,-6.394884621840902e-14,-1.0047518372857667e-14,4.876493075704859,2.114422142294766e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
1,2.2,1.8682846452291433,0.34,4.0,roll,sway,607.9169537916134,-0.8862591915141393,37.99480961197584,0.22156479787853484,-0.18865740147832355,-0.0070642782398633586,4.876493075704859,3.349751643523585e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
1,2.2,1.8682846452291433,0.34,4.0,roll,heave,1.8189894035458565e-12,-3.552713678800501e-14,1.1368683772161603e-13,8.881784197001252e-15,6.394884621840902e-14,1.0047518372857667e-14,4.876493075704859,3.0171476811934215e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
1,2.2,1.8682846452291433,0.34,4.0,roll,roll,936.3106479736424,-1.4406061429592782,58.51941549835265,0.36015153573981956,0.0,0.0,4.876493075704859,2.114422142294766e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
2,4.4,1.978183742007328,0.36,4.0,sway,sway,543.8554947484427,-0.6381992530700152,33.990968421777666,0.1595498132675038,0.0,0.0,4.780875930614564,1.5366202851883804e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
2,4.4,1.978183742007328,0.36,4.0,sway,heave,-4.547473508864641e-13,-0.0,-2.842170943040401e-14,0.0,1.9539925233402755e-14,5.079270337660091e-15,4.780875930614564,3.7269540242970595e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
2,4.4,1.978183742007328,0.36,4.0,sway,roll,726.5328606219962,-1.0984100047176872,45.40830378887476,0.2746025011794218,0.22224182231931877,0.008496702565492786,4.780875930614564,2.45677943826036e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
2,4.4,1.978183742007328,0.36,4.0,heave,sway,-7.673861546209082e-13,2.0317081350640365e-14,-4.796163466380676e-14,-5.079270337660091e-15,-1.9539925233402755e-14,-5.079270337660091e-15,4.780875930614564,1.5366202851883804e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
2,4.4,1.978183742007328,0.36,4.0,heave,heave,15075.49528389415,-293.1692504736491,942.2184552433844,73.29231261841227,0.0,0.0,4.780875930614564,3.7269540242970595e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
2,4.4,1.978183742007328,0.36,4.0,heave,roll,-6.821210263296962e-13,2.4646951146678475e-14,-4.263256414560601e-14,-6.161737786669619e-15,1.4210854715202004e-14,-6.161737786669619e-15,4.780875930614564,2.45677943826036e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
2,4.4,1.978183742007328,0.36,4.0,roll,sway,722.9769914648871,-1.064423194455716,45.18606196655544,0.266105798613929,-0.22224182231931877,-0.008496702565492786,4.780875930614564,1.5366202851883804e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
2,4.4,1.978183742007328,0.36,4.0,roll,heave,-9.094947017729282e-13,-0.0,-5.684341886080802e-14,0.0,-1.4210854715202004e-14,6.161737786669619e-15,4.780875930614564,3.7269540242970595e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
2,4.4,1.978183742007328,0.36,4.0,roll,roll,1178.8678382773624,-1.8320548245489163,73.67923989233515,0.4580137061372291,0.0,0.0,4.780875930614564,2.45677943826036e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
3,6.6,1.4850521120497775,0.3,4.0,sway,sway,372.39898551541444,-0.4124763706392395,23.274936594713402,0.10311909265980987,0.0,0.0,9.376069836214633,3.1602900289651325e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
3,6.6,1.4850521120497775,0.3,4.0,sway,heave,9.094947017729282e-13,-3.197442310920451e-14,5.684341886080802e-14,7.993605777301127e-15,-1.9539925233402755e-14,2.3592239273284576e-15,9.376069836214633,3.7796012906059693e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
3,6.6,1.4850521120497775,0.3,4.0,sway,roll,327.9243807091387,-0.47340904163942626,20.495273794321168,0.11835226040985657,0.12146657433645203,0.0041016437587808735,9.376069836214633,1.7509301671824777e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
3,6.6,1.4850521120497775,0.3,4.0,heave,sway,1.2221335055073723e-12,-2.2537527399890678e-14,7.638334409421077e-14,5.6343818499726694e-15,1.9539925233402755e-14,-2.3592239273284576e-15,9.376069836214633,3.1602900289651325e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
3,6.6,1.4850521120497775,0.3,4.0,heave,heave,10840.768903077194,-442.1207425547941,677.5480564423247,110.53018563869853,0.0,0.0,9.376069836214633,3.7796012906059693e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
3,6.6,1.4850521120497775,0.3,4.0,heave,roll,1.0800249583553523e-12,-3.297362383136715e-14,6.750155989720952e-14,8.243405957841787e-15,-3.197442310920451e-14,-7.743805596760467e-15,9.376069836214633,1.7509301671824777e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
3,6.6,1.4850521120497775,0.3,4.0,roll,sway,325.98091551975546,-0.45700246660430277,20.373807219984716,0.11425061665107569,-0.12146657433645203,-0.0041016437587808735,9.376069836214633,3.1602900289651325e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
3,6.6,1.4850521120497775,0.3,4.0,roll,heave,1.5916157281026244e-12,-6.394884621840902e-14,9.947598300641403e-14,1.5987211554602254e-14,3.197442310920451e-14,7.743805596760467e-15,9.376069836214633,3.7796012906059693e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
3,6.6,1.4850521120497775,0.3,4.0,roll,roll,357.28933556647314,-0.524537126765384,22.33058347290457,0.131134281691346,0.0,0.0,9.376069836214633,1.7509301671824777e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
4,8.8,0.8984147095616863,0.2,4.0,sway,sway,163.2378681253448,-0.15015740946780085,10.20236675783405,0.03753935236695021,0.0,0.0,20.646823533047723,1.1863380624282582e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
4,8.8,0.8984147095616863,0.2,4.0,sway,heave,5.684341886080802e-14,8.881784197001252e-15,3.552713678800501e-15,-2.220446049250313e-15,0.0,2.310651670001107e-15,20.646823533047723,1.6555035918464452e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
4,8.8,0.8984147095616863,0.2,4.0,sway,roll,76.68773849310102,-0.09306359293752269,4.792983655818814,0.02326589823438067,0.035118534531864753,0.0009002881222739713,20.646823533047723,2.1534407779266012e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
4,8.8,0.8984147095616863,0.2,4.0,heave,sway,5.684341886080802e-14,1.812439087700568e-14,3.552713678800501e-15,-4.53109771925142e-15,0.0,-2.310651670001107e-15,20.646823533047723,1.1863380624282582e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
4,8.8,0.8984147095616863,0.2,4.0,heave,heave,263.24508476928224,202.09679866338598,16.45281779808014,-50.524199665846496,0.0,0.0,20.646823533047723,1.6555035918464452e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
4,8.8,0.8984147095616863,0.2,4.0,heave,roll,2.1316282072803006e-14,1.0873246747422627e-14,1.3322676295501878e-15,-2.7183116868556567e-15,-4.440892098500626e-16,-2.7183116868556567e-15,20.646823533047723,2.1534407779266012e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
4,8.8,0.8984147095616863,0.2,4.0,roll,sway,76.12584194059119,-0.0894624404484268,4.757865121286949,0.0223656101121067,-0.035118534531864753,-0.0009002881222739713,20.646823533047723,1.1863380624282582e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
4,8.8,0.8984147095616863,0.2,4.0,roll,heave,2.842170943040401e-14,0.0,1.7763568394002505e-15,-0.0,4.440892098500626e-16,2.7183116868556567e-15,20.646823533047723,1.6555035918464452e-16,8,8,experimental_multimode_2d_free_surface_source_panel_not_validated
