panel_index,mid_xi,mid_eta,panel_length,kinematic_residual_midpoint,kinematic_residual_left,kinematic_residual_right,kinematic_integral_panel_linear_exact
0,4.525431452040362,0.06204555505548526,0.008254693336205307,-0.022395134299579178,-0.05881094244282137,0.014020673843663234,7.788955843740257e-06
1,4.517247506731162,0.05940545069998049,0.008943881711078877,-0.010345672089671964,-0.011311309209373732,-0.00938003496996953,9.600697964848212e-07
2,4.508412077834777,0.056471977070628676,0.009675749599432038,-0.004319771343257228,-0.05650300890050519,0.04786346621399096,8.96320016275992e-06
3,4.49892710056201,0.05311235526300628,0.010451030108613391,-0.01855386428743233,-0.07197255589057816,0.034864827315714164,1.3538592748219696e-05
4,4.488782887534445,0.049232256980754285,0.011272177108328637,0.005706893329930907,-0.057759240004124246,0.06917302666398695,1.5501708278711678e-05
5,4.477996356311107,0.0446927858959516,0.012138947910976777,-0.004404437860021648,-0.11062011499051017,0.10181123927046709,4.5885090735858475e-05
6,4.466641233064395,0.0392515636619204,0.013053002250041995,0.0111013087540075,-0.11455061866222827,0.1367532361702426,7.030400978018153e-05
7,4.454860053417771,0.032612013106890325,0.014014408139397796,0.017799659178893812,-0.16969235946455985,0.20529167782234836,0.00016865751896909088
8,4.442979420656542,0.024307459914025387,0.015023438540066303,0.01810629913688988,-0.21286829003552077,0.24908088830930142,0.00027208836888496926
9,4.431570825967874,0.013804975035332068,0.016080536170132918,0.020814499224657723,-0.25222944187948704,0.2938584403288025,0.0004065841567997747
10,4.421620067001146,0.0005884060567697413,0.01718695171489785,-0.0031193777106026666,-0.26345557958779864,0.2572168241665942,0.0003884487669380256
11,4.414469740231697,-0.015528515447672031,0.01834535382807335,-0.015608425201172338,-0.1851723002016996,0.15395544979935583,0.00018029065567931428
12,4.411521898341993,-0.034073038694739766,0.019561339910458594,-0.010935617266953912,-0.03316717553144066,0.011295940997532838,5.561975917076608e-06
13,4.4135143802321535,-0.054024768964894554,0.0208370556140149,0.009282203118726962,0.1238360371494478,-0.10527163091199387,9.2940621958789e-05
