benchmark,coefficient,matrix_cell,station_index,x_m,x_over_l,is_configured_end_station,projection_transport_station_contribution_value,stokes_body_forward_station_contribution_value,transport_minus_stokes_mi_station_contribution_value,transport_to_stokes_mi_ratio,transport_stokes_same_sign,station_abs_residual_share_of_total_abs,diagnostic_flags,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,A53,53,11,0.8999999999999999,0.3,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,12,0.975,0.325,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,13,1.05,0.35000000000000003,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,14,1.125,0.375,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,15,1.2,0.39999999999999997,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,16,1.275,0.425,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,17,1.3499999999999999,0.44999999999999996,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,18,1.425,0.47500000000000003,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,19,1.5,0.5,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,20,1.575,0.525,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,21,1.65,0.5499999999999999,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,22,1.7249999999999999,0.575,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,23,1.7999999999999998,0.6,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,24,1.875,0.625,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,25,1.95,0.65,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,26,2.025,0.6749999999999999,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,27,2.1,0.7000000000000001,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,28,2.175,0.725,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,29,2.25,0.75,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,30,2.3249999999999997,0.7749999999999999,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,31,2.4,0.7999999999999999,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,32,2.475,0.8250000000000001,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,33,2.55,0.85,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,34,2.625,0.875,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,35,2.6999999999999997,0.8999999999999999,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,36,2.775,0.9249999999999999,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,37,2.85,0.9500000000000001,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,38,2.925,0.975,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,1,0.15,0.049999999999999996,False,-0.9031136047435224,0.023956376530431058,-0.9270699812739535,-37.69825556032335,False,0.1061131246684943,peak_abs_transport_stokes_residual;near_aft_region;transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,2,0.22499999999999998,0.075,False,-1.044367016025009,-0.12986476977255687,-0.914502246252452,8.04195793712257,True,0.10467461230149415,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,3,0.3,0.09999999999999999,False,0.20982273686197428,-0.10359495340639115,0.3134176902683654,-2.0254146554694,False,0.035874023657908496,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,4,0.375,0.125,False,-0.17203948234266678,-0.11920370749396786,-0.05283577484869892,1.4432393585692174,True,0.006047622376653912,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,5,0.44999999999999996,0.15,False,-0.21591339644453608,-0.1429713013705423,-0.0729420950739938,1.5101869702154278,True,0.0083490068544034,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,6,0.525,0.17500000000000002,False,-0.20358874027416268,-0.17076018502296858,-0.0328285552511941,1.1922494710741758,True,0.003757581031012923,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,7,0.6,0.19999999999999998,False,-0.16074457842044373,-0.2007313083113262,0.03998672989088248,0.8007947528102359,True,0.0045769110635702475,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,8,0.6749999999999999,0.22499999999999998,False,-0.09019400781896998,-0.23103377837631625,0.14083977055734626,0.3903931643798799,True,0.01612062566290507,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,9,0.75,0.25,False,0.00963874974691094,-0.25891637153738567,0.2685551212842966,-0.03722727029456758,False,0.03073902039848501,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,10,0.825,0.27499999999999997,False,0.13466565654071413,-0.280232673627295,0.41489833016800914,-0.4805494477057922,False,0.047489573735705,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,11,0.8999999999999999,0.3,False,0.2651766080788136,-0.2899790502865535,0.5551556583653672,-0.9144681583609904,False,0.06354353260968792,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,12,0.975,0.325,False,0.3666742418407841,-0.2845344066411472,0.6512086484819313,-1.2886815558416143,False,0.07453782982661905,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,13,1.05,0.35000000000000003,False,0.40931420640175303,-0.2644139864351434,0.6737281928368964,-1.5480051260531613,False,0.077115433746371,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,14,1.125,0.375,False,0.38956952274248513,-0.2346224867369044,0.6241920094793896,-1.6604099980379619,False,0.07144548508403456,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,15,1.2,0.39999999999999997,False,0.3297300953496013,-0.20183621828147214,0.5315663136310734,-1.6336517705151106,False,0.06084347853696468,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,16,1.275,0.425,False,0.25839429588168816,-0.17121741432843984,0.429611710210128,-1.509158965489458,False,0.04917367823940042,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,17,1.3499999999999999,0.44999999999999996,False,0.19457923449460998,-0.14527814068125638,0.33985737517586634,-1.3393565858026868,False,0.038900329802488844,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,18,1.425,0.47500000000000003,False,0.14527814068125636,-0.12449377399610034,0.26977191467735673,-1.1669510531973033,False,0.030878295481943284,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,19,1.5,0.5,False,0.11021600789385984,-0.10832914762263396,0.21854515551649378,-1.0174178447133986,False,0.02501484224648223,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,20,1.575,0.525,False,0.08646086534995326,-0.09593824179161951,0.18239910714157276,-0.9012137781068432,False,0.020877538466879002,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,21,1.65,0.5499999999999999,False,0.07063686960312371,-0.08646086534995326,0.15709773495307697,-0.8169808307749247,False,0.017981524449002553,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,22,1.7249999999999999,0.575,False,0.05939823528013236,-0.0790706603326223,0.13846889561275466,-0.7512044926685194,False,0.01584925354035706,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,23,1.7999999999999998,0.6,False,0.04933314645586921,-0.07292955031504293,0.12226269677091214,-0.6764493438223412,False,0.013994279878343225,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,24,1.875,0.625,False,0.037287647056332515,-0.0671756547819211,0.10446330183825361,-0.5550767934809575,False,0.01195694779806435,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,25,1.95,0.65,False,0.021604145007432476,-0.06104891589547268,0.08265306090290515,-0.3538825332201291,False,0.00946053127917091,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,26,2.025,0.6749999999999999,False,0.003491508902932836,-0.05415522341778152,0.05764673232071436,-0.0644722463057261,False,0.006598288173535045,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,27,2.1,0.7000000000000001,False,-0.01337968299890863,-0.04665956414733771,0.033279881148429086,0.2867511354512308,True,0.0038092401313686527,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,28,2.175,0.725,False,-0.025487604829058905,-0.03914746643629477,0.013659861607235865,0.6510665222878534,True,0.0015635179942846916,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,29,2.25,0.75,False,-0.031758860151159855,-0.03223013035205839,0.0004712702008985367,0.9853779616852081,True,5.394194029643076e-05,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,30,2.3249999999999997,0.7749999999999999,False,-0.03340633924041473,-0.026255407056757555,-0.007150932183657175,1.272360362503566,True,0.0008185010556135469,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,31,2.4,0.7999999999999999,False,-0.032290622923956666,-0.021290718753312954,-0.010999904170643712,1.5166525516632483,True,0.0012590572731057761,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,32,2.475,0.8250000000000001,False,-0.029704781720413423,-0.01724832552126306,-0.012456456199150364,1.7221835060913324,True,0.00142577530961763,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,33,2.55,0.85,False,-0.02587677655277009,-0.014005647257066269,-0.011871129295703822,1.847595907409026,True,0.0013587783536899924,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,34,2.625,0.875,False,-0.018597359715680512,-0.01149831191139198,-0.007099047804288532,1.6173991329331685,True,0.0008125623306763781,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,35,2.6999999999999997,0.8999999999999999,False,0.018647218325189858,-0.009930271385472915,0.028577489710662773,-1.8778155803948162,False,0.003271000884111326,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,36,2.775,0.9249999999999999,False,-0.09967748595334194,-0.012339359724780022,-0.08733812622856192,8.078011191550615,True,0.009996787366654502,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,37,2.85,0.9500000000000001,False,-0.09191996656361677,0.0022483683188398405,-0.09416833488245661,-40.88296645766986,False,0.010778578166747706,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,38,2.925,0.975,False,0.11235979521494988,-0.0006823468998427461,0.11304214211479262,-164.66667503119652,False,0.012938888283856519,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A55,55,1,0.15,0.049999999999999996,False,0.3612454418974088,-0.009582550612172436,0.37082799250958126,-37.69825556032328,False,0.10611312466849428,peak_abs_transport_stokes_residual;near_aft_region;transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A55,55,2,0.22499999999999998,0.075,False,0.41774680641000395,0.05194590790902276,0.3658008985009812,8.041957937122575,True,0.10467461230149426,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A55,55,3,0.3,0.09999999999999999,False,-0.08392909474478967,0.04143798136255648,-0.12536707610734615,-2.0254146554693984,False,0.035874023657908496,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A55,55,4,0.375,0.125,False,0.06881579293706666,0.047681482997587184,0.021134309939479477,1.4432393585692151,True,0.006047622376653887,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A55,55,5,0.44999999999999996,0.15,False,0.08636535857781437,0.057188520548216916,0.029176838029597453,1.5101869702154265,True,0.00834900685440338,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
