benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,candidate_name,candidate_order,candidate_description,candidate_is_current_default,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,abs_error,rel_error,tolerance,near_zero_abs_tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,candidate_gate_status,time_component_value,time_component_raw,forward_gradient_component_value,forward_gradient_component_raw,end_component_value,end_component_raw,gate_role,current_default_candidate_gate_status,current_default_gate_error_ratio_by_coefficient,stencil_phase_row_decision,candidate_default_gate_eligible,candidate_exclusion_reason
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,mapped_normalized_y_central,10,Interpolates adjacent station body potentials to the same normalized breadth coordinate y/(Bwl/2) before applying a central x-gradient.,False,1.0,10.486101731065332,838.3638333986734,10.486101731065332,9.486101731065332,9.486101731065332,0.15,0.0,0.15,63.24067820710222,63.24067820710222,0.0,FAIL,10.486101731065332,838.3638333986734,0.0,0.0,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,63.24067820710222,neutral_or_not_evaluable,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,mapped_normalized_y_forward,11,Interpolates adjacent station body potentials to the same normalized breadth coordinate y/(Bwl/2) before applying a forward x-gradient.,False,1.0,10.486101731065332,838.3638333986734,10.486101731065332,9.486101731065332,9.486101731065332,0.15,0.0,0.15,63.24067820710222,63.24067820710222,0.0,FAIL,10.486101731065332,838.3638333986734,0.0,0.0,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,63.24067820710222,neutral_or_not_evaluable,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,mapped_normalized_y_backward,12,Interpolates adjacent station body potentials to the same normalized breadth coordinate y/(Bwl/2) before applying a backward x-gradient.,False,1.0,10.486101731065332,838.3638333986734,10.486101731065332,9.486101731065332,9.486101731065332,0.15,0.0,0.15,63.24067820710222,63.24067820710222,0.0,FAIL,10.486101731065332,838.3638333986734,0.0,0.0,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,63.24067820710222,neutral_or_not_evaluable,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,startup_aft_gradient_zero,13,Sets the first aft active station's body-potential x-gradient to zero while leaving all other stations unchanged.,False,1.0,10.486101731065332,838.3638333986734,10.486101731065332,9.486101731065332,9.486101731065332,0.15,0.0,0.15,63.24067820710222,63.24067820710222,0.0,FAIL,10.486101731065332,838.3638333986734,0.0,0.0,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,63.24067820710222,neutral_or_not_evaluable,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,startup_aft_gradient_copy_second,14,"Copies the second active station's x-gradient to the first aft station, treating the first station as a start-up extrapolation point.",False,1.0,10.486101731065332,838.3638333986734,10.486101731065332,9.486101731065332,9.486101731065332,0.15,0.0,0.15,63.24067820710222,63.24067820710222,0.0,FAIL,10.486101731065332,838.3638333986734,0.0,0.0,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,63.24067820710222,neutral_or_not_evaluable,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,startup_first_pair_gradient_average,15,Replaces the first two active station gradients by their pair average to measure local spike sensitivity without changing downstream stations.,False,1.0,10.486101731065332,838.3638333986734,10.486101731065332,9.486101731065332,9.486101731065332,0.15,0.0,0.15,63.24067820710222,63.24067820710222,0.0,FAIL,10.486101731065332,838.3638333986734,0.0,0.0,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,63.24067820710222,neutral_or_not_evaluable,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,2.1,10.801512660825933,1561.3589517389596,5.143577457536159,8.701512660825934,4.143577457536159,0.15,0.0,0.315,27.623849716907724,27.623849716907724,0.0,FAIL,-0.0,-0.0,9.956304499465043,1439.1840888042764,0.8452081613608908,122.17486293468323,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,27.623849716907724,baseline_current_default,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,scheme_central,1,Recomputes only the forward-speed pressure term with a central body-potential x-gradient.,False,2.1,10.801512660825933,1561.3589517389596,5.143577457536159,8.701512660825934,4.143577457536159,0.15,0.0,0.315,27.623849716907724,27.623849716907724,0.0,FAIL,-0.0,-0.0,9.956304499465043,1439.1840888042764,0.8452081613608908,122.17486293468323,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,27.623849716907724,neutral_or_not_evaluable,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,scheme_forward,2,Recomputes only the forward-speed pressure term with a forward body-potential x-gradient.,False,2.1,9.390535340642566,1357.402141360098,4.471683495544079,7.290535340642567,3.471683495544079,0.15,0.0,0.315,23.14455663696053,27.623849716907724,-4.479293079947194,FAIL,-0.0,-0.0,8.545327179281676,1235.2272784254149,0.8452081613608908,122.17486293468323,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,27.623849716907724,improves_but_still_fails,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,scheme_backward,3,Recomputes only the forward-speed pressure term with a backward body-potential x-gradient.,False,2.1,10.528875458350338,1521.9492366343172,5.013750218262065,8.428875458350339,4.013750218262066,0.15,0.0,0.315,26.758334788413773,27.623849716907724,-0.8655149284939512,FAIL,-0.0,-0.0,9.683667296989448,1399.774373699634,0.8452081613608908,122.17486293468323,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,27.623849716907724,improves_but_still_fails,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,phase_aligned_central,4,Phase-aligns adjacent body-potential states before applying the central x-gradient; this diagnoses station-to-station phase flips without changing the BIE solution.,False,2.1,-6.700435430081924,-968.548125416662,-3.1906835381342495,8.800435430081924,4.190683538134249,0.15,0.0,0.315,27.93789025422833,27.623849716907724,0.31404053732060433,FAIL,-0.0,-0.0,-7.545643591442814,-1090.722988351345,0.8452081613608908,122.17486293468323,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,27.623849716907724,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,phase_aligned_forward,5,Phase-aligns adjacent body-potential states before applying the forward x-gradient; this isolates one-sided start-up sensitivity from phase wrapping.,False,2.1,-8.510738323881377,-1230.227458427469,-4.052732535181607,10.610738323881376,5.052732535181607,0.15,0.0,0.315,33.684883567877385,27.623849716907724,6.061033850969661,FAIL,-0.0,-0.0,-9.355946485242267,-1352.4023213621522,0.8452081613608908,122.17486293468323,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,27.623849716907724,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,phase_aligned_backward,6,Phase-aligns adjacent body-potential states before applying the backward x-gradient; this checks whether upstream differencing reduces the first active pair spike.,False,2.1,-4.903108002123515,-708.7443963494925,-2.334813334344531,7.003108002123515,3.3348133343445308,0.15,0.0,0.315,22.232088895630206,27.623849716907724,-5.3917608212775185,FAIL,-0.0,-0.0,-5.748316163484406,-830.9192592841757,0.8452081613608908,122.17486293468323,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,27.623849716907724,improves_but_still_fails,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,mapped_fixed_y_central,7,Interpolates adjacent station body potentials to the target station's fixed physical y-coordinate before applying a central x-gradient.,False,2.1,9.788924951558014,1414.989370557964,4.661392834075245,7.688924951558015,3.661392834075245,0.15,0.0,0.315,24.409285560501633,27.623849716907724,-3.214564156406091,FAIL,-0.0,-0.0,8.943716790197124,1292.8145076232809,0.8452081613608908,122.17486293468323,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,27.623849716907724,improves_but_still_fails,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,mapped_fixed_y_forward,8,Interpolates adjacent station body potentials to the target station's fixed physical y-coordinate before applying a forward x-gradient.,False,2.1,9.216815072500669,1332.2908718297151,4.388959558333652,7.116815072500669,3.388959558333652,0.15,0.0,0.315,22.593063722224347,27.623849716907724,-5.030785994683377,FAIL,-0.0,-0.0,8.371606911139779,1210.1160088950319,0.8452081613608908,122.17486293468323,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,27.623849716907724,improves_but_still_fails,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,mapped_fixed_y_backward,9,Interpolates adjacent station body potentials to the target station's fixed physical y-coordinate before applying a backward x-gradient.,False,2.1,10.188275527847619,1472.7155073270533,4.851559775165533,8.08827552784762,3.8515597751655326,0.15,0.0,0.315,25.67706516777022,27.623849716907724,-1.9467845491375044,FAIL,-0.0,-0.0,9.343067366486729,1350.54064439237,0.8452081613608908,122.17486293468323,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,27.623849716907724,improves_but_still_fails,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,mapped_normalized_y_central,10,Interpolates adjacent station body potentials to the same normalized breadth coordinate y/(Bwl/2) before applying a central x-gradient.,False,2.1,9.938968267641725,1436.6781360181517,4.732842032210345,7.838968267641725,3.7328420322103453,0.15,0.0,0.315,24.885613548068967,27.623849716907724,-2.738236168838757,FAIL,-0.0,-0.0,9.093760106280834,1314.5032730834685,0.8452081613608908,122.17486293468323,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,27.623849716907724,improves_but_still_fails,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,mapped_normalized_y_forward,11,Interpolates adjacent station body potentials to the same normalized breadth coordinate y/(Bwl/2) before applying a forward x-gradient.,False,2.1,9.346436172997155,1351.0276054659619,4.450683891903407,7.246436172997155,3.4506838919034073,0.15,0.0,0.315,23.004559279356048,27.623849716907724,-4.619290437551676,FAIL,-0.0,-0.0,8.501228011636265,1228.8527425312786,0.8452081613608908,122.17486293468323,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,27.623849716907724,improves_but_still_fails,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,mapped_normalized_y_backward,12,Interpolates adjacent station body potentials to the same normalized breadth coordinate y/(Bwl/2) before applying a backward x-gradient.,False,2.1,10.529943791702706,1522.103664249739,5.01425894842986,8.429943791702707,4.01425894842986,0.15,0.0,0.315,26.761726322865734,27.623849716907724,-0.8621233940419906,FAIL,-0.0,-0.0,9.684735630341814,1399.9288013150558,0.8452081613608908,122.17486293468323,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,27.623849716907724,improves_but_still_fails,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,startup_aft_gradient_zero,13,Sets the first aft active station's body-potential x-gradient to zero while leaving all other stations unchanged.,False,2.1,9.206225811245575,1330.7601938245032,4.383917052974083,7.106225811245576,3.3839170529740836,0.15,0.0,0.315,22.559447019827225,27.623849716907724,-5.064402697080499,FAIL,-0.0,-0.0,8.361017649884685,1208.58533088982,0.8452081613608908,122.17486293468323,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,27.623849716907724,improves_but_still_fails,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,startup_aft_gradient_copy_second,14,"Copies the second active station's x-gradient to the first aft station, treating the first station as a start-up extrapolation point.",False,2.1,8.955970874047164,1294.5858357803093,4.264748035260554,6.8559708740471645,3.2647480352605545,0.15,0.0,0.315,21.76498690173703,27.623849716907724,-5.858862815170696,FAIL,-0.0,-0.0,8.110762712686272,1172.410972845626,0.8452081613608908,122.17486293468323,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,27.623849716907724,improves_but_still_fails,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,startup_first_pair_gradient_average,15,Replaces the first two active station gradients by their pair average to measure local spike sensitivity without changing downstream stations.,False,2.1,13.459870964048108,1945.624717469975,6.409462363832432,11.359870964048108,5.409462363832432,0.15,0.0,0.315,36.063082425549545,27.623849716907724,8.439232708641821,FAIL,-0.0,-0.0,12.614662802687217,1823.4498545352917,0.8452081613608908,122.17486293468323,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,27.623849716907724,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,-0.2,-3.093828459505981,-742.0547560125096,15.469142297529904,2.893828459505981,14.469142297529904,0.3,0.0,0.06,48.230474325099685,48.23047432509968,7.105427357601002e-15,FAIL,-1.1735595420258131,-281.4782561548913,-1.770009688793787,-424.53682385718986,-0.15025922868638075,-36.03967600042843,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,48.230474325099685,baseline_current_default,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,scheme_central,1,Recomputes only the forward-speed pressure term with a central body-potential x-gradient.,False,-0.2,-3.093828459505981,-742.0547560125096,15.469142297529904,2.893828459505981,14.469142297529904,0.3,0.0,0.06,48.230474325099685,48.23047432509968,7.105427357601002e-15,FAIL,-1.1735595420258131,-281.4782561548913,-1.770009688793787,-424.53682385718986,-0.15025922868638075,-36.03967600042843,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,48.230474325099685,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,scheme_forward,2,Recomputes only the forward-speed pressure term with a forward body-potential x-gradient.,False,-0.2,-2.8429880470289364,-681.8906830798904,14.214940235144681,2.642988047028936,13.214940235144681,0.3,0.0,0.06,44.049800783815606,48.23047432509968,-4.180673541284072,FAIL,-1.1735595420258131,-281.4782561548913,-1.5191692763167424,-364.3727509245707,-0.15025922868638075,-36.03967600042843,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,48.230474325099685,improves_but_still_fails,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,scheme_backward,3,Recomputes only the forward-speed pressure term with a backward body-potential x-gradient.,False,-0.2,-3.0453596235103184,-730.4295056989499,15.226798117551592,2.8453596235103182,14.22679811755159,0.3,0.0,0.06,47.42266039183864,48.23047432509968,-0.8078139332610377,FAIL,-1.1735595420258131,-281.4782561548913,-1.7215408527981246,-412.91157354363025,-0.15025922868638075,-36.03967600042843,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,48.230474325099685,improves_but_still_fails,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,phase_aligned_central,4,Phase-aligns adjacent body-potential states before applying the central x-gradient; this diagnoses station-to-station phase flips without changing the BIE solution.,False,-0.2,-0.48767973089355215,-116.96998345481849,2.4383986544677607,0.28767973089355214,1.4383986544677607,0.3,0.0,0.06,4.794662181559203,48.23047432509968,-43.435812143540474,FAIL,-1.1735595420258131,-281.4782561548913,0.8361390398186419,200.54794870050128,-0.15025922868638075,-36.03967600042843,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,48.230474325099685,improves_but_still_fails,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,phase_aligned_forward,5,Phase-aligns adjacent body-potential states before applying the forward x-gradient; this isolates one-sided start-up sensitivity from phase wrapping.,False,-0.2,-0.17855133910092932,-42.825538683357905,0.8927566955046466,0.021448660899070687,0.10724330449535344,0.3,0.0,0.06,0.35747768165117816,48.23047432509968,-47.8729966434485,PASS,-1.1735595420258131,-281.4782561548913,1.1452674316112645,274.69239347196185,-0.15025922868638075,-36.03967600042843,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,48.230474325099685,improves_this_coefficient_only,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,phase_aligned_backward,6,Phase-aligns adjacent body-potential states before applying the backward x-gradient; this checks whether upstream differencing reduces the first active pair spike.,False,-0.2,-0.7719592818035078,-185.15443374057136,3.8597964090175387,0.5719592818035077,2.8597964090175387,0.3,0.0,0.06,9.53265469672513,48.23047432509968,-38.697819628374546,FAIL,-1.1735595420258131,-281.4782561548913,0.5518594889086863,132.36349841474842,-0.15025922868638075,-36.03967600042843,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,48.230474325099685,improves_but_still_fails,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,mapped_fixed_y_central,7,Interpolates adjacent station body potentials to the target station's fixed physical y-coordinate before applying a central x-gradient.,False,-0.2,-2.913812866747238,-698.8780160893251,14.56906433373619,2.713812866747238,13.569064333736188,0.3,0.0,0.06,45.2302144457873,48.23047432509968,-3.000259879312381,FAIL,-1.1735595420258131,-281.4782561548913,-1.5899940960350438,-381.3600839340053,-0.15025922868638075,-36.03967600042843,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,48.230474325099685,improves_but_still_fails,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,mapped_fixed_y_forward,8,Interpolates adjacent station body potentials to the target station's fixed physical y-coordinate before applying a forward x-gradient.,False,-0.2,-2.8121044438037095,-674.4832508463198,14.060522219018548,2.6121044438037093,13.060522219018546,0.3,0.0,0.06,43.53507406339516,48.23047432509968,-4.6954002617045205,FAIL,-1.1735595420258131,-281.4782561548913,-1.4882856730915162,-356.96531869100016,-0.15025922868638075,-36.03967600042843,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,48.230474325099685,improves_but_still_fails,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
