node_index,normal_displacement
0,1.802562135911083e-05
1,1.795888833236686e-05
2,1.7825428670736236e-05
3,1.762525515732014e-05
4,1.7358386965240103e-05
5,1.7024849655801152e-05
6,1.6624675176044436e-05
7,1.6157901855685442e-05
8,1.562457440344538e-05
9,1.5024743902765543e-05
10,1.4358467806917566e-05
11,1.3625809933497405e-05
12,1.2826840458316402e-05
13,1.1961635908675546e-05
14,1.103027915603876e-05
15,1.0032859408093289e-05
16,8.969472200206293e-06
17,7.840219386273748e-06
18,6.645209128965015e-06
19,5.3845558893616564e-06
20,4.0583804159951805e-06
21,2.6668097332820714e-06
22,1.2099771293551387e-06
23,-3.1197785670318036e-07
24,-1.89890944822242e-06
25,-3.550665644913055e-06
26,-5.267088237418988e-06
27,-7.048012822476646e-06
28,-8.893268818659225e-06
29,-1.0802679482714854e-05
30,-1.277606192649815e-05
31,-1.4813227134484854e-05
32,-1.6913979981878e-05
33,-1.9078119253296646e-05
34,-2.1305437662048963e-05
35,-2.3595721869987783e-05
36,-2.5948752507942057e-05
37,-2.8364304196731296e-05
38,-3.084214556875128e-05
39,-3.33820392901358e-05
40,-3.5983742083489016e-05
41,-3.8647004751187126e-05
42,-4.1371572199245675e-05
43,-4.4157183461756926e-05
44,-4.700357172588072e-05
45,-4.991046435740606e-05
46,-5.287758292685848e-05
47,-5.590464323617468e-05
48,-5.899135534591989e-05
49,-6.213742360305918e-05
50,-6.534254666927942e-05
51,-6.860641754984737e-05
52,-7.192872362301792e-05
53,-7.530914666997583e-05
54,-7.874736290531647e-05
55,-8.224304300805802e-05
56,-8.579585215318683e-05
57,-8.940545004372416e-05
58,-9.307149094332431e-05
59,-9.67936237093877e-05
60,-0.00010057149182669453
61,-0.00010440473344155434
62,-0.00010829298139646297
63,-0.00011223586326527147
64,-0.00011623300138885798
65,-0.00012028401291129965
66,-0.00012438850981654381
67,-0.00012854609896557467
68,-0.00013275638213406792
69,-0.00013701895605053261
70,-0.00014133341243494015
71,-0.00014569933803782842
72,-0.0001501163146798841
73,-0.00015458391929199715
74,-0.00015910172395578424
75,-0.00016366929594457426
76,-0.0001682861977648566
77,-0.00017295198719818698
78,-0.0001776662173435412
79,-0.00018242843666012299
80,-0.00018723818901061255
81,-0.00019209501370485765
82,-0.00019699844554399676
83,-0.0002019480148650202
84,-0.0002069432475857553
85,-0.00021198366525027328
86,-0.00021706878507471764
87,-0.00022219811999354933
88,-0.0002273711787061925
89,-0.00023258746572409994
90,-0.0002378464814182077
91,-0.00024314772206679197
92,-0.0002484906799037159
93,-0.0002538748431670678
94,-0.00025929969614817464
95,-0.00026476471924100173
96,-0.0002702693889919186
97,-0.0002758131781498401
98,-0.00028139555571672506
99,-0.00028701598699843736
100,-0.00029267393365596116
101,-0.00029836885375696424
102,-0.0003041002018277036
103,-0.00030986742890527595
104,-0.00031566998259019446
105,-0.0003215073070993026
106,-0.0003273788433190065
107,-0.00033328402885882954
108,-0.0003392222981052773
109,-0.00034519308227601596
110,-0.0003511958094743505
111,-0.0003572299047440029
112,-0.00036329479012418115
113,-0.0003693898847049411
114,-0.0003755146046828238
115,-0.00038166836341677643
116,-0.0003878505714843407
117,-0.00039406063673811027
118,-0.0004002979643624472
119,-0.0004065619569304555
120,-0.00041285201446120335
121,-0.0004191675344771918
122,-0.0004255079120620615
123,-0.0004318725399185325
124,-0.00043826080842657275
125,-0.0004446721057017891
126,-0.0004511058176540359
127,-0.0004575613280462334
128,-0.0004640380185533912
129,-0.00047053526882183654
130,-0.0004770524565286298
131,-0.0004835889574411729
132,-0.0004901441454770018
133,-0.0004967173927637528
134,-0.0005033080696993001
135,-0.0005099155450120641
136,-0.0005165391858214746
137,-0.0005231783576985882
138,-0.0005298324247268575
139,-0.0005365007495630404
140,-0.0005431826934982457
141,-0.0005498776165191117
142,-0.0005565848773691059
143,-0.0005633038336099486
144,-0.0005700338416831452
145,-0.00057677425697163
146,-0.0005835244338615079
147,-0.000590283725803892
148,-0.0005970514853768341
149,-0.0006038270643473343
150,-0.0006106098137334319
151,-0.000617399083866365
152,-0.0006241942244527985
153,-0.0006309945846371107
154,-0.0006377995130637336
155,-0.0006446083579395419
156,-0.0006514204670962818
157,-0.0006582351880530392
158,-0.0006650518680787361
159,-0.0006718698542546485
160,-0.0006786884935369465
161,-0.0006855071328192448
162,-0.0006923251189951571
163,-0.0006991417990208538
164,-0.0007059565199776113
165,-0.0007127686291343515
166,-0.0007195774740101594
167,-0.0007263824024367825
168,-0.0007331827626210946
169,-0.0007399779032075283
170,-0.0007467671733404613
171,-0.000753549922726559
172,-0.0007603255016970592
173,-0.0007670932612700011
174,-0.0007738525532123854
175,-0.000780602730102263
176,-0.0007873431453907481
177,-0.0007940731534639447
178,-0.0008007921097047871
179,-0.0008074993705547815
180,-0.0008141942935756473
181,-0.0008208762375108531
182,-0.000827544562347036
183,-0.000834198629375305
184,-0.0008408378012524186
185,-0.0008474614420618289
186,-0.0008540689173745931
187,-0.0008606595943101408
188,-0.0008672328415968911
189,-0.00087378802963272
190,-0.0008803245305452632
191,-0.0008868417182520565
192,-0.0008933389685205016
193,-0.0008998156590276599
194,-0.000906271169419857
195,-0.0009127048813721041
196,-0.0009191161786473202
197,-0.0009255044471553605
198,-0.0009318690750118316
199,-0.0009382094525967012
200,-0.00094452497261269
201,-0.0009508150301434379
202,-0.0009570790227114457
203,-0.0009633163503357828
204,-0.0009695264155895524
205,-0.0009757086236571169
206,-0.0009818623823910693
207,-0.0009879871023689521
208,-0.000994082196949712
209,-0.0010001470823298904
210,-0.0010061811775995424
211,-0.0010121839047978773
212,-0.001018154688968616
213,-0.0010240929582150638
214,-0.0010299981437548868
215,-0.0010358696799745905
216,-0.0010417070044836988
217,-0.0010475095581686173
218,-0.001053276785246189
219,-0.0010590081333169288
220,-0.0010647030534179317
221,-0.0010703610000754558
222,-0.001075981431357168
223,-0.001081563808924053
224,-0.0010871075980819745
225,-0.0010926122678328915
226,-0.0010980772909257182
227,-0.0011035021439068258
228,-0.001108886307170177
229,-0.0011142292650071013
230,-0.0011195305056556854
231,-0.0011247895213497932
232,-0.0011300058083677004
233,-0.0011351788670803439
234,-0.001140308201999175
235,-0.00114539332182362
236,-0.001150433739488138
237,-0.001155428972208873
238,-0.0011603785415298968
239,-0.0011652819733690358
240,-0.0011701387980632806
241,-0.00117494855041377
242,-0.0011797107697303518
243,-0.001184424999875706
244,-0.0011890907893090364
245,-0.001193707691129319
246,-0.0011982752631181088
247,-0.0012027930677818955
248,-0.0012072606723940089
249,-0.0012116776490360649
250,-0.001216043574638953
251,-0.0012203580310233605
252,-0.0012246206049398257
253,-0.0012288308881083184
254,-0.0012329884772573495
255,-0.0012370929741625937
256,-0.0012411439856850352
257,-0.0012451411238086213
258,-0.00124908400567743
259,-0.0012529722536323389
260,-0.0012568054952471989
261,-0.0012605833633645056
262,-0.0012730165416739974
263,-0.0012804019721823175
264,-0.001284275656947271
265,-0.0012852960637073738
266,-0.0012834686926739814
267,-0.001282298373786557
268,-0.0012843138985132235
269,-0.0012879560962605887
270,-0.001289981794206696
271,-0.0012908533818474567
272,-0.0012929366128155637
273,-0.0012962547549791796
274,-0.001292988001796969
275,-0.0012960352780638615
276,-0.0013042087507353472
277,-0.0013054387625091716
