panel_index,mid_xi,mid_eta,panel_length,kinematic_residual_midpoint,kinematic_residual_left,kinematic_residual_right,kinematic_integral_panel_linear_exact
0,4.554162723357679,-0.05592550213901047,0.003025965307618509,-0.20873879508468707,-0.38837749647343556,-0.02910009369593869,0.0001643963748478619
1,4.551208989682127,-0.05682161349947712,0.0031474797695530718,-0.036304399340012505,-0.07764407212548874,0.005035273445463062,5.9413892670417576e-06
2,4.548147529892129,-0.057787533383717254,0.003273064258965991,-0.008570051608937534,-0.04231362192301935,0.025173518705143616,1.4826608959684989e-06
3,4.544974364503154,-0.058823226162156426,0.0034028190816357876,0.006083032895032092,-0.01277850482542342,0.024944570615487827,5.294417543613804e-07
4,4.541684062221261,-0.05992482624137963,0.0035368451442998024,0.000979219333559378,-0.0024874634657920947,0.004445902132911517,1.755984801240613e-08
5,4.5382704481528355,-0.061087044106910474,0.0036752443907828664,-0.0102938581877412,-0.011909214311751404,-0.008678502063730997,3.9263851668063737e-07
6,4.534730542120858,-0.062314441063279366,0.0038181195960301528,-0.01610690569565265,-0.03990481058281614,0.007690999191511061,1.7113289425247106e-06
7,4.531067399403665,-0.06362864060587786,0.00396557417293298,-0.0063090623578880844,-0.051557242102754364,0.03893911738697797,2.864216016275093e-06
8,4.527285110984104,-0.06505270645280514,0.0041177132781936845,0.0060984830792507605,-0.03379397803054962,0.04599094418905114,2.337465156231916e-06
9,4.523381548846443,-0.06659194720877157,0.004274640501601652,0.005901134877097203,-0.011879081285843363,0.023681351040037768,5.993135256461716e-07
10,4.519349864363232,-0.06823990487086015,0.004436462107348765,-0.005556609378343236,-0.02244625234346942,0.011333033586782504,5.588282468900224e-07
11,4.515189573049324,-0.07000624370918392,0.004603283180985487,-0.013244418801935609,-0.053876632327749974,0.027387794723878978,3.3407877549515192e-06
12,4.510910150206939,-0.07192265729221864,0.0047752125234282,-0.008701514142958944,-0.0672943154219332,0.04989128713601576,5.826181736632675e-06
13,4.506523118282136,-0.0740216911945883,0.004952352282858606,0.00486054818974635,-0.060053731712549574,0.06977482809204272,7.073178199216981e-06
14,4.502038791203739,-0.07632877749233691,0.005134816900352085,0.013374677588978479,-0.05130635362003888,0.0780557087979954,8.079260920507463e-06
