level,case,omega,component,real,imag
0,fn167,7.5978,B53,0.2072945861196514,0.0
0,fn167,7.5978,B55,0.014273170126175029,0.0
0,fn167,7.5978,F3,-0.008136241321468236,-0.7012000656236144
0,fn167,7.5978,F5,0.06813000851459287,-0.05879519498584208
0,fn167,6.5604,A33,0.3175946251563051,0.0
0,fn167,6.5604,A35,0.047732755729404476,0.0
0,fn167,6.5604,A53,-0.0104192253557624,0.0
0,fn167,6.5604,A55,0.027176715302628662,0.0
0,fn167,6.5604,B33,0.27232678841431557,0.0
0,fn167,6.5604,B35,-0.18479761069969336,0.0
0,fn167,6.5604,B53,0.2243494096345532,0.0
0,fn167,6.5604,B55,0.02174367531534837,0.0
0,fn167,6.5604,F3,-0.0235193086627538,-0.7111811522526178
0,fn167,6.5604,F5,0.054473641396888976,-0.06063676712602296
0,fn167,5.601,A33,0.3343680621586559,0.0
0,fn167,5.601,A35,0.055007267306369886,0.0
0,fn167,5.601,A53,-0.015111251544082778,0.0
0,fn167,5.601,A55,0.03602565895129802,0.0
0,fn167,5.601,B33,0.21929728776281449,0.0
0,fn167,5.601,B35,-0.20932716127278123,0.0
0,fn167,5.601,B53,0.24161626852451323,0.0
0,fn167,5.601,B55,0.029255234884821252,0.0
0,fn167,5.601,F3,-0.03542304916373055,-0.714902435635528
0,fn167,5.601,F5,0.042216260684471145,-0.061210370515744364
0,fn226,20.646,A33,0.21605611229427876,0.0
0,fn226,20.646,A35,-0.0009097410243425468,0.0
0,fn226,20.646,A53,0.0022584719942813094,0.0
0,fn226,20.646,A55,0.010036707287903979,0.0
0,fn226,20.646,B33,0.1726581204337379,0.0
0,fn226,20.646,B35,-0.2231226910969776,0.0
0,fn226,20.646,B53,0.22291537513456597,0.0
0,fn226,20.646,B55,-0.0010924065383577815,0.0
0,fn226,20.646,F3,-0.011167754410505368,-0.4380588043291616
0,fn226,20.646,F5,0.10735680066042907,-0.02280447445567455
0,fn226,16.8796,A33,0.22226907898630183,0.0
0,fn226,16.8796,A35,0.0014577531913539095,0.0
0,fn226,16.8796,A53,-0.00023545649340424117,0.0
0,fn226,16.8796,A55,0.011097053848565996,0.0
0,fn226,16.8796,B33,0.22971753519678995,0.0
0,fn226,16.8796,B35,-0.21042429690034373,0.0
0,fn226,16.8796,B53,0.21494602994327874,0.0
0,fn226,16.8796,B55,-0.0023588477590449604,0.0
0,fn226,16.8796,F3,-0.04291869262590939,-0.5405959554007135
0,fn226,16.8796,F5,0.09075083673671511,-0.028815816152879068
0,fn226,13.4712,A33,0.2344727196832697,0.0
0,fn226,13.4712,A35,0.005839466569346788,0.0
0,fn226,13.4712,A53,-0.004302515566935266,0.0
0,fn226,13.4712,A55,0.013024334230176635,0.0
0,fn226,13.4712,B33,0.23141443559843397,0.0
0,fn226,13.4712,B35,-0.21472825155034464,0.0
0,fn226,13.4712,B53,0.2220685229694714,0.0
0,fn226,13.4712,B55,0.001053227512090449,0.0
0,fn226,13.4712,F3,-0.06974532404036514,-0.6029096057982534
0,fn226,13.4712,F5,0.06985657317272409,-0.03028230522405315
0,fn226,11.899999999999999,A33,0.2418029278801263,0.0
0,fn226,11.899999999999999,A35,0.00845210117845584,0.0
0,fn226,11.899999999999999,A53,-0.0066277128421430445,0.0
0,fn226,11.899999999999999,A55,0.014807486357209208,0.0
0,fn226,11.899999999999999,B33,0.2137464371685503,0.0
0,fn226,11.899999999999999,B35,-0.22272542100990464,0.0
0,fn226,11.899999999999999,B53,0.23038303648041603,0.0
0,fn226,11.899999999999999,B55,0.004277281641334375,0.0
0,fn226,11.899999999999999,F3,-0.0794634258386009,-0.6209084921925416
0,fn226,11.899999999999999,F5,0.05925075539413129,-0.02966241652319128
0,fn226,10.4354,A33,0.2492148316278142,0.0
0,fn226,10.4354,A35,0.011091764219426866,0.0
0,fn226,10.4354,A53,-0.008935839995196397,0.0
0,fn226,10.4354,A55,0.0175493456870423,0.0
0,fn226,10.4354,B33,0.18820688018328666,0.0
0,fn226,10.4354,B35,-0.2331483364577431,0.0
0,fn226,10.4354,B53,0.24049018515429862,0.0
0,fn226,10.4354,B55,0.008062461832630914,0.0
0,fn226,10.4354,F3,-0.08617058202227744,-0.631635870519679
0,fn226,10.4354,F5,0.04921246094988629,-0.028435995836917246
0,fn226,9.0582,A33,0.25637598390027977,0.0
0,fn226,9.0582,A35,0.013642702754387987,0.0
0,fn226,9.0582,A53,-0.011137860492776696,0.0
0,fn226,9.0582,A55,0.02180539459912375,0.0
0,fn226,9.0582,B33,0.15818355680691942,0.0
0,fn226,9.0582,B35,-0.2448894857093804,0.0
0,fn226,9.0582,B53,0.2514552900022987,0.0
0,fn226,9.0582,B55,0.012101425890374454,0.0
0,fn226,9.0582,F3,-0.08992048321113102,-0.6366396915131849
0,fn226,9.0582,F5,0.039878673817449854,-0.02680839746000376
0,fn226,7.7676,A33,0.2629618379806953,0.0
0,fn226,7.7676,A35,0.0159901574920316,0.0
0,fn226,7.7676,A53,-0.01314487402798578,0.0
0,fn226,7.7676,A55,0.028441590708319,0.0
0,fn226,7.7676,B33,0.12692161420081385,0.0
0,fn226,7.7676,B35,-0.25685104069078174,0.0
0,fn226,7.7676,B53,0.26236672357808394,0.0
0,fn226,7.7676,B55,0.016085111876469178,0.0
0,fn226,7.7676,F3,-0.09079387324149615,-0.6371871043419005
0,fn226,7.7676,F5,0.03141660835620767,-0.02496952675861715
0,fn226,6.579,A33,0.2686760675415277,0.0
0,fn226,6.579,A35,0.018028382618800007,0.0
0,fn226,6.579,A53,-0.014875070461950326,0.0
0,fn226,6.579,A55,0.03876171469987263,0.0
0,fn226,6.579,B33,0.09743772214867383,0.0
0,fn226,6.579,B35,-0.26799326127742995,0.0
0,fn226,6.579,B53,0.2723727538962033,0.0
0,fn226,6.579,B55,0.019719855401495907,0.0
0,fn226,6.579,F3,-0.08901743506512355,-0.6345117195306355
0,fn226,6.579,F5,0.02401758223265063,-0.023107239731865868
0,fn282,24.394999999999996,A33,0.177919915833833,0.0
0,fn282,24.394999999999996,A35,-0.0012109971271575494,0.0
0,fn282,24.394999999999996,A53,-0.0019841143013733776,0.0
0,fn282,24.394999999999996,A55,0.006042908737327125,0.0
0,fn282,24.394999999999996,B33,0.11752510215791027,0.0
0,fn282,24.394999999999996,B35,-0.22604877006504934,0.0
0,fn282,24.394999999999996,B53,0.22658367621000736,0.0
0,fn282,24.394999999999996,B55,-0.000697733806597509,0.0
0,fn282,24.394999999999996,F3,-0.06688883144030293,-0.48060927987758667
0,fn282,24.394999999999996,F5,0.06182856826930987,-0.019989280338007728
0,fn282,19.842000000000002,A33,0.18173454935502945,0.0
0,fn282,19.842000000000002,A35,-7.76935764616559e-05,0.0
0,fn282,19.842000000000002,A53,-0.003061275754363672,0.0
0,fn282,19.842000000000002,A55,0.007294126210289927,0.0
0,fn282,19.842000000000002,B33,0.11608872646706232,0.0
0,fn282,19.842000000000002,B35,-0.22777160204826227,0.0
0,fn282,19.842000000000002,B53,0.22994292085660023,0.0
0,fn282,19.842000000000002,B55,0.00046782503862779676,0.0
0,fn282,19.842000000000002,F3,-0.08612504507778021,-0.5231179706592187
0,fn282,19.842000000000002,F5,0.04759720053473826,-0.020335948033104134
0,fn282,15.739,A33,0.1862559755340602,0.0
0,fn282,15.739,A35,0.0012775844024404761,0.0
0,fn282,15.739,A53,-0.004268106536858825,0.0
0,fn282,15.739,A55,0.009663691101173755,0.0
0,fn282,15.739,B33,0.09650424386334482,0.0
0,fn282,15.739,B35,-0.23447563383283415,0.0
0,fn282,15.739,B53,0.23712639176447875,0.0
0,fn282,15.739,B55,0.0027046150287366702,0.0
0,fn282,15.739,F3,-0.09752568598852888,-0.539819517751279
0,fn282,15.739,F5,0.033567618036355676,-0.018630759734610286
0,fn282,13.855,A33,0.1884885708519357,0.0
0,fn282,13.855,A35,0.001950710358012273,0.0
0,fn282,13.855,A53,-0.004850654573095266,0.0
0,fn282,13.855,A55,0.011625915892558458,0.0
0,fn282,13.855,B33,0.08297660064942365,0.0
0,fn282,13.855,B35,-0.23884844800067165,0.0
0,fn282,13.855,B53,0.24138215518339198,0.0
0,fn282,13.855,B55,0.004010460535958313,0.0
0,fn282,13.855,F3,-0.09985606376092648,-0.54083647710366
0,fn282,13.855,F5,0.02718207205953321,-0.017312204476716126
0,fn282,12.10175,A33,0.19055296803963742,0.0
0,fn282,12.10175,A35,0.002575056735587591,0.0
0,fn282,12.10175,A53,-0.00538410310920598,0.0
0,fn282,12.10175,A55,0.014415200571117205,0.0
0,fn282,12.10175,B33,0.06884693637154093,0.0
0,fn282,12.10175,B35,-0.24335193359810434,0.0
0,fn282,12.10175,B53,0.24561942225355837,0.0
0,fn282,12.10175,B55,0.005306563895332967,0.0
0,fn282,12.10175,F3,-0.09997489813023157,-0.5383248140933314
0,fn282,12.10175,F5,0.021449863186162803,-0.015861258643106606
0,fn282,10.45775,A33,0.1924107956771338,0.0
0,fn282,10.45775,A35,0.003138353037020398,0.0
0,fn282,10.45775,A53,-0.005860739985654705,0.0
0,fn282,10.45775,A55,0.01849054324240136,0.0
0,fn282,10.45775,B33,0.0550178921554977,0.0
0,fn282,10.45775,B35,-0.24772565181919687,0.0
0,fn282,10.45775,B53,0.24964169584791499,0.0
0,fn282,10.45775,B55,0.006535291105306077,0.0
0,fn282,10.45775,F3,-0.09804707192890828,-0.5332221408783068
0,fn282,10.45775,F5,0.016361500403952848,-0.014366544571708727
0,fn282,8.9245,A33,0.1940212724137807,0.0
0,fn282,8.9245,A35,0.0036276497961798128,0.0
0,fn282,8.9245,A53,-0.0062717051510156425,0.0
0,fn282,8.9245,A55,0.024582330275087,0.0
0,fn282,8.9245,B33,0.04228809631402777,0.0
0,fn282,8.9245,B35,-0.2517334710654229,0.0
0,fn282,8.9245,B53,0.25326853853162984,0.0
0,fn282,8.9245,B55,0.007642714673081828,0.0
0,fn282,8.9245,F3,-0.09425617359165245,-0.5263585479532206
0,fn282,8.9245,F5,0.011948232110532631,-0.01291408694830165
0,fn282,7.516249999999999,A33,0.19535532273571685,0.0
0,fn282,7.516249999999999,A35,0.004033614800644278,0.0
0,fn282,7.516249999999999,A53,-0.006610772714829023,0.0
0,fn282,7.516249999999999,A55,0.03385435336935854,0.0
0,fn282,7.516249999999999,B33,0.031275239607384195,0.0
0,fn282,7.516249999999999,B35,-0.2551911581370184,0.0
0,fn282,7.516249999999999,B53,0.2563616262258912,0.0
0,fn282,7.516249999999999,B55,0.008587104912616073,0.0
0,fn282,7.516249999999999,F3,-0.08887806459605448,-0.5185481322244696
0,fn282,7.516249999999999,F5,0.008244147358281695,-0.011582704726650659
1,fn167,16.734,A33,0.20812754050546417,0.0
1,fn167,16.734,A35,0.00951039937684958,0.0
1,fn167,16.734,A53,0.017639016967105087,0.0
1,fn167,16.734,A55,0.013047017395069124,0.0
1,fn167,16.734,B33,0.2419919457209159,0.0
1,fn167,16.734,B35,-0.1549091291659119,0.0
1,fn167,16.734,B53,0.18179866992562013,0.0
1,fn167,16.734,B55,0.0052302092014461544,0.0
1,fn167,16.734,F3,0.09645046672440152,-0.3382255609503408
1,fn167,16.734,F5,0.13538635916536318,0.010477986968602186
1,fn167,13.7884,A33,0.21402038099074058,0.0
1,fn167,13.7884,A35,0.012451171334573985,0.0
1,fn167,13.7884,A53,0.014760668273251615,0.0
1,fn167,13.7884,A55,0.013919544284868482,0.0
1,fn167,13.7884,B33,0.37086818992137055,0.0
1,fn167,13.7884,B35,-0.11717253934274628,0.0
1,fn167,13.7884,B53,0.16444183173803573,0.0
1,fn167,13.7884,B55,0.0006778964312469317,0.0
1,fn167,13.7884,F3,0.08762593239238528,-0.4928901493268219
1,fn167,13.7884,F5,0.12865868777678316,-0.019980400031937167
1,fn167,11.104800000000001,A33,0.23647344830257946,0.0
1,fn167,11.104800000000001,A35,0.021847576763370426,0.0
1,fn167,11.104800000000001,A53,0.008101020524832981,0.0
1,fn167,11.104800000000001,A55,0.014720859060029361,0.0
1,fn167,11.104800000000001,B33,0.4215300024221775,0.0
1,fn167,11.104800000000001,B35,-0.10619725667251681,0.0
1,fn167,11.104800000000001,B53,0.16490665086811482,0.0
1,fn167,11.104800000000001,B55,0.002124466160359775,0.0
1,fn167,11.104800000000001,F3,0.053784510246975156,-0.6037727029025771
1,fn167,11.104800000000001,F5,0.10681492559883675,-0.04386326129405791
1,fn167,9.86,A33,0.2525905882304967,0.0
1,fn167,9.86,A35,0.028533993265620235,0.0
1,fn167,9.86,A53,0.003688620572058371,0.0
1,fn167,9.86,A55,0.015583812852408386,0.0
1,fn167,9.86,B33,0.4101760575407816,0.0
1,fn167,9.86,B35,-0.11429935691345121,0.0
1,fn167,9.86,B53,0.17323794364229284,0.0
1,fn167,9.86,B55,0.00584065926706035,0.0
1,fn167,9.86,F3,0.03322598780330073,-0.6413993312543396
1,fn167,9.86,F5,0.09302903251637051,-0.05224065939752694
1,fn167,8.6966,A33,0.2702613307972798,0.0
1,fn167,8.6966,A35,0.035874339795959394,0.0
1,fn167,8.6966,A53,-0.0010247708675266071,0.0
1,fn167,8.6966,A55,0.01722858048482531,0.0
1,fn167,8.6966,B33,0.37851985804004434,0.0
1,fn167,8.6966,B35,-0.13005238281373827,0.0
1,fn167,8.6966,B53,0.1857868925299216,0.0
1,fn167,8.6966,B55,0.01116380294717169,0.0
1,fn167,8.6966,F3,0.01316445859824523,-0.6678131706127721
1,fn167,8.6966,F5,0.07888476580317541,-0.058186101984121066
1,fn167,7.5978,A33,0.288502620331649,0.0
1,fn167,7.5978,A35,0.0434704872955372,0.0
1,fn167,7.5978,A53,-0.005810570973926669,0.0
1,fn167,7.5978,A55,0.020236174956778125,0.0
1,fn167,7.5978,B33,0.3321543460672874,0.0
1,fn167,7.5978,B35,-0.15138582060201478,0.0
1,fn167,7.5978,B53,0.20124853643734583,0.0
1,fn167,7.5978,B55,0.017616212425679092,0.0
1,fn167,7.5978,F3,-0.005254267398477734,-0.6849638908817781
1,fn167,7.5978,F5,0.06496743292062523,-0.062079808427650915
1,fn167,6.5604,A33,0.3062860088626362,0.0
1,fn167,6.5604,A35,0.050895828389782266,0.0
1,fn167,6.5604,A53,-0.010424661857910264,0.0
1,fn167,6.5604,A55,0.025485952783420245,0.0
1,fn167,6.5604,B33,0.27727342914955466,0.0
1,fn167,6.5604,B35,-0.17587188528732953,0.0
1,fn167,6.5604,B53,0.21813671304329163,0.0
1,fn167,6.5604,B55,0.02462217356612726,0.0
1,fn167,6.5604,F3,-0.02108524350547812,-0.6944858881937949
1,fn167,6.5604,F5,0.05180428015863804,-0.06427716921764355
1,fn167,5.601,A33,0.32245412486981695,0.0
1,fn167,5.601,A35,0.05766338712968895,0.0
1,fn167,5.601,A53,-0.014587623815356951,0.0
1,fn167,5.601,A55,0.03420200885655742,0.0
1,fn167,5.601,B33,0.22089825175176425,0.0
1,fn167,5.601,B35,-0.20065697628840612,0.0
1,fn167,5.601,B53,0.23472720763013033,0.0
1,fn167,5.601,B55,0.03149116528046745,0.0
1,fn167,5.601,F3,-0.03349766504296338,-0.6979857183767915
1,fn167,5.601,F5,0.039988975993557746,-0.06514840728788529
1,fn226,20.646,A33,0.1976041013723299,0.0
1,fn226,20.646,A35,0.0008099378246014309,0.0
1,fn226,20.646,A53,0.0029032959246392902,0.0
1,fn226,20.646,A55,0.008845946567003224,0.0
1,fn226,20.646,B33,0.217295580071322,0.0
1,fn226,20.646,B35,-0.19630389301540827,0.0
1,fn226,20.646,B53,0.198713385656674,0.0
1,fn226,20.646,B55,-0.0013744063504839122,0.0
1,fn226,20.646,F3,-0.004120549139964693,-0.4254246077853807
1,fn226,20.646,F5,0.10104484496091279,-0.02230256077696083
1,fn226,16.8796,A33,0.20573236651847762,0.0
1,fn226,16.8796,A35,0.003648104282549526,0.0
1,fn226,16.8796,A53,7.096752624904543e-05,0.0
1,fn226,16.8796,A55,0.009744833745243488,0.0
1,fn226,16.8796,B33,0.26305619478788533,0.0
1,fn226,16.8796,B35,-0.18738255502842038,0.0
1,fn226,16.8796,B53,0.19458528482539214,0.0
1,fn226,16.8796,B55,-0.0015558400970473816,0.0
1,fn226,16.8796,F3,-0.035812938101403624,-0.5229656616202152
1,fn226,16.8796,F5,0.08552597995824171,-0.029645624576547437
1,fn226,13.4712,A33,0.2191635149528748,0.0
1,fn226,13.4712,A35,0.008233503580596173,0.0
1,fn226,13.4712,A53,-0.004061824497746265,0.0
1,fn226,13.4712,A55,0.011535191809135713,0.0
1,fn226,13.4712,B33,0.25134187653596907,0.0
1,fn226,13.4712,B35,-0.1955270584370067,0.0
1,fn226,13.4712,B53,0.2049918941189307,0.0
1,fn226,13.4712,B55,0.0026170879923631467,0.0
1,fn226,13.4712,F3,-0.06372633274800915,-0.5828197384691053
1,fn226,13.4712,F5,0.06591292356527295,-0.032312628896233035
1,fn226,11.899999999999999,A33,0.2268103410742,0.0
1,fn226,11.899999999999999,A35,0.010844797193959128,0.0
1,fn226,11.899999999999999,A53,-0.006327111215909439,0.0
1,fn226,11.899999999999999,A55,0.013231677810154439,0.0
1,fn226,11.899999999999999,B33,0.22805280537407838,0.0
1,fn226,11.899999999999999,B35,-0.20492116950957867,0.0
1,fn226,11.899999999999999,B53,0.21434116231563216,0.0
1,fn226,11.899999999999999,B55,0.005986767336152895,0.0
1,fn226,11.899999999999999,F3,-0.07425952079323277,-0.6003727545635943
1,fn226,11.899999999999999,F5,0.05593111602241585,-0.032198764992676834
1,fn226,10.4354,A33,0.23437264236400251,0.0
1,fn226,10.4354,A35,0.013432167779795081,0.0
1,fn226,10.4354,A53,-0.00853455869590974,0.0
1,fn226,10.4354,A55,0.015847182164306126,0.0
1,fn226,10.4354,B33,0.19806454204960794,0.0
1,fn226,10.4354,B35,-0.216304100047544,0.0
1,fn226,10.4354,B53,0.2250553778308715,0.0
1,fn226,10.4354,B55,0.009770768441510147,0.0
1,fn226,10.4354,F3,-0.08186444158286456,-0.611057948911324
1,fn226,10.4354,F5,0.046469578157719425,-0.03139897286011949
1,fn226,9.0582,A33,0.24156217719018183,0.0
1,fn226,9.0582,A35,0.015897103716719544,0.0
1,fn226,9.0582,A53,-0.01061168421469989,0.0
1,fn226,9.0582,A55,0.01990256026429871,0.0
1,fn226,9.0582,B33,0.16469175896118163,0.0
1,fn226,9.0582,B35,-0.22862718463209353,0.0
1,fn226,9.0582,B53,0.23628063807063515,0.0
1,fn226,9.0582,B55,0.013697278532619782,0.0
1,fn226,9.0582,F3,-0.086545930200102,-0.6163273552339943
1,fn226,9.0582,F5,0.03766086997074606,-0.030123301007411844
1,fn226,7.7676,A33,0.24809512090391825,0.0
1,fn226,7.7676,A35,0.01814127501870878,0.0
1,fn226,7.7676,A53,-0.012485172110137076,0.0
1,fn226,7.7676,A55,0.026212532202488682,0.0
1,fn226,7.7676,B33,0.13104478407042428,0.0
1,fn226,7.7676,B35,-0.24087137915585863,0.0
1,fn226,7.7676,B53,0.2471975242014441,0.0
1,fn226,7.7676,B55,0.01749723196732516,0.0
1,fn226,7.7676,F3,-0.08833464012260579,-0.6173652959700279
1,fn226,7.7676,F5,0.02966602525050282,-0.028564226603297375
1,fn226,6.579,A33,0.2537128132392818,0.0
1,fn226,6.579,A35,0.020074275798130557,0.0
1,fn226,6.579,A53,-0.014087555637281817,0.0
1,fn226,6.579,A55,0.036006225274504,0.0
1,fn226,6.579,B33,0.09996508751719148,0.0
1,fn226,6.579,B35,-0.2520870919482183,0.0
1,fn226,6.579,B53,0.2570515929333209,0.0
1,fn226,6.579,B55,0.02091843824493037,0.0
1,fn226,6.579,F3,-0.08740388982427937,-0.6153211221407198
1,fn226,6.579,F5,0.02266900913244567,-0.026912626888806124
1,fn282,24.394999999999996,A33,0.17289967286704436,0.0
1,fn282,24.394999999999996,A35,-0.0024393322472037286,0.0
1,fn282,24.394999999999996,A53,-0.0034939711645797476,0.0
1,fn282,24.394999999999996,A55,0.006073793732567598,0.0
1,fn282,24.394999999999996,B33,0.1486928871650391,0.0
1,fn282,24.394999999999996,B35,-0.2184890320968297,0.0
1,fn282,24.394999999999996,B53,0.21524330819002166,0.0
1,fn282,24.394999999999996,B55,-0.0006945552073735299,0.0
1,fn282,24.394999999999996,F3,-0.08934222078601124,-0.4608697988288859
1,fn282,24.394999999999996,F5,0.06549623254007866,-0.02140309229783987
1,fn282,19.842000000000002,A33,0.17767641008099994,0.0
1,fn282,19.842000000000002,A35,-0.0011014633775270012,0.0
1,fn282,19.842000000000002,A53,-0.004899072754205796,0.0
1,fn282,19.842000000000002,A55,0.007254368185898015,0.0
1,fn282,19.842000000000002,B33,0.14599994168102273,0.0
1,fn282,19.842000000000002,B35,-0.22078337578582516,0.0
1,fn282,19.842000000000002,B53,0.21953688793313597,0.0
1,fn282,19.842000000000002,B55,0.000723232085090164,0.0
1,fn282,19.842000000000002,F3,-0.1082569405369011,-0.5111607257291768
1,fn282,19.842000000000002,F5,0.05189167847116982,-0.020239640094727018
1,fn282,15.739,A33,0.18331744268290873,0.0
1,fn282,15.739,A35,0.000501508136919054,0.0
1,fn282,15.739,A53,-0.006477632561003787,0.0
1,fn282,15.739,A55,0.009541194308144998,0.0
1,fn282,15.739,B33,0.12105022649239945,0.0
1,fn282,15.739,B35,-0.2288454088168174,0.0
1,fn282,15.739,B53,0.22884718648256702,0.0
1,fn282,15.739,B55,0.0034681860471466107,0.0
1,fn282,15.739,F3,-0.11752928144937792,-0.5352941694337802
1,fn282,15.739,F5,0.037869084978952285,-0.017378257551251945
1,fn282,13.855,A33,0.18610154137995832,0.0
1,fn282,13.855,A35,0.0012996369590331553,0.0
1,fn282,13.855,A53,-0.007241225505233395,0.0
1,fn282,13.855,A55,0.011462919148717228,0.0
1,fn282,13.855,B33,0.10401080702488907,0.0
1,fn282,13.855,B35,-0.2340666385889705,0.0
1,fn282,13.855,B53,0.23438564290513086,0.0
1,fn282,13.855,B55,0.0050795817405832845,0.0
1,fn282,13.855,F3,-0.11837954663118848,-0.5396461191414528
1,fn282,13.855,F5,0.031310568314795964,-0.015613141129702203
1,fn282,12.10175,A33,0.18867618462333016,0.0
1,fn282,12.10175,A35,0.0020411041586899307,0.0
1,fn282,12.10175,A53,-0.007941324096707173,0.0
1,fn282,12.10175,A55,0.014215433291015963,0.0
1,fn282,12.10175,B33,0.08626169470757578,0.0
1,fn282,12.10175,B35,-0.23943810999280143,0.0
1,fn282,12.10175,B53,0.23991054020032468,0.0
1,fn282,12.10175,B55,0.006683772961150678,0.0
1,fn282,12.10175,F3,-0.11687427478649766,-0.5401077119970992
1,fn282,12.10175,F5,0.02532283510974447,-0.013799888911768591
1,fn282,10.45775,A33,0.19099373673376002,0.0
1,fn282,10.45775,A35,0.002711008883691512,0.0
1,fn282,10.45775,A53,-0.008567530942407324,0.0
1,fn282,10.45775,A55,0.018259007792090783,0.0
1,fn282,10.45775,B33,0.06891536570146677,0.0
1,fn282,10.45775,B35,-0.24465379670539053,0.0
1,fn282,10.45775,B53,0.24516296019194514,0.0
1,fn282,10.45775,B55,0.008208335731426935,0.0
1,fn282,10.45775,F3,-0.11322977310981942,-0.5376291026559902
1,fn282,10.45775,F5,0.01991684044732317,-0.01201434058146354
1,fn282,8.9245,A33,0.19300327005270268,0.0
1,fn282,8.9245,A35,0.0032936067818825944,0.0
1,fn282,8.9245,A53,-0.009107944199479063,0.0
1,fn282,8.9245,A55,0.024325639623399335,0.0
1,fn282,8.9245,B33,0.052960702224218635,0.0
1,fn282,8.9245,B35,-0.2494339740758888,0.0
1,fn282,8.9245,B53,0.24990464091928224,0.0
1,fn282,8.9245,B55,0.009585151746412621,0.0
1,fn282,8.9245,F3,-0.10768558429128783,-0.5330306854679534
1,fn282,8.9245,F5,0.015143946150781235,-0.010334499020539187
1,fn282,7.516249999999999,A33,0.1946683154677626,0.0
1,fn282,7.516249999999999,A35,0.003777458915406963,0.0
1,fn282,7.516249999999999,A53,-0.00955414067702594,0.0
1,fn282,7.516249999999999,A55,0.0335809443098319,0.0
1,fn282,7.516249999999999,B33,0.03916417258487699,0.0
1,fn282,7.516249999999999,B35,-0.2535592521911418,0.0
1,fn282,7.516249999999999,B53,0.25395226807384,0.0
1,fn282,7.516249999999999,B55,0.010761148945431957,0.0
1,fn282,7.516249999999999,F3,-0.10057867868020001,-0.5271159400596838
1,fn282,7.516249999999999,F5,0.011059664250486342,-0.008832077236146613
2,fn167,16.734,A33,0.20240484264899508,0.0
2,fn167,16.734,A35,0.008566256350526389,0.0
2,fn167,16.734,A53,0.016156652415980993,0.0
2,fn167,16.734,A55,0.012866442324612284,0.0
