benchmark,coefficient,matrix_cell,station_index,x_m,x_over_l,is_configured_end_station,projection_transport_station_contribution_value,stokes_body_forward_station_contribution_value,transport_minus_stokes_mi_station_contribution_value,transport_to_stokes_mi_ratio,transport_stokes_same_sign,station_abs_residual_share_of_total_abs,diagnostic_flags,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,A53,53,11,0.8999999999999999,0.3,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,12,0.975,0.325,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,13,1.05,0.35000000000000003,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,14,1.125,0.375,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,15,1.2,0.39999999999999997,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,16,1.275,0.425,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,17,1.3499999999999999,0.44999999999999996,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,18,1.425,0.47500000000000003,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,19,1.5,0.5,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,20,1.575,0.525,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,21,1.65,0.5499999999999999,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,22,1.7249999999999999,0.575,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,23,1.7999999999999998,0.6,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,24,1.875,0.625,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,25,1.95,0.65,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,26,2.025,0.6749999999999999,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,27,2.1,0.7000000000000001,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,28,2.175,0.725,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,29,2.25,0.75,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,30,2.3249999999999997,0.7749999999999999,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,31,2.4,0.7999999999999999,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,32,2.475,0.8250000000000001,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,33,2.55,0.85,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,34,2.625,0.875,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,35,2.6999999999999997,0.8999999999999999,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,36,2.775,0.9249999999999999,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,37,2.85,0.9500000000000001,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,53,38,2.925,0.975,False,0.0,0.0,0.0,,True,0.0,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,1,0.15,0.049999999999999996,False,-6.468903199267998,-0.6215326953543319,-5.847370503913666,10.407985368460974,True,0.24225533510495995,peak_abs_transport_stokes_residual;near_aft_region,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,2,0.22499999999999998,0.075,False,-0.129200943895392,-0.7491116200627708,0.6199106761673787,0.17247221967343904,True,0.025682769458435523,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,3,0.3,0.09999999999999999,False,4.217591442043832,-0.7153744002605477,4.93296584230438,-5.895642114825099,False,0.20437174151850407,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,4,0.375,0.125,False,3.797597436178351,-0.28664764379862906,4.08424507997698,-13.248312059547839,False,0.16920941812022652,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,5,0.44999999999999996,0.15,False,0.28997266742508304,-0.2750568237008609,0.5650294911259439,-1.0542282264571046,False,0.02340905345835112,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,6,0.525,0.17500000000000002,False,0.21554855994704705,-0.2861361017022516,0.5016846616492987,-0.7533078093422243,False,0.02078469044222954,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,7,0.6,0.19999999999999998,False,0.32605688900233604,-0.28497486765982966,0.6110317566621657,-1.1441601558757293,False,0.025314917683237473,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,8,0.6749999999999999,0.22499999999999998,False,0.35808812355539105,-0.2788777767386,0.636965900293991,-1.2840324809783505,False,0.026389363821374776,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,9,0.75,0.25,False,0.3627165018513802,-0.2703522164807176,0.6330687183320978,-1.3416442689947405,False,0.026227904389051895,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,10,0.825,0.27499999999999997,False,0.356032883476016,-0.26024694893575967,0.6162798324117758,-1.3680578578613827,False,0.025532344362208314,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,11,0.8999999999999999,0.3,False,0.3428898279382901,-0.24893204973189295,0.591821877670183,-1.3774434762723096,False,0.024519056420570135,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,12,0.975,0.325,False,0.32509783567947165,-0.23663469779218002,0.5617325334716516,-1.3738384045647554,False,0.023272461193360752,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,13,1.05,0.35000000000000003,False,0.3036205154346195,-0.22354345441603346,0.527163969850653,-1.3582169794583014,False,0.02184029284375863,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,14,1.125,0.375,False,0.2792237577110442,-0.20984037073520384,0.489064128446248,-1.3306484197142159,False,0.020261824395300925,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,15,1.2,0.39999999999999997,False,0.2526563267460152,-0.19570330276852788,0.44835962951454306,-1.2910171835211677,False,0.018575445531095254,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,16,1.275,0.425,False,0.22464480860217043,-0.18129640006132952,0.4059412086634999,-1.2391024230275773,False,0.01681805924079351,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,17,1.3499999999999999,0.44999999999999996,False,0.19583371017325865,-0.1667617969348856,0.36259550710814425,-1.1743319739455949,False,0.015022255905153312,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,18,1.425,0.47500000000000003,False,0.16676179693488555,-0.15222177983747223,0.3189835767723578,-1.0955186380880433,False,0.013215422766907877,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,19,1.5,0.5,False,0.13791243339106932,-0.13779280370508917,0.27570523709615846,-1.0008681852953378,False,0.011422410219810563,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,20,1.575,0.525,False,0.10980086104691289,-0.12360308694466665,0.23340394799157954,-0.8883342945639165,False,0.009669876673228774,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,21,1.65,0.5499999999999999,False,0.08301632597571057,-0.10980086104691289,0.19281718702262346,-0.7560626135731439,False,0.007988375668156746,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,22,1.7249999999999999,0.575,False,0.058166881594385794,-0.0965452462986959,0.1547121278930817,-0.6024831239689062,False,0.006409691050439601,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,23,1.7999999999999998,0.6,False,0.035760827715346354,-0.08398387132064945,0.1197446990359958,-0.4258058976444647,False,0.004960997797658289,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,24,1.875,0.625,False,0.016119815289971275,-0.07223147886535612,0.0883512941553274,-0.22316883917079414,False,0.0036603756095547973,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,25,1.95,0.65,False,-0.000610762494803478,-0.061362519310423275,0.0607517568156198,0.009953347771034744,True,0.0025169325589566413,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,26,2.025,0.6749999999999999,False,-0.014376155863593656,-0.051419409905310555,0.0370432540417169,0.2795861696987094,True,0.0015346942553491364,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,27,2.1,0.7000000000000001,False,-0.025127896865198018,-0.04242785051691905,0.017299953651721035,0.592250056485367,True,0.0007167334559000322,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,28,2.175,0.725,False,-0.03280057316534389,-0.03440889728964193,0.0016083241242980384,0.9532584810620424,True,6.663253156755418e-05,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,29,2.25,0.75,False,-0.037360513244242416,-0.027382165780466466,-0.00997834746377595,1.3644104540077753,True,0.00041340084521972,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,30,2.3249999999999997,0.7749999999999999,False,-0.038911701492770165,-0.021359913556208407,-0.017551787936561758,1.8217162438590586,True,0.0007271668975682443,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,31,2.4,0.7999999999999999,False,-0.037779128397786445,-0.01633318790159375,-0.021445940496192695,2.3130284562574617,True,0.0008885008223899779,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,32,2.475,0.8250000000000001,False,-0.03449892053405859,-0.012261599409439973,-0.02223732112461862,2.813574264014736,True,0.0009212875560519854,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,33,2.55,0.85,False,-0.02816168357838362,-0.00907145812507195,-0.01909022545331167,3.1044274459636836,True,0.0007909040416245079,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,34,2.625,0.875,False,-0.01623024399338373,-0.006871828344396836,-0.009358415648986896,2.361852360095342,True,0.0003877171999926165,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,35,2.6999999999999997,0.8999999999999999,False,-0.014804585014362246,-0.005908745360264984,-0.008895839654097262,2.5055378276951705,True,0.00036855277342199037,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,36,2.775,0.9249999999999999,False,-0.02059555406551946,-0.004321662066895777,-0.016273891998623682,4.7656558395166515,True,0.0006742239365454642,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,37,2.85,0.9500000000000001,False,-0.03986198069323716,-0.00296382320184449,-0.03689815749139267,13.449513678288795,True,0.0015286829356631608,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,38,2.925,0.975,False,-0.0396735335358284,0.00016462384866436984,-0.03983815738449277,-240.99505544129033,False,0.001650486515380713,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A55,55,1,0.15,0.049999999999999996,False,2.5875612797071996,0.2486130781417326,2.338948201565467,10.40798536846098,True,0.24225533510495995,peak_abs_transport_stokes_residual;near_aft_region,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A55,55,2,0.22499999999999998,0.075,False,0.051680377558157846,0.2996446480251084,-0.24796427046695052,0.17247221967344248,True,0.02568276945843542,none,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A55,55,3,0.3,0.09999999999999999,False,-1.6870365768175337,0.2861497601042191,-1.9731863369217528,-5.895642114825101,False,0.20437174151850412,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A55,55,4,0.375,0.125,False,-1.519038974471341,0.11465905751945162,-1.6336980319907928,-13.248312059547846,False,0.1692094181202266,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A55,55,5,0.44999999999999996,0.15,False,-0.11598906697003296,0.11002272948034426,-0.22601179645037722,-1.054228226457103,False,0.023409053458351082,transport_stokes_opposite_sign,false,diagnostic-only; interior projection transport can only modify the default after its Eq.31/Eq.32 derivation and all Wigley III Gate 1 rows close.,diagnostic_interior_mi_transport_consistency_not_hard_gate,INFO
