node_index,normal_displacement
0,0.0007568290171391749
1,0.0007565453502472795
2,0.0007559781189645833
3,0.0007551275293864141
4,0.0007539938933805237
5,0.0007525776318342118
6,0.0007508792789463046
7,0.0007488994875321012
8,0.000746639035301743
9,0.0007440988320650504
10,0.0007412799278086885
11,0.0007381835215846602
12,0.0007348109711425912
13,0.0007311638032320978
14,0.0007272437244957909
15,0.0007230526328681362
16,0.0007185926293905562
17,0.0007138660303488077
18,0.0007088753796348453
19,0.0007036234612320998
20,0.0006981133117203993
21,0.000692348232694617
22,0.0006863318029896152
23,0.0006800678906031195
24,0.0006735606642078672
25,0.000666814604144676
26,0.000659834512789032
27,0.0006526255241853542
28,0.0006451931128452727
29,0.0006375431016090521
30,0.0006296816684726733
31,0.000621615352287073
32,0.0006133510572405676
33,0.0006048960560405877
34,0.0005962579917164594
35,0.0005874448779710799
36,0.0005784650980159198
37,0.000569327401830807
38,0.0005600409017973793
39,0.0005506150666628849
40,0.0005410597137991595
41,0.0005313849997300188
42,0.0005216014089090088
43,0.0005117197407383271
44,0.0005017510948288119
45,0.0004917068545100597
46,0.00048159866860900526
47,0.0004714384315245852
48,0.00046123826163537763
49,0.0004510104780863299
50,0.0004407675760097839
51,0.0004305222002449582
52,0.000420287117628792
53,0.0004100751879395491
54,0.00039989933358279653
55,0.00038977250811723414
56,0.00037970766372535627
57,0.0003697177177410015
58,0.00035981551835247583
59,0.0003500138096060679
60,0.0003403251958403865
61,0.0003307621056870034
62,0.00032133675577735387
63,0.0003120611142997041
64,0.0003029468645532115
65,0.00029400536864867025
66,0.0002852476315074215
67,0.000276684265311107
68,0.0002683254545554399
69,0.00026018092186096576
70,0.00025225989469284516
71,0.00024457107314006997
72,0.00023712259890215417
73,0.00022992202562829265
74,0.00022297629075021142
75,0.00021629168894549453
76,0.0002098738473630453
77,0.0002037277027365757
78,0.00019785748050560784
79,0.00019226667605646864
80,0.00018695803818816507
81,0.00018193355489989817
82,0.0001771944415883196
83,0.0001727411317335122
84,0.00016857327014310538
85,0.0001646897088139756
86,0.00016108850546065547
87,0.0001577669247489489
88,0.00015472144226234984
89,0.00015194775121774625
90,0.00014944077193561534
91,0.00014719466405851067
92,0.0001452028415001789
93,0.00014345799009616135
94,0.00014195208791529046
95,0.00014067642818013345
96,0.0001396216447332191
97,0.00013877773997485676
98,0.0001381341151875716
99,0.00013767960315168895
100,0.00013740250294644443
101,0.00013729061682123518
102,0.00013733128901228964
103,0.00013751144637118371
104,0.00013781764066328884
105,0.0001382360923864633
106,0.00013875273595311536
107,0.00013935326607221506
108,0.00014002318516194377
109,0.00014074785161847616
110,0.00014151252876190844
111,0.00014230243427661537
112,0.00014310278996033858
113,0.00014389887159411353
114,0.0001446760587437366
115,0.0001454198843028627
116,0.00014611608358802502
117,0.0001467506427968732
118,0.00014730984664273913
119,0.00014778032498125154
120,0.00014814909824812972
121,0.00014840362153147114
122,0.00014853182710679888
123,0.00014852216526883315
124,0.0001483636433003682
125,0.00014804586242575258
126,0.00014755905260425322
127,0.00014689410502700343
128,0.00014604260219025045
129,0.00014499684542720052
130,0.00014374987979086108
131,0.00014229551619085877
132,0.00014062835069822497
133,0.00013874378094354367
134,0.0001366380195455878
135,0.00013430810451959787
136,0.00013175190662661113
137,0.00012896813363768862
138,0.000125956331499453
139,0.00012271688239998843
140,0.00011925099974680715
141,0.00011556072008120634
142,0.00011164889196585912
143,0.00010751916189486332
144,0.00010317595728764046
145,9.862446663999567e-05
146,9.387061691725869e-05
147,8.892104828567499e-05
148,8.378308628905366e-05
149,7.846471158806892e-05
150,7.297452738948643e-05
151,6.732172470192694e-05
152,6.151604556352626e-05
153,5.556774439497534e-05
154,4.9487547638884926e-05
155,4.328661185319148e-05
156,3.697648043236221e-05
157,3.0569039135453204e-05
158,2.4076470604598142e-05
159,1.7511208061230573e-05
160,1.08858883702637e-05
161,4.213304664548101e-06
162,-2.4936412768026132e-06
