step,time_s,panels,newly_exposed,edge_extrapolated,relative_phi_eta_error,maximum_scaled_point_error
121,0.37812500000000004,284,0,2,4.856085998717469e-05,4.039146742616741e-05
122,0.38125000000000003,284,0,2,4.892601826238614e-05,4.0359958757330964e-05
123,0.384375,284,0,2,4.929130627799712e-05,4.031077112464077e-05
124,0.3875,286,2,2,4.96570264371394e-05,4.024372946358799e-05
125,0.390625,286,2,0,5.0018576794235774e-05,4.015866564237676e-05
126,0.39375000000000004,286,0,2,5.037909970858697e-05,4.0055418562602155e-05
127,0.39687500000000003,286,0,2,5.073889707519738e-05,3.9933834258254904e-05
128,0.4,286,0,2,5.1098592683949164e-05,3.9793765994381744e-05
129,0.403125,288,2,2,5.145816775531676e-05,3.963507436054436e-05
130,0.40625,288,2,0,5.181420406293093e-05,3.9457627362450135e-05
131,0.40937500000000004,288,0,2,5.2169297865058724e-05,3.9261300510900726e-05
132,0.41250000000000003,288,0,2,5.252372556320819e-05,3.9045976907402035e-05
133,0.415625,288,0,2,5.287810816264279e-05,3.881154732931779e-05
134,0.41875,290,2,2,5.323106835889057e-05,3.855791030849253e-05
135,0.421875,290,2,0,5.3582242140707485e-05,3.828497221014153e-05
136,0.42500000000000004,290,0,2,5.3932521854944726e-05,3.799264730674724e-05
137,0.42812500000000003,290,0,2,5.4282388494836e-05,3.768085785015456e-05
138,0.43125,292,2,2,5.4631900428662e-05,3.734953414035116e-05
139,0.434375,292,2,0,5.4979218022449246e-05,3.699861459203821e-05
140,0.4375,292,0,2,5.532570479592575e-05,3.787869337218298e-05
141,0.44062500000000004,292,0,2,5.567179384184469e-05,3.876901992024591e-05
142,0.44375000000000003,294,2,2,5.601805725093148e-05,3.965692049164362e-05
143,0.446875,294,2,0,5.6361862821888086e-05,4.0541980775672906e-05
144,0.45,294,0,2,5.670487471138156e-05,4.142378482066197e-05
145,0.453125,294,0,2,5.704747341717521e-05,4.2301915199195454e-05
146,0.45625000000000004,296,2,2,5.739036581538302e-05,4.317595317659167e-05
147,0.45937500000000003,296,2,0,5.773088826483854e-05,4.4045478876547326e-05
148,0.4625,296,0,2,5.8070701351360084e-05,4.491007145352074e-05
149,0.465625,296,0,2,5.8410206569538653e-05,4.5769309260359775e-05
150,0.46875,298,2,2,5.8750044484451026e-05,4.662277002003848e-05
151,0.47187500000000004,298,2,0,5.9087631035744057e-05,4.747003099785448e-05
152,0.47500000000000003,298,0,2,5.9424593571533646e-05,4.8310669172265725e-05
153,0.478125,298,0,2,5.9761361802825756e-05,4.9144261409732106e-05
154,0.48125,300,2,2,6.009833470339189e-05,4.9970384638237437e-05
155,0.484375,300,2,0,6.043332124506962e-05,5.0788616020097185e-05
156,0.48750000000000004,300,0,2,6.0767790960823635e-05,5.1598533128496275e-05
157,0.49062500000000003,300,0,2,6.110223164659408e-05,5.2399714122376526e-05
158,0.49375,302,2,2,6.143668689835841e-05,5.319173792014435e-05
159,0.496875,302,2,0,6.17694640053009e-05,5.3974184378112016e-05
160,0.5,302,0,2,6.210183785608914e-05,5.474663446513665e-05
161,0.503125,302,0,2,6.243435642363325e-05,5.5508670439049375e-05
162,0.50625,304,2,2,6.276664392480203e-05,5.6259876021692325e-05
163,0.509375,304,2,0,6.309761674581545e-05,5.6999836578793044e-05
164,0.5125000000000001,304,0,2,6.342831005285179e-05,5.772813929165765e-05
165,0.515625,304,0,2,6.375933035469828e-05,5.844437333529358e-05
166,0.51875,306,2,2,6.408988530730594e-05,5.9148130056937805e-05
167,0.521875,306,2,0,6.441948850518993e-05,5.9839003146685936e-05
168,0.525,306,0,2,6.474893732452622e-05,6.051658881669958e-05
169,0.5281250000000001,306,0,2,6.50788748466224e-05,6.118048597536992e-05
170,0.53125,308,2,2,6.540819057282462e-05,6.183029640011243e-05
171,0.534375,308,2,0,6.573687611621126e-05,6.246562491375722e-05
172,0.5375,308,0,2,6.606552982152927e-05,6.308607955683346e-05
173,0.540625,308,0,2,6.63947965601619e-05,6.369127176068958e-05
174,0.5437500000000001,310,2,2,6.672343700479386e-05,6.42808165181321e-05
175,0.546875,310,2,0,6.705167426508178e-05,6.485433255717682e-05
176,0.55,310,0,2,6.73799936303132e-05,6.541144251007252e-05
177,0.553125,310,0,2,6.770899581004548e-05,6.595177308132807e-05
178,0.55625,312,2,2,6.803757931248592e-05,6.64749552205432e-05
179,0.5593750000000001,312,2,0,6.836585002097096e-05,6.69806242847348e-05
180,0.5625,312,0,2,6.869430603385538e-05,6.746842020700045e-05
181,0.565625,312,0,2,6.902345730335304e-05,6.793798766416292e-05
182,0.56875,314,2,2,6.93526341446101e-05,6.8388976235353e-05
183,0.571875,314,2,0,6.968142949799058e-05,6.882104056908005e-05
184,0.5750000000000001,314,0,2,7.00105045142581e-05,6.923384054284071e-05
185,0.578125,314,0,2,7.034024280846479e-05,6.962704142160856e-05
186,0.58125,316,2,2,7.067065797603188e-05,7.000031401860133e-05
187,0.584375,316,2,0,7.100047513368885e-05,7.035333485031597e-05
188,0.5875,316,0,2,7.133066434374122e-05,7.068578629238906e-05
189,0.5906250000000001,316,0,2,7.166147040441131e-05,7.099735673134639e-05
190,0.59375,316,0,2,7.199339961517473e-05,7.12877407186671e-05
191,0.596875,318,2,2,7.232505097986692e-05,7.1556639119332e-05
192,0.6000000000000001,318,2,0,7.265684597944586e-05,7.180375925848686e-05
193,0.603125,318,0,2,7.298917172983265e-05,7.202881506992617e-05
194,0.6062500000000001,318,0,2,7.332225996678548e-05,7.223152723882231e-05
195,0.609375,320,2,2,7.365650935962116e-05,7.24116233419015e-05
196,0.6125,320,2,0,7.399044500499802e-05,7.256883799192282e-05
197,0.6156250000000001,320,0,2,7.43250106839348e-05,7.270291296982993e-05
198,0.61875,320,0,2,7.466032985705539e-05,7.281359736267023e-05
199,0.6218750000000001,320,0,2,7.499664433706727e-05,7.290064769911282e-05
200,0.625,320,0,2,7.533433977522344e-05,7.296382807458432e-05
201,0.628125,322,2,2,7.567197265212913e-05,7.300291028592261e-05
202,0.6312500000000001,322,2,0,7.601004934056798e-05,7.301767395187321e-05
203,0.634375,322,0,2,7.634893468329881e-05,7.300790663926627e-05
204,0.6375000000000001,322,0,2,7.668872489257361e-05,7.297340398408479e-05
205,0.640625,322,0,2,7.702958377676765e-05,7.291396980849174e-05
206,0.64375,324,2,2,7.737174784356831e-05,7.282941623754483e-05
207,0.6468750000000001,324,2,0,7.771409725721866e-05,7.271956381015707e-05
208,0.65,324,0,2,7.805739782119134e-05,7.258424159151092e-05
209,0.6531250000000001,324,0,2,7.840170802797494e-05,7.242328727937244e-05
210,0.65625,324,0,2,7.874711860655471e-05,7.223654730679585e-05
211,0.659375,324,0,2,7.909375528091684e-05,7.20238769481238e-05
212,0.6625000000000001,324,0,2,7.944177668473428e-05,7.178514041220818e-05
213,0.665625,326,2,2,7.979111423559285e-05,7.152021094063937e-05
214,0.6687500000000001,326,2,0,8.014068946234101e-05,7.122897090231085e-05
215,0.671875,326,0,2,8.049140987688298e-05,7.091131187766258e-05
216,0.675,326,0,2,8.084330816644834e-05,7.056713475102351e-05
217,0.6781250000000001,326,0,2,8.119642502050355e-05,7.019634978868599e-05
218,0.68125,326,0,2,8.155080951261915e-05,6.979887672096338e-05
219,0.6843750000000001,326,0,2,8.190651778082596e-05,6.937464482092547e-05
220,0.6875,326,0,2,8.226361051143447e-05,6.892359297343765e-05
221,0.690625,326,0,2,8.26221497760391e-05,6.844566974954639e-05
222,0.6937500000000001,328,2,2,8.298203906920112e-05,6.794083347009493e-05
223,0.696875,328,2,0,8.33428845689941e-05,6.740905227127854e-05
224,0.7000000000000001,328,0,2,8.370511430651999e-05,6.685030416364975e-05
225,0.703125,328,0,2,8.406875485854596e-05,6.626457708791466e-05
226,0.70625,328,0,2,8.443383359889165e-05,6.565186897073418e-05
227,0.7093750000000001,328,0,2,8.48003781053502e-05,6.501218777032466e-05
228,0.7125,328,0,2,8.51684155726905e-05,6.434555152507437e-05
229,0.7156250000000001,328,0,2,8.553797224292426e-05,6.365198839656028e-05
230,0.71875,328,0,2,8.590907293663895e-05,6.293153670542833e-05
231,0.721875,328,0,2,8.628174075690052e-05,6.218424497027029e-05
232,0.7250000000000001,328,0,2,8.665599696174579e-05,6.207374867642863e-05
233,0.728125,328,0,2,8.703186102181328e-05,6.337768249157087e-05
234,0.7312500000000001,328,0,2,8.740935083036994e-05,6.467222627862577e-05
235,0.734375,328,0,2,8.778848302224742e-05,6.595685058111732e-05
236,0.7375,328,0,2,8.816927337442556e-05,6.723102630549503e-05
237,0.7406250000000001,328,0,2,8.855173722577134e-05,6.849422491842805e-05
238,0.74375,328,0,2,8.893588987339505e-05,6.974591864198544e-05
239,0.7468750000000001,328,0,2,8.932174691946043e-05,7.09855806604662e-05
240,0.75,328,0,2,8.970932450111514e-05,7.2212685309804e-05
241,0.753125,328,0,0,9.0098639421604e-05,7.342670828517125e-05
242,0.7562500000000001,328,0,0,9.048970913435403e-05,7.462712683750703e-05
243,0.759375,328,0,0,9.088255159744452e-05,7.581341997389637e-05
244,0.7625000000000001,328,0,0,9.127718500255073e-05,7.698506865853134e-05
245,0.765625,328,0,0,9.167362739860835e-05,7.814155601269e-05
246,0.76875,328,0,0,9.207189624198047e-05,7.928236751567863e-05
247,0.7718750000000001,328,0,0,9.247200790489356e-05,8.040699120224344e-05
248,0.775,328,0,0,9.28739771953815e-05,8.151491786699016e-05
249,0.7781250000000001,328,0,0,9.327781691550224e-05,8.260564126076031e-05
250,0.78125,328,0,0,9.36835375135711e-05,8.367865829148805e-05
251,0.784375,328,0,0,9.409114685768348e-05,8.473346922286064e-05
252,0.7875000000000001,328,0,0,9.450065016155614e-05,8.576957787373439e-05
253,0.790625,328,0,0,9.491205006804089e-05,8.678649181223412e-05
254,0.7937500000000001,328,0,0,9.532534690334775e-05,8.778372256176622e-05
255,0.796875,328,0,0,9.574053903919952e-05,8.87607857862045e-05
256,0.8,328,0,0,9.615762335835865e-05,8.971720149821966e-05
257,0.8031250000000001,328,0,0,9.657659568690715e-05,9.065249424263435e-05
258,0.80625,328,0,0,9.699745112579097e-05,9.156619329949251e-05
259,0.8093750000000001,326,0,0,9.741982853162518e-05,9.24578328731669e-05
260,0.8125,326,0,0,9.78440933862299e-05,9.33269522856047e-05
261,0.815625,326,0,0,9.827034484228146e-05,9.417309616817441e-05
262,0.8187500000000001,326,0,0,9.869854097345731e-05,9.499581464815286e-05
263,0.821875,326,0,0,9.912864057532335e-05,9.579466354243761e-05
264,0.8250000000000001,326,0,0,9.956060562142919e-05,9.656920454169061e-05
265,0.828125,326,0,0,9.999440306628803e-05,9.731900539678754e-05
266,0.83125,326,0,0,0.00010043000560233752,9.804364010347113e-05
267,0.8343750000000001,326,0,0,0.00010086739093448381,9.874268908594904e-05
268,0.8375,324,0,0,0.00010130572790890864,9.94157393741718e-05
269,0.8406250000000001,324,0,0,0.00010174599748735198,0.0001000623847922999
270,0.84375,324,0,0,0.00010218828540288828,0.00010068222612439396
271,0.846875,324,0,0,0.0001026324698092858,0.00010127487130335201
272,0.8500000000000001,324,0,0,0.00010307845627273027,0.00010183993557293608
273,0.853125,324,0,0,0.00010352617817157898,0.00010237704166881201
274,0.8562500000000001,324,0,0,0.00010397559343393665,0.00010288581998459429
275,0.859375,322,0,0,0.00010442623438520228,0.00010336590874073273
276,0.8625,322,0,0,0.00010487880474954895,0.00010381695415042754
277,0.8656250000000001,322,0,0,0.0001053331172360862,0.00010423861058403287
278,0.86875,322,0,0,0.00010578904113455961,0.00010463054072716211
279,0.8718750000000001,322,0,0,0.00010624649620319446,0.0001049924157446567
280,0.875,320,0,0,0.00010670517485367938,0.00010532391543385149
281,0.878125,320,0,0,0.00010716462930565349,0.00010562472837954939
282,0.8812500000000001,320,0,0,0.00010762605798509106,0.00010589455210636263
283,0.884375,320,0,0,0.00010808917679533228,0.00010613309322365793
284,0.8875000000000001,320,0,0,0.00010855380751780806,0.00010634006758081093
285,0.890625,320,0,0,0.00010901985611092208,0.00010651520039854404
286,0.89375,318,0,0,0.00010948676048356,0.00010665822642277594
287,0.8968750000000001,318,0,0,0.00010995538818145307,0.00010676889005037047
288,0.9,318,0,0,0.00011042544777047084,0.0001068469454731061
289,0.9031250000000001,318,0,0,0.00011089676835943424,0.00010689215680575453
290,0.90625,316,0,0,0.00011136905731279676,0.00010690429821599151
291,0.909375,316,0,0,0.00011184199589727621,0.0001068831540504051
292,0.9125000000000001,316,0,0,0.00011231656571659766,0.00010682851895820552
293,0.915625,316,0,0,0.00011279241829197854,0.00010674019800778986
294,0.9187500000000001,316,0,0,0.00011326937879553875,0.00010661800680801924
295,0.921875,314,0,0,0.00011374681866743926,0.00010646177161814972
296,0.925,314,0,0,0.0001142255237748954,0.00010627132945888372
297,0.9281250000000001,314,0,0,0.00011470546273640905,0.00010604652821920515
298,0.93125,314,0,0,0.00011518637888252772,0.00010578722675606859
299,0.9343750000000001,312,0,0,0.00011566784262143185,0.0001054932950023551
300,0.9375,312,0,0,0.00011615008906608478,0.00010516461405128791
301,0.940625,312,0,0,0.00011663349595162942,0.00010480107626180614
302,0.9437500000000001,312,0,0,0.00011711773865390764,0.00010440258533538241
303,0.946875,310,0,0,0.00011760248824465402,0.00010396905641023569
304,0.9500000000000001,310,0,0,0.00011808767644876135,0.00010350041613914554
305,0.953125,310,0,0,0.00011857391145273104,0.00010299660276789913
306,0.95625,310,0,0,0.00011906082556350916,0.00010245756620956399
307,0.9593750000000001,308,0,0,0.00011954810162486377,0.00010188326811576115
308,0.9625,308,0,0,0.00012003560749199322,0.00010127368193988919
309,0.9656250000000001,308,0,0,0.00012052400691820174,0.00010062879300463689
310,0.96875,308,0,0,0.00012101291775000089,9.99485985572036e-05
311,0.971875,306,0,0,0.00012150197488013686,9.923310782553893e-05
312,0.9750000000000001,306,0,0,0.0001219911764805562,9.848234206864439e-05
313,0.978125,306,0,0,0.0001224810763935477,9.769633462351501e-05
314,0.9812500000000001,306,0,0,0.0001229713034321527,9.68751309490091e-05
315,0.984375,304,0,0,0.00012346139344294828,9.601878866059362e-05
316,0.9875,304,0,0,0.00012395158803785115,9.512737757287135e-05
317,0.9906250000000001,304,0,0,0.0001244422822338878,9.420097972076865e-05
318,0.99375,304,0,0,0.00012493313453945117,9.323968939276219e-05
319,0.9968750000000001,302,0,0,0.00012542361634628683,9.224361315083072e-05
320,1.0,302,0,0,0.00012591423121095224,9.121286984823482e-05
