step,time_s,panels,newly_exposed,edge_extrapolated,relative_phi_eta_error,maximum_scaled_point_error
121,0.37812500000000004,284,0,2,6.225039696312533e-05,0.0003797168645253211
122,0.38125000000000003,284,0,2,6.528875986661257e-05,0.0003937113730347601
123,0.384375,284,0,2,6.866442253056156e-05,0.0004079707757530242
124,0.3875,286,2,2,7.241495789786486e-05,0.0005171315639539083
125,0.390625,286,2,0,7.675012764798374e-05,0.0005328779893696857
126,0.39375000000000004,286,0,2,8.152498653382784e-05,0.0005487897190015157
127,0.39687500000000003,286,0,2,8.67441443984528e-05,0.0005648386908467078
128,0.4,286,0,2,9.241130038400492e-05,0.0005809949569391033
129,0.403125,288,2,2,9.858870694752336e-05,0.000706060991078664
130,0.40625,288,2,0,0.00010546005311326765,0.0007230269074399042
131,0.40937500000000004,288,0,2,0.00011286346358402426,0.0007399442445184078
132,0.41250000000000003,288,0,2,0.00012079467550281659,0.0007567723823366963
133,0.415625,288,0,2,0.00012925034939384006,0.00077346886390319
134,0.41875,290,2,2,0.00013841914406806732,0.0009106150244843249
135,0.421875,290,2,0,0.00014827574874567761,0.0009271757703308507
136,0.42500000000000004,290,0,2,0.00015873009618914212,0.000943394245485062
137,0.42812500000000003,290,0,2,0.00016977408208010763,0.0009592180886082531
138,0.43125,292,2,2,0.000181490989403059,0.0011042178806059118
139,0.434375,292,2,0,0.00019403729851029278,0.0011189073874780112
140,0.4375,292,0,2,0.0002072443325013536,0.001132949649554264
141,0.44062500000000004,292,0,2,0.00022109988870682882,0.0011469510642329018
142,0.44375000000000003,294,2,2,0.00023563309774965064,0.0013518900900566296
143,0.446875,294,2,0,0.0002510847767361997,0.0014121360146905624
144,0.45,294,0,2,0.00026725139522786994,0.0014739432042901444
145,0.453125,294,0,2,0.0002841167795985493,0.0015373016262919153
146,0.45625000000000004,296,2,2,0.0003016914119932999,0.001780061653669352
147,0.45937500000000003,296,2,0,0.0003202355609795318,0.0018511717094728585
148,0.4625,296,0,2,0.0003395368141298078,0.001923804852853429
149,0.465625,296,0,2,0.0003595750109637417,0.001997935097831248
150,0.46875,298,2,2,0.00038036606098920277,0.0022799875411296123
151,0.47187500000000004,298,2,0,0.00040214701493083255,0.0023618897374504816
152,0.47500000000000003,298,0,2,0.00042471210088997703,0.0024451951363296115
153,0.478125,298,0,2,0.0004480371434984954,0.0025298601895727317
154,0.48125,300,2,2,0.0004721595096978797,0.0028519477211006857
155,0.484375,300,2,0,0.0004972646317619466,0.0029441572205249236
156,0.48750000000000004,300,0,2,0.0005231633655842801,0.003037561197069379
157,0.49062500000000003,300,0,2,0.0005498275136160323,0.003132097580479766
158,0.49375,302,2,2,0.0005773254230045128,0.0034941686753622698
159,0.496875,302,2,0,0.000605773169769686,0.003595756947990343
160,0.5,302,0,2,0.0006350047694686952,0.0036982380285303495
161,0.503125,302,0,2,0.0006649880294263039,0.0038015311089480298
162,0.50625,304,2,2,0.0006958254584391133,0.004202692963667744
163,0.509375,304,2,0,0.0007275563183793898,0.004312270888402395
164,0.5125000000000001,304,0,2,0.0007600410117324313,0.004422346307445903
165,0.515625,304,0,2,0.0007932434260838011,0.0045328202701958985
166,0.51875,306,2,2,0.0008272966110759476,0.004971312239071034
167,0.521875,306,2,0,0.000862166986560861,0.005087028591737965
168,0.525,306,0,2,0.0008977405094844476,0.005202756430113729
169,0.5281250000000001,306,0,2,0.0009339772864963158,0.005318380101462367
170,0.53125,308,2,2,0.0009710300776975563,0.005791569163291151
171,0.534375,308,2,0,0.0010088090433687965,0.00591112537783867
172,0.5375,308,0,2,0.001047219978615346,0.006030123079968871
173,0.540625,308,0,2,0.0010862194248640535,0.006148432199483598
174,0.5437500000000001,310,2,2,0.00112596201179403,0.006652831262083061
175,0.546875,310,2,0,0.001166330853911279,0.00677351274256301
176,0.55,310,0,2,0.0012072407246281726,0.006892992139961776
177,0.553125,310,0,2,0.001248644902584377,0.007011128058032536
178,0.55625,312,2,2,0.0012906762889826346,0.0075424371582241525
179,0.5593750000000001,312,2,0,0.0013332307212136913,0.007661160780821832
180,0.5625,312,0,2,0.0013762167367001791,0.007777979107607285
181,0.565625,312,0,2,0.0014195847455839479,0.007892743240828493
182,0.56875,314,2,2,0.0014634192583663573,0.008445912930718662
183,0.571875,314,2,0,0.0015076741973365755,0.008559289733858281
184,0.5750000000000001,314,0,2,0.0015522345305209575,0.008670015482652737
185,0.578125,314,0,2,0.0015970482859887405,0.008777938227846631
186,0.58125,316,2,2,0.0016421263562682246,0.009347253685462149
187,0.584375,316,2,0,0.0016875231240652865,0.009451665129548837
188,0.5875,316,0,2,0.0017330845812952092,0.009552656990216764
189,0.5906250000000001,316,0,2,0.0017787569483092367,0.009650079204041019
190,0.59375,316,0,2,0.001824487717706046,0.009743783766693036
191,0.596875,318,2,2,0.0018703762059264152,0.010320948511299163
192,0.6000000000000001,318,2,0,0.0019163041340929234,0.010408445087123805
193,0.603125,318,0,2,0.001962189251587095,0.010491609708635738
194,0.6062500000000001,318,0,2,0.0020079779494584817,0.01057030274072171
195,0.609375,320,2,2,0.0020536209227218693,0.011149093549659688
196,0.6125,320,2,0,0.002099231192288445,0.011219311080145782
197,0.6156250000000001,320,0,2,0.002144636823344766,0.011284462031960053
198,0.61875,320,0,2,0.002189783851939392,0.01134442052938829
199,0.6218750000000001,320,0,2,0.002234619639120662,0.011399065446427289
200,0.625,320,0,2,0.0022790928073232186,0.011448280659059435
201,0.628125,322,2,2,0.002323271342971696,0.012010495623617
202,0.6312500000000001,322,2,0,0.0023670484167951623,0.01204812417897394
203,0.634375,322,0,2,0.002410348723158811,0.012079795168657884
204,0.6375000000000001,322,0,2,0.0024531215559078882,0.012105413741044593
205,0.640625,322,0,2,0.0024953175479088745,0.012124891359604081
206,0.64375,324,2,2,0.0025368889520459644,0.012663882445567416
207,0.6468750000000001,324,2,0,0.0025779137002097476,0.012669299279448097
208,0.65,324,0,2,0.0026182476451939935,0.012668130302018481
209,0.6531250000000001,324,0,2,0.0026578430836388172,0.012660313927666506
210,0.65625,324,0,2,0.002696653760696074,0.01264579597949321
211,0.659375,324,0,2,0.002734634847548308,0.012624529840150925
212,0.6625000000000001,324,0,2,0.0027717429239988295,0.012596476589981523
213,0.665625,326,2,2,0.0028079528262893463,0.01308273356002507
214,0.6687500000000001,326,2,0,0.002843291480615573,0.013037854773848431
215,0.671875,326,0,2,0.002877650754459618,0.012985899031401234
216,0.675,326,0,2,0.002910990211134526,0.012926860304518398
217,0.6781250000000001,326,0,2,0.002943270964742432,0.012860740926623159
218,0.68125,326,0,2,0.0029744556729112874,0.012787551647252676
219,0.6843750000000001,326,0,2,0.003004508532357812,0.012707311671627902
220,0.6875,326,0,2,0.0030333952769095833,0.012620048685101625
221,0.690625,326,0,2,0.0030610831776448446,0.012525798862360332
222,0.6937500000000001,328,2,2,0.0030875562119040477,0.012919244689400693
223,0.696875,328,2,0,0.0031128192682353746,0.012805943660791297
224,0.7000000000000001,328,0,2,0.003136799380851263,0.01268560697125016
225,0.703125,328,0,2,0.003159468406827116,0.012558307111721425
226,0.70625,328,0,2,0.0031807998872374456,0.01242412504347865
227,0.7093750000000001,328,0,2,0.003200769048491205,0.012283150112818424
228,0.7125,328,0,2,0.003219352804541323,0.012135479950394884
229,0.7156250000000001,328,0,2,0.003236529759764633,0.011981220355344671
230,0.71875,328,0,2,0.0032522802123264526,0.011820485164388961
231,0.721875,328,0,2,0.0032665861578627655,0.011653396106154276
232,0.7250000000000001,328,0,2,0.003279431293327096,0.011480082640953734
233,0.728125,328,0,2,0.003290801020867496,0.01168168260760633
234,0.7312500000000001,328,0,2,0.0033006824516123015,0.011886385172585454
235,0.734375,328,0,2,0.0033090644092579045,0.012085812622435356
236,0.7375,328,0,2,0.0033159374333669705,0.012279783894637226
237,0.7406250000000001,328,0,2,0.003321293782297091,0.012468123876241813
238,0.74375,328,0,2,0.0033251274356937166,0.012650663673771392
239,0.7468750000000001,328,0,2,0.0033274340964949147,0.012827240872345599
240,0.75,328,0,2,0.0033282111924040816,0.012997699783508967
241,0.753125,328,0,0,0.0033274578768042124,0.013161891681220447
242,0.7562500000000001,328,0,0,0.003325175029093752,0.013319675025532737
243,0.759375,328,0,0,0.0033213652544396284,0.013470915673493438
244,0.7625000000000001,328,0,0,0.0033160328829532006,0.013615487076834019
245,0.765625,328,0,0,0.003309183968306755,0.013753270466050354
246,0.76875,328,0,0,0.0033008262858205384,0.013884155020499172
247,0.7718750000000001,328,0,0,0.0032909693300613332,0.014008038024174458
248,0.775,328,0,0,0.0032796243120075917,0.014124825006856533
249,0.7781250000000001,328,0,0,0.003266804155846622,0.014234429870366277
250,0.78125,328,0,0,0.003252523495483763,0.014336774999682698
251,0.784375,328,0,0,0.0032367986708562763,0.01443179135872487
252,0.7875000000000001,328,0,0,0.0032196477241585595,0.014519418570628434
253,0.790625,328,0,0,0.0032010903960991975,0.014599604982391993
254,0.7937500000000001,328,0,0,0.003181148122326859,0.014672307713785833
255,0.796875,328,0,0,0.0031598440301754817,0.014737492690484542
256,0.8,328,0,0,0.0031372029358982265,0.014795134661376058
257,0.8031250000000001,328,0,0,0.0031132513425738747,0.014845217200087201
258,0.80625,328,0,0,0.0030880174388911528,0.01488773269075212
259,0.8093750000000001,326,0,0,0.003061574231216949,0.014346867559452489
260,0.8125,326,0,0,0.0030339168851218497,0.014372201607017982
261,0.815625,326,0,0,0.0030050614774495277,0.014390230766187631
262,0.8187500000000001,326,0,0,0.002975040791304236,0.014400982435252969
263,0.821875,326,0,0,0.002943889149461183,0.014404492340948758
264,0.8250000000000001,326,0,0,0.002911642414387644,0.014400804433397398
265,0.828125,326,0,0,0.002878337990385569,0.01438997076684352
266,0.83125,326,0,0,0.0028440148281961303,0.014372051366499529
267,0.8343750000000001,326,0,0,0.0028087134324320646,0.014347114081855086
268,0.8375,324,0,0,0.0027725419877306493,0.013741161649649418
269,0.8406250000000001,324,0,0,0.002735473660446894,0.01370248058070656
270,0.84375,324,0,0,0.0026975336990692858,0.013657255164719587
271,0.846875,324,0,0,0.0026587656081515933,0.013605581470843783
272,0.8500000000000001,324,0,0,0.0026192143052868717,0.013547562305147115
273,0.853125,324,0,0,0.0025789261387416974,0.013483306994051977
274,0.8562500000000001,324,0,0,0.0025379489101538095,0.013412931157652526
275,0.859375,322,0,0,0.0024964268278771474,0.012779604909732617
276,0.8625,322,0,0,0.0024542821212937436,0.012698962775314777
277,0.8656250000000001,322,0,0,0.002411562656286998,0.012612790672569813
278,0.86875,322,0,0,0.002368317925216912,0.012521224492534686
279,0.8718750000000001,322,0,0,0.002324598766331264,0.012424405010653556
280,0.875,320,0,0,0.0022804806103414905,0.011787644683644016
281,0.878125,320,0,0,0.002236070395645552,0.01168336835991809
282,0.8812500000000001,320,0,0,0.0021913003647535535,0.011574478798334703
283,0.884375,320,0,0,0.002146222066036262,0.011461130409474546
284,0.8875000000000001,320,0,0,0.0021008883189128167,0.011343480954747907
285,0.890625,320,0,0,0.002055353277719156,0.011221691256458053
286,0.89375,318,0,0,0.0020097889726923513,0.010591467213007712
287,0.8968750000000001,318,0,0,0.0019640827352059255,0.010465565982878304
288,0.9,318,0,0,0.0019182841092525876,0.010336189596994397
289,0.9031250000000001,318,0,0,0.001872446953702706,0.01020350439013259
290,0.90625,316,0,0,0.0018266537503648398,0.009590672025507013
291,0.909375,316,0,0,0.0017810229694219678,0.009456150250253618
292,0.9125000000000001,316,0,0,0.0017354557738880837,0.009318974536547125
293,0.915625,316,0,0,0.0016900050024603352,0.00917931133070575
294,0.9187500000000001,316,0,0,0.001644724784652534,0.009037327350389448
295,0.921875,314,0,0,0.0015997693286423542,0.008450496618710474
296,0.925,314,0,0,0.0015550848019715584,0.008309284076536715
297,0.9281250000000001,314,0,0,0.0015106608528286792,0.008166373270220939
298,0.93125,314,0,0,0.0014665499218115916,0.008021924870949881
299,0.9343750000000001,312,0,0,0.001422867391951723,0.00746499719153969
300,0.9375,312,0,0,0.0013796598446223873,0.007323256515516304
301,0.940625,312,0,0,0.001336843651832844,0.007180554960702451
302,0.9437500000000001,312,0,0,0.0012944690368033073,0.007037042783172842
303,0.946875,310,0,0,0.0012526279998489247,0.006514472854422844
304,0.9500000000000001,310,0,0,0.0012114251886797566,0.00637538183069915
305,0.953125,310,0,0,0.001170729040865556,0.006235998593259719
306,0.95625,310,0,0,0.0011305871407329153,0.006096459311803452
307,0.9593750000000001,308,0,0,0.001091085456365961,0.0056118799815879855
308,0.9625,308,0,0,0.0010523414466146177,0.005478222216719509
309,0.9656250000000001,308,0,0,0.0010142024079957653,0.005344858642037322
310,0.96875,308,0,0,0.0009767129831158262,0.005211908464160692
311,0.971875,306,0,0,0.0009399683038007078,0.004768081915966692
312,0.9750000000000001,306,0,0,0.0009040591040355275,0.004642199070588394
313,0.978125,306,0,0,0.000868835286265824,0.004517104683887735
314,0.9812500000000001,306,0,0,0.0008343383759115146,0.0043928989788881295
315,0.984375,304,0,0,0.000800683443753434,0.003991690902932598
316,0.9875,304,0,0,0.000767905713870219,0.0038754514831853006
317,0.9906250000000001,304,0,0,0.0007358756992214923,0.003760396624857421
318,0.99375,304,0,0,0.0007046317620481427,0.0036466064275774523
319,0.9968750000000001,302,0,0,0.000674314418455496,0.003288983501956841
320,1.0,302,0,0,0.00064488752366759,0.0031837686134132065
