step,time_s,panels,newly_exposed,edge_extrapolated,relative_phi_eta_error,maximum_scaled_point_error
31,0.19375,140,0,0,0.00010063023785053383,8.08786497201826e-05
32,0.2,140,0,0,0.00010387236337513505,8.505956185240759e-05
33,0.20625000000000002,138,0,0,0.00010711810787438164,8.871809596847934e-05
34,0.21250000000000002,138,0,0,0.00011036555695183302,9.285870019458089e-05
35,0.21875,138,0,0,0.00011361313106841269,9.697489418989594e-05
36,0.225,138,0,0,0.00011686045234544848,0.00010105562685395442
37,0.23125,138,0,0,0.00012010740056579833,0.00010508980055049687
38,0.23750000000000002,138,0,0,0.00012335397493199216,0.00010906629122251654
39,0.24375000000000002,138,0,0,0.00012660021687633857,0.0001129739686292846
40,0.25,138,0,0,0.00012984617025323697,0.00011680171667411478
41,0.25625000000000003,138,0,2,0.00013311568514551812,0.00012053845378990351
42,0.2625,138,0,2,0.00013653514032724577,0.00012417315335056555
43,0.26875,138,0,2,0.00014041967870232427,0.00014774768920001191
44,0.275,138,0,2,0.0001453216596551554,0.00023851682707612054
45,0.28125,138,0,2,0.00015205884025121092,0.0003560255051171075
46,0.28750000000000003,138,0,2,0.00016170961363123288,0.0004997785113939854
47,0.29375,138,0,2,0.00017553863151014494,0.0006690427105844647
48,0.30000000000000004,140,2,2,0.0001914798364539781,0.0009608952740308327
49,0.30625,140,2,0,0.0001977902852523164,0.0009631219610978986
50,0.3125,140,0,2,0.00020888569772239697,0.0011983255086299167
51,0.31875000000000003,140,0,2,0.00022654395736222227,0.001453595450198682
52,0.325,140,0,2,0.00025268765274642405,0.0017271414082453379
53,0.33125000000000004,140,0,2,0.00028875629846365455,0.0020169899611906304
54,0.3375,140,0,2,0.00033559967172764644,0.002320997908350772
55,0.34375,140,0,2,0.00039359874433644496,0.0026368666536544087
56,0.35000000000000003,140,0,2,0.00046286278103128395,0.0029621576007673026
57,0.35625,142,2,2,0.0005245096927694919,0.004146081971938164
58,0.36250000000000004,142,2,0,0.0005841106076201433,0.0042425698377873645
59,0.36875,142,0,2,0.0006629827790536861,0.0045640820254697345
60,0.375,142,0,2,0.0007566030757635918,0.004883425864805605
61,0.38125000000000003,142,0,2,0.0008642712971415248,0.00519778379071846
62,0.3875,144,2,2,0.000983818701796736,0.006557336754977716
63,0.39375000000000004,144,2,0,0.001088398105669556,0.00661878462859367
64,0.4,144,0,2,0.001210153957463263,0.0068750555121859175
65,0.40625,144,0,2,0.0013475427975001009,0.0071141729614177095
66,0.41250000000000003,144,0,2,0.001499431795607022,0.007333427682664458
67,0.41875,146,2,2,0.001658053886604586,0.008584469051745765
68,0.42500000000000004,146,2,0,0.0018112507009941585,0.008564270078541516
69,0.43125,146,0,2,0.001981449427861947,0.0086736448797247
70,0.4375,146,0,2,0.0021655260661402513,0.009356725653182114
71,0.44375000000000003,148,2,2,0.002360976993331391,0.011125659629687465
72,0.45,148,2,0,0.0025480342474580933,0.011718500886078488
73,0.45625000000000004,148,0,2,0.0027488577860948064,0.012471858848520746
74,0.4625,148,0,2,0.0029617045194182804,0.01323639056314795
75,0.46875,150,2,2,0.0031843214484976296,0.01519743743084457
76,0.47500000000000003,150,2,0,0.0033990730860969857,0.0158393691366412
77,0.48125,150,0,2,0.003624840022638559,0.01663361529512121
78,0.48750000000000004,150,0,2,0.0038600084991270932,0.017426790370779894
79,0.49375,152,2,2,0.004101056865653325,0.01949384723432925
80,0.5,152,2,0,0.004335763694600183,0.02014198614171871
81,0.50625,152,0,2,0.004578710717679988,0.020920593595304977
82,0.5125000000000001,152,0,2,0.004828029108037967,0.021684975970333833
83,0.51875,154,2,2,0.005079300076482354,0.023777840377489125
84,0.525,154,2,0,0.005325326741832911,0.024383249336129377
85,0.53125,154,0,2,0.005576532621980394,0.0250878159284748
86,0.5375,154,0,2,0.005830953813319797,0.025765219016805
87,0.5437500000000001,156,2,2,0.006084438809598526,0.02780187922923901
88,0.55,156,2,0,0.006332567535923335,0.028311123682668946
89,0.55625,156,0,2,0.006582585929511221,0.028885773739737858
90,0.5625,156,0,2,0.006832763030873429,0.02942156703223505
91,0.56875,158,2,2,0.007080378290396524,0.03131517003202132
92,0.5750000000000001,158,2,0,0.007321172507142324,0.03167471796301989
93,0.58125,158,0,2,0.00756057694145889,0.032070069853200815
94,0.5875,158,0,2,0.007797352758416359,0.032416970448039484
95,0.59375,158,0,2,0.008030737975240771,0.03271373165603664
96,0.6000000000000001,160,2,2,0.008256771098986196,0.034346326423381444
97,0.6062500000000001,160,2,0,0.008476781853862152,0.034473800170196765
98,0.6125,160,0,2,0.00869231876665067,0.034594694496038046
99,0.61875,160,0,2,0.008902155906173553,0.034659203818479555
100,0.625,160,0,2,0.009105715499192398,0.034666505308549554
101,0.6312500000000001,162,2,2,0.009300624433444201,0.035948191730146115
102,0.6375000000000001,162,2,0,0.009487605280688831,0.03578965736641586
103,0.64375,162,0,2,0.009667268993377352,0.035599719637585396
104,0.65,162,0,2,0.009838879216912904,0.03535012379867578
105,0.65625,162,0,2,0.010002022853850271,0.035040965767891445
106,0.6625000000000001,162,0,2,0.010156319242856478,0.03467251509881435
107,0.6687500000000001,164,2,2,0.010300852473142849,0.03544839197885978
108,0.675,164,2,0,0.010435378778977196,0.034922460970771264
109,0.68125,164,0,2,0.010560256495919372,0.03435158629600169
110,0.6875,164,0,2,0.010675149744499285,0.03372345899225218
111,0.6937500000000001,164,0,2,0.010779816394635513,0.03303920881539415
112,0.7000000000000001,164,0,2,0.010874040366647453,0.03230011996280493
113,0.70625,164,0,2,0.010957630722980258,0.03150762677476616
114,0.7125,164,0,2,0.011030420867416912,0.03066330907602267
115,0.71875,164,0,2,0.011092267847004882,0.029768887179974397
116,0.7250000000000001,164,0,2,0.011143051753013708,0.029642503905981873
117,0.7312500000000001,164,0,2,0.011182675218129205,0.03064194791977444
118,0.7375,164,0,2,0.011211063007808232,0.031597376377850865
119,0.74375,164,0,2,0.011228161704292375,0.032506626093988814
120,0.75,164,0,2,0.011233939482238402,0.03336765324839524
121,0.7562500000000001,164,0,0,0.011228405276527829,0.03417885907491381
122,0.7625000000000001,164,0,0,0.011211588210196835,0.03493880447241255
123,0.76875,164,0,0,0.011183517108830938,0.03564587639769311
124,0.775,164,0,0,0.011144239924760142,0.03629859643034537
125,0.78125,164,0,0,0.01109382393985728,0.036895625008157386
126,0.7875000000000001,164,0,0,0.011032356048826759,0.03743576536050244
127,0.7937500000000001,164,0,0,0.010959943123426796,0.03791796713022834
128,0.8,164,0,0,0.010876712458338232,0.03834132967221122
129,0.80625,164,0,0,0.010782812299775563,0.0387051050143613
130,0.8125,164,0,0,0.010678412458468936,0.03900870046458582
131,0.8187500000000001,164,0,0,0.01056370500935372,0.03925168084502409
132,0.8250000000000001,164,0,0,0.01043890508122607,0.03943377033290044
133,0.83125,164,0,0,0.010304251740794662,0.03955485388559128
134,0.8375,162,0,0,0.010160122455366547,0.03821504019134768
135,0.84375,162,0,0,0.010006818162959853,0.0382055114990373
136,0.8500000000000001,162,0,0,0.009844458017460762,0.0381371142812973
137,0.8562500000000001,162,0,0,0.009673366035928515,0.03801039578408894
138,0.8625,162,0,0,0.009493893501498348,0.037826063035890874
139,0.86875,162,0,0,0.009306420277668086,0.0375849812018313
140,0.875,160,0,0,0.009111414733989224,0.03580984048113766
141,0.8812500000000001,160,0,0,0.008909725719847182,0.0354618510834331
142,0.8875000000000001,160,0,0,0.008701137529367861,0.03506235663534184
143,0.89375,160,0,0,0.008486112813742286,0.034612817099593234
144,0.9,160,0,0,0.008265146266962791,0.03411483088080426
145,0.90625,158,0,0,0.008038856050573393,0.03207901046031995
146,0.9125000000000001,158,0,0,0.007808428374507919,0.03150435733918809
147,0.9187500000000001,158,0,0,0.007573324139307309,0.030888554826229184
148,0.925,158,0,0,0.007334108707678101,0.030233658638369812
149,0.93125,158,0,0,0.007091382344934375,0.02954182678128383
150,0.9375,156,0,0,0.006846401564085939,0.027368908500322527
151,0.9437500000000001,156,0,0,0.006599127677897839,0.026630698963706942
152,0.9500000000000001,156,0,0,0.006349843194643987,0.025864186525355284
153,0.95625,156,0,0,0.00609922189230581,0.02507181792178079
154,0.9625,154,0,0,0.005848728046448702,0.02286133575914844
155,0.96875,154,0,0,0.005598354144290262,0.02205425642079967
156,0.9750000000000001,154,0,0,0.005348154224746277,0.021230423549386798
157,0.9812500000000001,154,0,0,0.005098853477913628,0.02039237606550131
158,0.9875,152,0,0,0.0048522399908597184,0.01823664348034022
159,0.99375,152,0,0,0.004607902463686978,0.017414042369701233
160,1.0,152,0,0,0.004365944583894603,0.016586157727537687
